"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Tave, Jennifer","SR","10:28.81","Rossi Relays","Feb 26, 2011","Athena","3000","2011","Outdoor"
"Rigby, Julia","JR-3","10:32.19","Rossi Relays","Feb 26, 2011","Athena","3000","2011","Outdoor"
"Sauvage, Laura","FR-1","10:32.61","Rossi Relays","Feb 26, 2011","Athena","3000","2011","Outdoor"
"Ramos, Adriana","FR-1","11:01.39","UC-Irvine Spring Break Invite","Mar 19, 2011","Athena","3000","2011","Outdoor"
