"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Kirsch, Carly","SO-2","11.33m","37' 2.25""","Whittier Twilight","Apr 8, 2022","Athena","SP","2022","Outdoor"
"Kirsch, Carly","SO-2","11.28m","37' 0.25""","SCIAC#3 (ULV,CIT,CU,CMS,OC)","Apr 16, 2022","Athena","SP","2022","Outdoor"
"Kirsch, Carly","SO-2","11.21m","36' 9.5""","SCIAC#3 (ULV,CIT,CU,CMS,OC)","Apr 16, 2022","Athena","SP","2022","Outdoor"
"Kirsch, Carly","SO-2","11.12m","36' 5.75""","SCIAC Track & Field Championships","Apr 30, 2022","Athena","SP","2022","Outdoor"
"Burger, Emily","FR-1","11.01m","36' 1.5""","SCIAC Track & Field Championships","Apr 30, 2022","Athena","SP","2022","Outdoor"
"Kirsch, Carly","SO-2","10.95m","35' 11.25""","Whittier Twilight","Apr 8, 2022","Athena","SP","2022","Outdoor"
"Kirsch, Carly","SO-2","10.93m","35' 10.5""","Whittier Twilight","Apr 8, 2022","Athena","SP","2022","Outdoor"
"Kirsch, Carly","SO-2","10.90m","35' 9.25""","SCIAC#3 (ULV,CIT,CU,CMS,OC)","Apr 16, 2022","Athena","SP","2022","Outdoor"
"Kirsch, Carly","SO-2","10.89m","35' 8.75""","Whittier Twilight","Apr 8, 2022","Athena","SP","2022","Outdoor"
"Kirsch, Carly","SO-2","10.85m","35' 7.25""","SCIAC Track & Field Championships","Apr 30, 2022","Athena","SP","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","10.74m","35' 3""","2022 Redlands Invitational (Collegiate)","Mar 18, 2022","Athena","SP","2022","Outdoor"
"Kirsch, Carly","SO-2","10.74m","35' 3""","SCIAC Track & Field Championships","Apr 30, 2022","Athena","SP","2022","Outdoor"
"Kirsh, Carly","SO-2","10.73m","35' 2.5""","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","SP","2022","Outdoor"
"Burger, Emily","FR-1","10.70m","35' 1.25""","SCIAC Track & Field Championships","Apr 30, 2022","Athena","SP","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","10.67m","35' 0.25""","SCIAC Track & Field Championships","Apr 30, 2022","Athena","SP","2022","Outdoor"
"Kirsch, Carly","SO-2","10.63m","34' 10.5""","SCIAC Track & Field Championships","Apr 30, 2022","Athena","SP","2022","Outdoor"
"Kirsh, Carly","SO-2","10.62m","34' 10.25""","2022 Redlands Invitational (Collegiate)","Mar 18, 2022","Athena","SP","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","10.57m","34' 8.25""","SCIAC Track & Field Championships","Apr 30, 2022","Athena","SP","2022","Outdoor"
"Kirsch, Carly","SO-2","10.54m","34' 7""","Whittier Twilight","Apr 8, 2022","Athena","SP","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","10.53m","34' 6.75""","SCIAC Track & Field Championships","Apr 30, 2022","Athena","SP","2022","Outdoor"
"Kirsch, Carly","SO-2","10.52m","34' 6.25""","SCIAC Track & Field Championships","Apr 30, 2022","Athena","SP","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","10.52m","34' 6.25""","2022 Redlands Invitational (Collegiate)","Mar 18, 2022","Athena","SP","2022","Outdoor"
"Burger, Emily","FR-1","10.48m","34' 4.75""","Whittier Twilight","Apr 8, 2022","Athena","SP","2022","Outdoor"
"Kirsh, Carly","SO-2","10.48m","34' 4.75""","SCIAC #1 @ ULV","Mar 5, 2022","Athena","SP","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","10.47m","34' 4.25""","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","SP","2022","Outdoor"
"Kirsch, Carly","SO-2","10.45m","34' 3.5""","Westmont Collegiate Classic","Mar 26, 2022","Athena","SP","2022","Outdoor"
"Kirsh, Carly","SO-2","10.44m","34' 3""","SCIAC #1 @ ULV","Mar 5, 2022","Athena","SP","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","10.42m","34' 2.25""","SCIAC Track & Field Championships","Apr 30, 2022","Athena","SP","2022","Outdoor"
"Burger, Emily","FR-1","10.42m","34' 2.25""","SCIAC Track & Field Championships","Apr 30, 2022","Athena","SP","2022","Outdoor"
"Kirsh, Carly","SO-2","10.42m","34' 2.25""","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","SP","2022","Outdoor"
"Kirsch, Carly","SO-2","10.41m","34' 2""","Whittier Twilight","Apr 8, 2022","Athena","SP","2022","Outdoor"
"Kirsch, Carly","SO-2","10.40m","34' 1.5""","25th Rossi Relays","Feb 26, 2022","Athena","SP","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","10.38m","34' 0.75""","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","SP","2022","Outdoor"
"Kirsh, Carly","SO-2","10.38m","34' 0.75""","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","SP","2022","Outdoor"
