"Athlete","Year","Time","Meet","Meet_Date","Wind","Team","Event","Season","Location"
"Griffith, Sabrine","SR-4",14.78,"SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020",0,"Athena","100H","2020","Outdoor"
"DelVecchio, Caroline","FR-1",14.9,"2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020",1.4,"Athena","100H","2020","Outdoor"
"Griffith, Sabrine","SR-4",15.01,"Rossi Relays","Feb 22, 2020",1.4,"Athena","100H","2020","Outdoor"
"Griffith, Sabrine","SR-4",15.05,"2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020",0.5,"Athena","100H","2020","Outdoor"
"Egerter, Aubrey","JR-3",15.25,"SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020",0,"Athena","100H","2020","Outdoor"
"Egerter, Aubrey","JR-3",15.3,"Rossi Relays","Feb 22, 2020",1.2,"Athena","100H","2020","Outdoor"
"Iyer, Drishya","FR-1",16.96,"Rossi Relays","Feb 22, 2020",1.5,"Athena","100H","2020","Outdoor"
"DelVecchio, Caroline","FR-1",22.22,"Rossi Relays","Feb 22, 2020",1.4,"Athena","100H","2020","Outdoor"
