"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Voce, Mia","SO-2","2:16.73","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","800","2023","Outdoor"
"Capuano, Riley","FR-1","2:16.81","2023 Pomona-Pitzer T&F Invite","Apr 8, 2023","Athena","800","2023","Outdoor"
"Voce, Mia","SO-2","2:18.05","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","800","2023","Outdoor"
"Maley, Megan","SR-4","2:18.51","2023 Bryan Clay Invitational","Apr 13, 2023","Athena","800","2023","Outdoor"
"Gushue, Angela","SO-2","2:19.97","2023 Pomona-Pitzer T&F Invite","Apr 8, 2023","Athena","800","2023","Outdoor"
"Capuano, Riley","FR-1","2:20.36","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","800","2023","Outdoor"
"Voce, Mia","SO-2","2:20.49","2023 Triton Invite (College/University)","Apr 7, 2023","Athena","800","2023","Outdoor"
"Voce, Mia","SO-2","2:20.63","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Athena","800","2023","Outdoor"
"Maley, Megan","SR-4","2:21.56","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","800","2023","Outdoor"
"Maley, Megan","SR-4","2:22.36","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","800","2023","Outdoor"
"Maley, Megan","SR-4","2:22.58","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","800","2023","Outdoor"
"Voce, Mia","SO-2","2:22.59","Oxy Invitational","May 6, 2023","Athena","800","2023","Outdoor"
"Voce, Mia","SO-2","2:22.93","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","800","2023","Outdoor"
"Gushue, Angela","SO-2","2:22.96","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","800","2023","Outdoor"
"Capuano, Riley","FR-1","2:23.70","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","800","2023","Outdoor"
"Gushue, Angela","SO-2","2:23.73","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","800","2023","Outdoor"
"Gushue, Angela","SO-2","2:23.85","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","800","2023","Outdoor"
"Maley, Megan","SR-4","2:24.07","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","800","2023","Outdoor"
"Capuano, Riley","FR-1","2:24.39","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","800","2023","Outdoor"
"Gushue, Angela","SO-2","2:25.04","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","800","2023","Outdoor"
"Capuano, Riley","FR-1","2:25.98","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","800","2023","Outdoor"
"Schleifer, Olivia","SO-2","2:29.37","Occidental Distance Carnival & Spring Break Classic (Co","Mar 11, 2023","Athena","800","2023","Outdoor"
"Ruiz, Alyssa","FR-1","2:29.94","2023 Triton Invite (College/University)","Apr 7, 2023","Athena","800","2023","Outdoor"
"Ruiz, Alyssa","FR-1","2:29.96","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","800","2023","Outdoor"
"Higgins, Jada","JR-3","2:30.05","Redlands Invitational (Collegiate)","Mar 17, 2023","Athena","800","2023","Outdoor"
"Ruiz, Alyssa","FR-1","2:30.26","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Athena","800","2023","Outdoor"
"Higgins, Jada","JR-3","2:30.76","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Athena","800","2023","Outdoor"
"Habib, Jamie","SO-2","2:31.35","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","800","2023","Outdoor"
"Teraoka, Kendra","SO-2","2:32.24","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Athena","800","2023","Outdoor"
"Habib, Jamie","SO-2","2:32.31","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","800","2023","Outdoor"
