"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Clarke, Emily","SR-4","9:56.97","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","3000","2022","Outdoor"
"Bloss, Meredith","JR-3","9:59.01","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","3000","2022","Outdoor"
"Bloss, Meredith","JR-3","10:02.55","25th Rossi Relays","Feb 26, 2022","Athena","3000","2022","Outdoor"
"Bitetti, Natalie","SO-2","10:05.20","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","3000","2022","Outdoor"
"Harmon, Riley","SR-4","10:17.74","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","3000","2022","Outdoor"
"Taylor, Chloe","SR-4","10:31.07","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","3000","2022","Outdoor"
"Kimme, Anika","JR-3","10:38.96","CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Athena","3000","2022","Outdoor"
"Button, Brooklyn","SR-4","10:39.30","CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Athena","3000","2022","Outdoor"
"Taylor, Chloe","SR-4","10:41.55","CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Athena","3000","2022","Outdoor"
"Jenne, Mallorie","JR-3","10:41.70","CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Athena","3000","2022","Outdoor"
"Hartmann, Delaney","SR-4","10:43.67","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","3000","2022","Outdoor"
"Kimme, Anika","JR-3","10:44.63","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","3000","2022","Outdoor"
"Gitlin, Sophie","SR-4","10:44.86","CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Athena","3000","2022","Outdoor"
"Button, Brooklyn","SR-4","10:47.56","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","3000","2022","Outdoor"
"Hartmann, Delaney","SR-4","10:50.11","CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Athena","3000","2022","Outdoor"
"Gushue, Angela","FR-1","10:53.07","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","3000","2022","Outdoor"
"Jenne, Mallorie","JR-3","10:55.50","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","3000","2022","Outdoor"
"Cunningham, Lara","SR-4","10:56.91","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","3000","2022","Outdoor"
"Opsahl, Amelia","FR-1","11:00.07","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","3000","2022","Outdoor"
"Cunningham, Lara","SR-4","11:03.37","CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Athena","3000","2022","Outdoor"
"Myjer, Serena","SR-4","11:12.74","25th Rossi Relays","Feb 26, 2022","Athena","3000","2022","Outdoor"
"Pham, Tiffany","JR-3","11:22.23","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","3000","2022","Outdoor"
"Myjer, Serena","SR-4","11:31.83","CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Athena","3000","2022","Outdoor"
"Ryan, Lily","SO-2","11:40.08","CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Athena","3000","2022","Outdoor"
"Weaver, Hannah","SO-2","11:40.30","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","3000","2022","Outdoor"
"Weaver, Hannah","SO-2","11:48.57","CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Athena","3000","2022","Outdoor"
"Johnson, Abby","SR-4","11:49.00","CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Athena","3000","2022","Outdoor"
"Hughes, Amber","SO-2","12:47.62","25th Rossi Relays","Feb 26, 2022","Athena","3000","2022","Outdoor"
"Hughes, Amber","SO-2","12:57.70","CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Athena","3000","2022","Outdoor"
