"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"McKillop, Bryn","JR-3","16:56.33","2017 Oxy Invitational","May 6, 2017","Athena","5000","2017","Outdoor"
"McKillop, Bryn","JR-3","17:19.84","Bryan Clay Invite","Apr 13, 2017","Athena","5000","2017","Outdoor"
"McKillop, Bryn","JR-3","17:20.10","2017 Occidental Distance Carnival Spring Break Classic","Mar 10, 2017","Athena","5000","2017","Outdoor"
"Willian, Caroline","SR-4","17:34.92","2017 Occidental Distance Carnival Spring Break Classic","Mar 10, 2017","Athena","5000","2017","Outdoor"
"McKillop, Bryn","JR-3","17:35.30","NCAA Division III Outdoor Track & Field Championships","May 25, 2017","Athena","5000","2017","Outdoor"
"Martin, Malea","SO-2","17:45.14","2017 Occidental Distance Carnival Spring Break Classic","Mar 10, 2017","Athena","5000","2017","Outdoor"
"McKillop, Bryn","JR-3","17:49.77","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","5000","2017","Outdoor"
"Martin, Malea","SO-2","17:56.04","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","5000","2017","Outdoor"
"Martin, Malea","SO-2","18:05.13","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","5000","2017","Outdoor"
"Cantu, Roselyn","JR-3","18:15.75","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","5000","2017","Outdoor"
"Cantu, Roselyn","JR-3","18:16.16","2017 Occidental Distance Carnival Spring Break Classic","Mar 10, 2017","Athena","5000","2017","Outdoor"
"Martin, Malea","SO-2","18:25.06","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","5000","2017","Outdoor"
"Lambros, Alexandra","FR-1","18:39.44","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","5000","2017","Outdoor"
"Lehr, Jen","SR-4","18:41.97","2017 Occidental Distance Carnival Spring Break Classic","Mar 10, 2017","Athena","5000","2017","Outdoor"
"Martin, Malea","SO-2","18:47.96","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","5000","2017","Outdoor"
"Lambros, Alexandra","FR-1","18:55.30","2017 Occidental Distance Carnival Spring Break Classic","Mar 10, 2017","Athena","5000","2017","Outdoor"
"Msall, Matilda","SO-2","18:55.94","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","5000","2017","Outdoor"
"Msall, Matilda","SO-2","18:58.03","2017 Occidental Distance Carnival Spring Break Classic","Mar 10, 2017","Athena","5000","2017","Outdoor"
"Msall, Matilda","SO-2","19:02.88","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","5000","2017","Outdoor"
"Stanislaw, Lauren","JR-3","19:03.05","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","5000","2017","Outdoor"
"Stanislaw, Lauren","JR-3","19:04.88","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","5000","2017","Outdoor"
"Lambros, Alexandra","FR-1","19:05.29","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","5000","2017","Outdoor"
"Palenscar, Olivia","SO-2","19:07.91","2017 Occidental Distance Carnival Spring Break Classic","Mar 10, 2017","Athena","5000","2017","Outdoor"
"Mow, Rachel","SR-4","19:19.94","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","5000","2017","Outdoor"
"Stanislaw, Lauren","JR-3","19:32.40","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","5000","2017","Outdoor"
"Abruzzo, Sondra","SO-2","19:33.48","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","5000","2017","Outdoor"
"Lambros, Alexandra","FR-1","19:34.39","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","5000","2017","Outdoor"
"Palenscar, Olivia","SO-2","19:37.05","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","5000","2017","Outdoor"
"Stanislaw, Lauren","JR-3","19:39.00","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","5000","2017","Outdoor"
"Blevins, Morgan","SO-2","19:42.36","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","5000","2017","Outdoor"
"Abruzzo, Sondra","SO-2","19:44.03","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","5000","2017","Outdoor"
"Abruzzo, Sondra","SO-2","19:45.33","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","5000","2017","Outdoor"
"Blevins, Morgan","SO-2","19:50.37","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","5000","2017","Outdoor"
"Abruzzo, Sondra","SO-2","19:52.28","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","5000","2017","Outdoor"
"Blevins, Morgan","SO-2","19:58.54","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","5000","2017","Outdoor"
"Lambros, Alexandra","FR-1","20:04.94","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","5000","2017","Outdoor"
"Abruzzo, Sondra","SO-2","20:37.52","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","5000","2017","Outdoor"
