"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Dannenhauer, Rafer","SR-4","14:21.74","Oxy Invitational","May 4, 2013","Stag","5000","2013","Outdoor"
"Sutter, Brian","SR-4","14:24.88","Oxy Invitational","May 4, 2013","Stag","5000","2013","Outdoor"
"Dannenhauer, Rafer","SR-4","14:29.07","NCAA Division III Outdoor Track & Field Championships","May 23, 2013","Stag","5000","2013","Outdoor"
"Dannenhauer, Rafer","SR-4","14:30.80","Cal-Nevada Championships","Mar 29, 2013","Stag","5000","2013","Outdoor"
"Dannenhauer, Rafer","SR-4","14:35.62","Occidental Distance Carnival","Mar 15, 2013","Stag","5000","2013","Outdoor"
"Sutter, Brian","SR-4","14:40.33","Occidental Distance Carnival","Mar 15, 2013","Stag","5000","2013","Outdoor"
"Sutter, Brian","SR-4","14:45.66","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","5000","2013","Outdoor"
"Sutter, Brian","SR-4","14:46.03","NCAA Division III Outdoor Track & Field Championships","May 23, 2013","Stag","5000","2013","Outdoor"
"Dannenhauer, Rafer","SR-4","14:46.22","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","5000","2013","Outdoor"
"Loustalet, Zorg","FR-1","14:48.01","Cal-Nevada Championships","Mar 29, 2013","Stag","5000","2013","Outdoor"
"Loustalet, Zorg","FR-1","14:49.34","Occidental Distance Carnival","Mar 15, 2013","Stag","5000","2013","Outdoor"
"Briskman, Colin","JR-3","14:50.87","Oxy Invitational","May 4, 2013","Stag","5000","2013","Outdoor"
"Briskman, Colin","JR-3","14:50.95","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Stag","5000","2013","Outdoor"
"Briskman, Colin","JR-3","14:52.39","Occidental Distance Carnival","Mar 15, 2013","Stag","5000","2013","Outdoor"
"Sutter, Brian","SR-4","14:52.64","Cal-Nevada Championships","Mar 29, 2013","Stag","5000","2013","Outdoor"
"Loustalet, Zorg","FR-1","14:55.32","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","5000","2013","Outdoor"
"Naden, Bennett","SR-4","14:57.68","Occidental Distance Carnival","Mar 15, 2013","Stag","5000","2013","Outdoor"
"Briskman, Colin","JR-3","14:59.09","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","5000","2013","Outdoor"
"Briskman, Jonathan","JR-3","15:06.16","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Stag","5000","2013","Outdoor"
"Pitcavage, Sam","SO-2","15:08.68","Occidental Distance Carnival","Mar 15, 2013","Stag","5000","2013","Outdoor"
"Briskman, Jonathan","JR-3","15:09.84","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","5000","2013","Outdoor"
"Sutter, Brian","SR-4","15:10.36","SCIAC Quad Meet","Apr 6, 2013","Stag","5000","2013","Outdoor"
"Briskman, Jonathan","JR-3","15:11.59","Oxy Invitational","May 4, 2013","Stag","5000","2013","Outdoor"
"Briskman, Jonathan","JR-3","15:11.96","Occidental Distance Carnival","Mar 15, 2013","Stag","5000","2013","Outdoor"
"Naden, Bennett","SR-4","15:13.82","SCIAC Quad Meet","Apr 6, 2013","Stag","5000","2013","Outdoor"
"Dannenhauer, Rafer","SR-4","15:15.55","SCIAC Quad Meet","Apr 6, 2013","Stag","5000","2013","Outdoor"
"Robinson, Tyler","JR-3","15:24.95","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","5000","2013","Outdoor"
"Loustalet, Zorg","FR-1","15:25.08","Cal Tech SCIAC 3-Way","Mar 2, 2013","Stag","5000","2013","Outdoor"
"Briskman, Colin","JR-3","15:25.12","Cal Tech SCIAC 3-Way","Mar 2, 2013","Stag","5000","2013","Outdoor"
"Sutter, Brian","SR-4","15:25.15","Cal Tech SCIAC 3-Way","Mar 2, 2013","Stag","5000","2013","Outdoor"
"Pitcavage, Sam","SO-2","15:25.67","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","5000","2013","Outdoor"
"Briskman, Jonathan","JR-3","15:27.33","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Stag","5000","2013","Outdoor"
"Robinson, Tyler","JR-3","15:28.49","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Stag","5000","2013","Outdoor"
"Briskman, Colin","JR-3","15:28.67","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Stag","5000","2013","Outdoor"
"Wilson, Jack","FR-1","15:32.08","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","5000","2013","Outdoor"
"Owlett, Bob","FR-1","15:34.13","Occidental Distance Carnival","Mar 15, 2013","Stag","5000","2013","Outdoor"
"Mauro, Alex","SO-2","15:37.08","Occidental Distance Carnival","Mar 15, 2013","Stag","5000","2013","Outdoor"
"Cook, Matt","SO-2","15:38.85","Occidental Distance Carnival","Mar 15, 2013","Stag","5000","2013","Outdoor"
"Van Houten, Lucas","JR-3","15:42.26","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","5000","2013","Outdoor"
"Maxwell, Dan","JR-3","15:44.17","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","5000","2013","Outdoor"
"Higle-Ralbovsky, Jacob","FR-1","15:45.28","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","5000","2013","Outdoor"
"Mauro, Alex","SO-2","15:46.10","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","5000","2013","Outdoor"
"Wilson, Jack","FR-1","15:46.74","Occidental Distance Carnival","Mar 15, 2013","Stag","5000","2013","Outdoor"
"Maxwell, Dan","JR-3","15:47.51","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Stag","5000","2013","Outdoor"
"Owlett, Bob","FR-1","15:49.88","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Stag","5000","2013","Outdoor"
"Higle-Ralbovsky, Jacob","FR-1","15:51.70","Occidental Distance Carnival","Mar 15, 2013","Stag","5000","2013","Outdoor"
"Mauro, Alex","SO-2","15:51.83","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Stag","5000","2013","Outdoor"
"Briskman, Jonathan","JR-3","15:52.28","Cal Tech SCIAC 3-Way","Mar 2, 2013","Stag","5000","2013","Outdoor"
"Cook, Matt","SO-2","15:52.67","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","5000","2013","Outdoor"
"Higle-Ralbovsky, Jacob","FR-1","15:53.22","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Stag","5000","2013","Outdoor"
"Maxwell, Dan","JR-3","15:59.59","Occidental Distance Carnival","Mar 15, 2013","Stag","5000","2013","Outdoor"
"Maxwell, Dan","JR-3","15:59.59","SCIAC Quad Meet","Apr 6, 2013","Stag","5000","2013","Outdoor"
"Maxwell, Dan","JR-3","16:01.06","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Stag","5000","2013","Outdoor"
"Robinson, Tyler","JR-3","16:03.07","Cal Tech SCIAC 3-Way","Mar 2, 2013","Stag","5000","2013","Outdoor"
"Van Houten, Lucas","JR-3","16:05.49","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Stag","5000","2013","Outdoor"
"Crawford, Matt","SO-2","16:13.60","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","5000","2013","Outdoor"
"McCaslin, David","FR-1","16:15.50","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","5000","2013","Outdoor"
"Mauro, Alex","SO-2","16:16.21","Cal Tech SCIAC 3-Way","Mar 2, 2013","Stag","5000","2013","Outdoor"
