"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Cockburn, Jamie","FR-1",48.75,"SCIAC Track & Field Conference Championships","Apr 27, 2019","Stag","400","2019","Outdoor"
"Cockburn, Jamie","FR-1",49.21,"SCIAC Track & Field Conference Championships","Apr 27, 2019","Stag","400","2019","Outdoor"
"Cockburn, Jamie","FR-1",49.35,"SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Stag","400","2019","Outdoor"
"Cockburn, Jamie","FR-1",49.74,"Redlands Invitational","Mar 15, 2019","Stag","400","2019","Outdoor"
"Cockburn, Jamie","FR-1",49.83,"SCIAC Dual Redlands","Mar 2, 2019","Stag","400","2019","Outdoor"
"Cockburn, Jamie","FR-1",49.96,"SCIAC Multi-Dual #2","Mar 30, 2019","Stag","400","2019","Outdoor"
"McDonald, Alex","SO-2",50.79,"Redlands Invitational","Mar 15, 2019","Stag","400","2019","Outdoor"
"McDonald, Alex","SO-2",50.81,"2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Stag","400","2019","Outdoor"
"Cockburn, Jamie","FR-1",50.85,"2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Stag","400","2019","Outdoor"
"McDonald, Alex","SO-2",51.01,"SCIAC Dual Redlands","Mar 2, 2019","Stag","400","2019","Outdoor"
"McDonald, Alex","SO-2",51.03,"SCIAC Multi-Dual #2","Mar 30, 2019","Stag","400","2019","Outdoor"
"Addison, Daniel","SO-2",51.46,"SCIAC Track & Field Conference Championships","Apr 27, 2019","Stag","400","2019","Outdoor"
"Morgan, Keizo","FR-1",51.62,"41st Annual Aztec Open","Mar 21, 2019","Stag","400","2019","Outdoor"
"Morgan, Keizo","FR-1",51.63,"SCIAC Multi-Dual #2","Mar 30, 2019","Stag","400","2019","Outdoor"
"Addison, Daniel","SO-2",51.7,"2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Stag","400","2019","Outdoor"
"Addison, Daniel","SO-2",51.82,"SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Stag","400","2019","Outdoor"
"Addison, Daniel","SO-2",51.92,"Oxy Distance Carnival Spring Break Classic","Mar 9, 2019","Stag","400","2019","Outdoor"
"Finley, Cameron","JR-3",52.24,"2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Stag","400","2019","Outdoor"
"Patterson, Nohl","FR-1",52.95,"SCIAC Multi-Dual #2","Mar 30, 2019","Stag","400","2019","Outdoor"
"Finley, Cameron","JR-3",53.04,"SCIAC Track & Field Conference Championships","Apr 27, 2019","Stag","400","2019","Outdoor"
"Patterson, Nohl","FR-1",53.35,"2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Stag","400","2019","Outdoor"
"Fernandez, Alisandro","JR-3",53.41,"SCIAC Multi-Dual #2","Mar 30, 2019","Stag","400","2019","Outdoor"
"Addison, Daniel","SO-2",53.46,"SCIAC Dual Redlands","Mar 2, 2019","Stag","400","2019","Outdoor"
"Fernandez, Alisandro","JR-3",53.51,"SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Stag","400","2019","Outdoor"
"Finley, Cameron","JR-3",53.8,"2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Stag","400","2019","Outdoor"
"Finley, Cameron","JR-3",53.88,"41st Annual Aztec Open","Mar 21, 2019","Stag","400","2019","Outdoor"
"Fernandez, Alisandro","JR-3",53.92,"SCIAC Dual Redlands","Mar 2, 2019","Stag","400","2019","Outdoor"
"Fernandez, Alisandro","JR-3",54.13,"2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Stag","400","2019","Outdoor"
"Fernandez, Alisandro","JR-3",54.42,"SCIAC Track & Field Conference Championships","Apr 27, 2019","Stag","400","2019","Outdoor"
"Rainaldi, Ross","SO-2",54.93,"Claremont Classic Hep/Dec Multis Meet","May 8, 2019","Stag","400","2019","Outdoor"
"Schulz, Connor","SO-2",55.62,"SCIAC Dual Redlands","Mar 2, 2019","Stag","400","2019","Outdoor"
"Schulz, Connor","SO-2",55.66,"2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Stag","400","2019","Outdoor"
"Novitsky, Alexander","JR-3",58.25,"SCIAC Dual Redlands","Mar 2, 2019","Stag","400","2019","Outdoor"
