"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Morgan, Keizo","SO-2","1:57.06","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","800","2020","Outdoor"
"Christensen, Miles","SO-2","1:57.22","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","800","2020","Outdoor"
"Dettman, Kai","FR-1","1:57.36","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","800","2020","Outdoor"
"Ives, Wilson","SR-4","1:58.20","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","800","2020","Outdoor"
"Sealand, Daniel","JR-3","1:58.53","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","800","2020","Outdoor"
"Nevens, Noah","FR-1","2:01.38","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","800","2020","Outdoor"
"Gill, Jake","SO-2","2:01.64","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","800","2020","Outdoor"
"Nevens, Noah","FR-1","2:02.26","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","800","2020","Outdoor"
"Newton, Brad","JR-3","2:02.64","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","800","2020","Outdoor"
"Denning, Max","SR-4","2:02.97","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","800","2020","Outdoor"
"Lind, Dustin","JR-3","2:04.84","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","800","2020","Outdoor"
"Denning, Max","SR-4","2:06.15","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","800","2020","Outdoor"
