"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Sill, Michael","SO-2","45.78m","150' 2""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Stag","DT","2019","Outdoor"
"Sill, Michael","SO-2","45.53m","149' 4""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Stag","DT","2019","Outdoor"
"Peterson, Reese","JR-3","45.42m","149' 0""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Stag","DT","2019","Outdoor"
"Sill, Michael","SO-2","44.23m","145' 1""","2019 Oxy Invitational","May 11, 2019","Stag","DT","2019","Outdoor"
"Sill, Michael","SO-2","44.09m","144' 8""","23rd Rossi Relays","Feb 23, 2019","Stag","DT","2019","Outdoor"
"Peterson, Reese","JR-3","44.08m","144' 7""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Stag","DT","2019","Outdoor"
"Peterson, Reese","JR-3","43.83m","143' 9""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Stag","DT","2019","Outdoor"
"Peterson, Reese","JR-3","43.79m","143' 8""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Stag","DT","2019","Outdoor"
"Sill, Michael","SO-2","43.68m","143' 4""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Stag","DT","2019","Outdoor"
"Peterson, Reese","JR-3","42.91m","140' 9""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Stag","DT","2019","Outdoor"
"Sill, Michael","SO-2","42.81m","140' 5""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Stag","DT","2019","Outdoor"
"Sill, Michael","SO-2","41.96m","137' 8""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Stag","DT","2019","Outdoor"
"Peterson, Reese","JR-3","41.86m","137' 4""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Stag","DT","2019","Outdoor"
"Sill, Michael","SO-2","41.85m","137' 4""","23rd Rossi Relays","Feb 23, 2019","Stag","DT","2019","Outdoor"
"Peterson, Reese","JR-3","41.63m","136' 7""","Westmont Collegiate Classic with Jim Klein Combined Events","Mar 21, 2019","Stag","DT","2019","Outdoor"
"Peterson, Reese","JR-3","41.62m","136' 6""","Westmont Collegiate Classic with Jim Klein Combined Events","Mar 21, 2019","Stag","DT","2019","Outdoor"
"Peterson, Reese","JR-3","41.57m","136' 5""","Westmont Collegiate Classic with Jim Klein Combined Events","Mar 21, 2019","Stag","DT","2019","Outdoor"
"Peterson, Reese","JR-3","41.40m","135' 10""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Stag","DT","2019","Outdoor"
"Peterson, Reese","JR-3","41.15m","135' 0""","23rd Rossi Relays","Feb 23, 2019","Stag","DT","2019","Outdoor"
"Peterson, Reese","JR-3","41.05m","134' 8""","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Stag","DT","2019","Outdoor"
"Peterson, Reese","JR-3","40.99m","134' 6""","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Stag","DT","2019","Outdoor"
"Peterson, Reese","JR-3","40.99m","134' 6""","2019 Oxy Invitational","May 11, 2019","Stag","DT","2019","Outdoor"
"Peterson, Reese","JR-3","40.95m","134' 4""","23rd Rossi Relays","Feb 23, 2019","Stag","DT","2019","Outdoor"
"Peterson, Reese","JR-3","40.84m","134' 0""","2019 Oxy Invitational","May 11, 2019","Stag","DT","2019","Outdoor"
"Peterson, Reese","JR-3","40.76m","133' 9""","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Stag","DT","2019","Outdoor"
"Peterson, Reese","JR-3","40.75m","133' 8""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Stag","DT","2019","Outdoor"
"Sill, Michael","SO-2","40.73m","133' 7""","Westmont Collegiate Classic with Jim Klein Combined Events","Mar 21, 2019","Stag","DT","2019","Outdoor"
"Peterson, Reese","JR-3","40.65m","133' 4""","2019 Oxy Invitational","May 11, 2019","Stag","DT","2019","Outdoor"
"Peterson, Reese","JR-3","40.54m","133' 0""","SCIAC Multi-Dual #2","Mar 30, 2019","Stag","DT","2019","Outdoor"
"Sill, Michael","SO-2","40.46m","132' 9""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Stag","DT","2019","Outdoor"
"Peterson, Reese","JR-3","40.37m","132' 5""","Redlands Invitational","Mar 15, 2019","Stag","DT","2019","Outdoor"
"Peterson, Reese","JR-3","40.28m","132' 2""","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Stag","DT","2019","Outdoor"
"Sill, Michael","SO-2","40.25m","132' 1""","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Stag","DT","2019","Outdoor"
"Peterson, Reese","JR-3","40.04m","131' 4""","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Stag","DT","2019","Outdoor"
"Sill, Michael","SO-2","39.95m","131' 1""","2019 Oxy Invitational","May 11, 2019","Stag","DT","2019","Outdoor"
"Peterson, Reese","JR-3","39.87m","130' 10""","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Stag","DT","2019","Outdoor"
"Peterson, Reese","JR-3","39.82m","130' 8""","Redlands Invitational","Mar 15, 2019","Stag","DT","2019","Outdoor"
"Peterson, Reese","JR-3","39.78m","130' 6""","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Stag","DT","2019","Outdoor"
