"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Wood, Georgia","SO-2","13.87m","45' 6""","SCIAC Dual Redlands","Mar 2, 2019","Athena","DT","2019","Outdoor"
"Uwajeh, Sobechukwu","FR-1","13.74m","45' 1""","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Athena","DT","2019","Outdoor"
"Uwajeh, Sobechukwu","FR-1","13.67m","44' 10""","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Athena","DT","2019","Outdoor"
"Wood, Georgia","SO-2","13.54m","44' 5""","23rd Rossi Relays","Feb 23, 2019","Athena","DT","2019","Outdoor"
"Wood, Georgia","SO-2","13.26m","43' 6""","23rd Rossi Relays","Feb 23, 2019","Athena","DT","2019","Outdoor"
"Wood, Georgia","SO-2","12.80m","42' 0""","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","DT","2019","Outdoor"
"Wood, Georgia","SO-2","12.43m","40' 9""","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Athena","DT","2019","Outdoor"
"Wood, Georgia","SO-2","12.23m","40' 1""","23rd Rossi Relays","Feb 23, 2019","Athena","DT","2019","Outdoor"
"Wood, Georgia","SO-2","10.91m","35' 9""","23rd Rossi Relays","Feb 23, 2019","Athena","DT","2019","Outdoor"
"Uwajeh, Sobechukwu","FR-1","10.52m","34' 6""","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Athena","DT","2019","Outdoor"
