"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Mejia, Carmen","SR-4","2:08.02","NCAA Division III Outdoor Track & Field Championships","May 25, 2017","Athena","800","2017","Outdoor"
"Mejia, Carmen","SR-4","2:08.60","2017 Oxy Invitational","May 6, 2017","Athena","800","2017","Outdoor"
"Mejia, Carmen","SR-4","2:09.53","Sacramento State Hornet Invitational","Mar 17, 2017","Athena","800","2017","Outdoor"
"Mejia, Carmen","SR-4","2:09.89","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","800","2017","Outdoor"
"Mejia, Carmen","SR-4","2:09.92","Bryan Clay Invite","Apr 13, 2017","Athena","800","2017","Outdoor"
"Mejia, Carmen","SR-4","2:10.05","NCAA Division III Outdoor Track & Field Championships","May 25, 2017","Athena","800","2017","Outdoor"
"Mejia, Carmen","SR-4","2:10.76","2017 Occidental Distance Carnival Spring Break Classic","Mar 10, 2017","Athena","800","2017","Outdoor"
"Mejia, Carmen","SR-4","2:12.86","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","800","2017","Outdoor"
"Mejia, Carmen","SR-4","2:14.94","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","800","2017","Outdoor"
"McKillop, Bryn","JR-3","2:15.80","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","800","2017","Outdoor"
"Mann, Kyleigh","JR-3","2:17.75","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","800","2017","Outdoor"
"McKillop, Bryn","JR-3","2:18.23","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","800","2017","Outdoor"
"Mejia, Carmen","SR-4","2:19.53","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","800","2017","Outdoor"
"Mejia, Carmen","SR-4","2:20.30","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","800","2017","Outdoor"
"Mann, Kyleigh","JR-3","2:20.62","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","800","2017","Outdoor"
"Mann, Kyleigh","JR-3","2:21.51","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","800","2017","Outdoor"
"Mann, Kyleigh","JR-3","2:21.73","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","800","2017","Outdoor"
"Snell, Kathryn","FR-1","2:30.51","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","800","2017","Outdoor"
"Kimmerly, Gabriella","FR-1","2:31.17","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","800","2017","Outdoor"
"Nix, Meredith","SO-2","2:33.25","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","800","2017","Outdoor"
"McKillop, Bryn","JR-3","2:34.15","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","800","2017","Outdoor"
"Nix, Meredith","SO-2","2:35.98","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","800","2017","Outdoor"
"Fleming, Laura","FR-1","2:36.60","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","800","2017","Outdoor"
"Cao, Emily","SO-2","2:36.88","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","800","2017","Outdoor"
"Fleming, Laura","FR-1","2:36.90","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","800","2017","Outdoor"
"Serbent, Anna","FR-1","2:43.45","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","800","2017","Outdoor"
"Zepeda, Evelyn","JR-3","2:54.07","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","800","2017","Outdoor"
"Zepeda, Evelyn","JR-3","2:54.76","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","800","2017","Outdoor"
"Zepeda, Evelyn","JR-3","2:56.41","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","800","2017","Outdoor"
"Zepeda, Evelyn","JR-3","3:01.65","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","800","2017","Outdoor"
