"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"McKillop, Bryn","JR-3","4:27.33","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","1500","2017","Outdoor"
"McKillop, Bryn","JR-3","4:32.47","NCAA Division III Outdoor Track & Field Championships","May 25, 2017","Athena","1500","2017","Outdoor"
"McKillop, Bryn","JR-3","4:34.70","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","1500","2017","Outdoor"
"McKillop, Bryn","JR-3","4:37.58","NCAA Division III Outdoor Track & Field Championships","May 25, 2017","Athena","1500","2017","Outdoor"
"Mejia, Carmen","SR-4","4:43.87","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","1500","2017","Outdoor"
"McKillop, Bryn","JR-3","4:44.25","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","1500","2017","Outdoor"
"McKillop, Bryn","JR-3","4:46.69","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","1500","2017","Outdoor"
"Mejia, Carmen","SR-4","4:47.59","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","1500","2017","Outdoor"
"Mann, Kyleigh","JR-3","4:50.94","2017 Occidental Distance Carnival Spring Break Classic","Mar 10, 2017","Athena","1500","2017","Outdoor"
"Cantu, Roselyn","JR-3","4:51.38","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","1500","2017","Outdoor"
"Mann, Kyleigh","JR-3","4:53.43","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","1500","2017","Outdoor"
"Mann, Kyleigh","JR-3","4:53.87","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","1500","2017","Outdoor"
"Lehr, Jen","SR-4","4:54.28","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","1500","2017","Outdoor"
"Cantu, Roselyn","JR-3","4:54.40","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","1500","2017","Outdoor"
"Lehr, Jen","SR-4","4:57.92","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","1500","2017","Outdoor"
"Mow, Rachel","SR-4","5:00.65","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","1500","2017","Outdoor"
"McKillop, Bryn","JR-3","5:00.80","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","1500","2017","Outdoor"
"Mow, Rachel","SR-4","5:01.39","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","1500","2017","Outdoor"
"Willian, Caroline","SR-4","5:01.40","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","1500","2017","Outdoor"
"Lehr, Jen","SR-4","5:01.41","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","1500","2017","Outdoor"
"Lehr, Jen","SR-4","5:01.61","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","1500","2017","Outdoor"
"Choe, Jacqueline","FR-1","5:01.71","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","1500","2017","Outdoor"
"Lehr, Jen","SR-4","5:02.31","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","1500","2017","Outdoor"
"Palenscar, Olivia","SO-2","5:02.43","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","1500","2017","Outdoor"
"Choe, Jacqueline","FR-1","5:02.61","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","1500","2017","Outdoor"
"Lehr, Jen","SR-4","5:02.73","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","1500","2017","Outdoor"
"Kimmerly, Gabriella","FR-1","5:02.96","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","1500","2017","Outdoor"
"Choe, Jacqueline","FR-1","5:03.75","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","1500","2017","Outdoor"
"Cantu, Roselyn","JR-3","5:04.48","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","1500","2017","Outdoor"
"Choe, Jacqueline","FR-1","5:04.57","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","1500","2017","Outdoor"
"Palenscar, Olivia","SO-2","5:04.76","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","1500","2017","Outdoor"
"Kimmerly, Gabriella","FR-1","5:05.29","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","1500","2017","Outdoor"
"Kimmerly, Gabriella","FR-1","5:05.48","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","1500","2017","Outdoor"
"Palenscar, Olivia","SO-2","5:06.41","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","1500","2017","Outdoor"
"Mow, Rachel","SR-4","5:07.10","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","1500","2017","Outdoor"
"Palenscar, Olivia","SO-2","5:07.21","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","1500","2017","Outdoor"
"Choe, Jacqueline","FR-1","5:07.59","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","1500","2017","Outdoor"
"Kimmerly, Gabriella","FR-1","5:07.81","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","1500","2017","Outdoor"
"Morelan, Marika","FR-1","5:09.62","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","1500","2017","Outdoor"
