"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Mueller, Jordan","FR-1","29.55m","96' 11""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","DT","2023","Outdoor"
"Mueller, Jordan","FR-1","29.52m","96' 10""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","DT","2023","Outdoor"
"Mueller, Jordan","FR-1","29.52m","96' 10""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Athena","DT","2023","Outdoor"
"Yudess, Belen","SO-2","29.50m","96' 9""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","DT","2023","Outdoor"
"Mueller, Jordan","FR-1","29.49m","96' 9""","2023 Pomona-Pitzer T&F Invite","Apr 8, 2023","Athena","DT","2023","Outdoor"
"Mueller, Jordan","FR-1","29.48m","96' 9""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","DT","2023","Outdoor"
"Yudess, Belen","SO-2","29.48m","96' 9""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","DT","2023","Outdoor"
"Mueller, Jordan","FR-1","29.38m","96' 5""","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","DT","2023","Outdoor"
"Yudess, Belen","SO-2","29.30m","96' 1""","Redlands Invitational (Collegiate)","Mar 17, 2023","Athena","DT","2023","Outdoor"
"Yudess, Belen","SO-2","29.19m","95' 9""","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Athena","DT","2023","Outdoor"
"Mueller, Jordan","FR-1","29.17m","95' 8""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Athena","DT","2023","Outdoor"
"Mueller, Jordan","FR-1","28.84m","94' 7""","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Athena","DT","2023","Outdoor"
"Yudess, Belen","SO-2","28.61m","93' 10""","2023 Pomona-Pitzer T&F Invite","Apr 8, 2023","Athena","DT","2023","Outdoor"
"Yudess, Belen","SO-2","28.39m","93' 2""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","DT","2023","Outdoor"
"Mueller, Jordan","FR-1","28.35m","93' 0""","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","DT","2023","Outdoor"
"Mueller, Jordan","FR-1","28.33m","92' 11""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","DT","2023","Outdoor"
"Mueller, Jordan","FR-1","28.05m","92' 0""","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Athena","DT","2023","Outdoor"
"Yudess, Belen","SO-2","27.90m","91' 6""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","DT","2023","Outdoor"
"Yudess, Belen","SO-2","27.76m","91' 1""","Redlands Invitational (Collegiate)","Mar 17, 2023","Athena","DT","2023","Outdoor"
"Yudess, Belen","SO-2","27.42m","89' 11""","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Athena","DT","2023","Outdoor"
"Kirsch, Carly","JR-3","27.31m","89' 7""","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","DT","2023","Outdoor"
"Yudess, Belen","SO-2","27.25m","89' 5""","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Athena","DT","2023","Outdoor"
"Kirsch, Carly","JR-3","27.20m","89' 3""","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","DT","2023","Outdoor"
"Hekster, Antonia","SO-2","25.21m","82' 8""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","DT","2023","Outdoor"
"Seifert, Madeline","FR-1","23.21m","76' 2""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","DT","2023","Outdoor"
"Seifert, Madeline","FR-1","22.67m","74' 4""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","DT","2023","Outdoor"
"Seifert, Madeline","FR-1","22.17m","72' 9""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","DT","2023","Outdoor"
"Seifert, Madeline","FR-1","21.02m","68' 11""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","DT","2023","Outdoor"
