"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Mostatabi, Sara","SR-4","17:04.61","Occidental Distance Carnival Spring Classic","Mar 13, 2015","Athena","5000","2015","Outdoor"
"Blum, Bridget","JR-3","17:14.24","Bryan Clay Invitational","Apr 17, 2015","Athena","5000","2015","Outdoor"
"Blum, Bridget","JR-3","17:20.12","Occidental Distance Carnival Spring Classic","Mar 13, 2015","Athena","5000","2015","Outdoor"
"Mostatabi, Sara","SR-4","17:31.65","2015 SCIAC Track & Field Championships","May 1, 2015","Athena","5000","2015","Outdoor"
"Mostatabi, Sara","SR-4","17:32.59","Occidental Invitational (College/University)","May 9, 2015","Athena","5000","2015","Outdoor"
"Blum, Bridget","JR-3","17:34.60","2015 SCIAC Track & Field Championships","May 1, 2015","Athena","5000","2015","Outdoor"
"Blum, Bridget","JR-3","17:35.91","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Athena","5000","2015","Outdoor"
"Blum, Bridget","JR-3","17:37.12","NCAA Division III Outdoor Track & Field Championships","May 21, 2015","Athena","5000","2015","Outdoor"
"Lehr, Jen","SO-2","17:37.74","Bryan Clay Invitational","Apr 17, 2015","Athena","5000","2015","Outdoor"
"Mostatabi, Sara","SR-4","17:41.50","NCAA Division III Outdoor Track & Field Championships","May 21, 2015","Athena","5000","2015","Outdoor"
"Willian, Caroline","SO-2","17:43.08","Occidental Distance Carnival Spring Classic","Mar 13, 2015","Athena","5000","2015","Outdoor"
"Spees, Kaitlyn","SR-4","17:44.51","Occidental Distance Carnival Spring Classic","Mar 13, 2015","Athena","5000","2015","Outdoor"
"Spees, Kaitlyn","SR-4","17:50.22","2015 SCIAC Track & Field Championships","May 1, 2015","Athena","5000","2015","Outdoor"
"Mostatabi, Sara","SR-4","17:51.22","SCIAC Multi Dual","Mar 7, 2015","Athena","5000","2015","Outdoor"
"Lehr, Jen","SO-2","17:53.63","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Athena","5000","2015","Outdoor"
"Wu, Taia","SR-4","18:02.77","2015 SCIAC Track & Field Championships","May 1, 2015","Athena","5000","2015","Outdoor"
"Lehr, Jen","SO-2","18:03.30","Occidental Distance Carnival Spring Classic","Mar 13, 2015","Athena","5000","2015","Outdoor"
"Wu, Taia","SR-4","18:03.50","Bryan Clay Invitational","Apr 17, 2015","Athena","5000","2015","Outdoor"
"Lehr, Jen","SO-2","18:04.53","2015 SCIAC Track & Field Championships","May 1, 2015","Athena","5000","2015","Outdoor"
"Wu, Taia","SR-4","18:09.61","Occidental Distance Carnival Spring Classic","Mar 13, 2015","Athena","5000","2015","Outdoor"
"Cantu, Roselyn","FR-1","18:14.68","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Athena","5000","2015","Outdoor"
"Mow, Rachel","SO-2","18:16.86","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Athena","5000","2015","Outdoor"
"Mow, Rachel","SO-2","18:21.36","Occidental Distance Carnival Spring Classic","Mar 13, 2015","Athena","5000","2015","Outdoor"
"Cantu, Roselyn","FR-1","18:27.82","Occidental Distance Carnival Spring Classic","Mar 13, 2015","Athena","5000","2015","Outdoor"
"Mow, Rachel","SO-2","18:29.49","Bryan Clay Invitational","Apr 17, 2015","Athena","5000","2015","Outdoor"
"Muenzen, Kathleen","SO-2","18:36.94","2015 SCIAC Track & Field Championships","May 1, 2015","Athena","5000","2015","Outdoor"
"Lehr, Jen","SO-2","18:46.23","SCIAC Multi Dual","Mar 7, 2015","Athena","5000","2015","Outdoor"
"Shepard, Anna","SO-2","18:46.55","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Athena","5000","2015","Outdoor"
"Muenzen, Kathleen","SO-2","18:49.19","Occidental Distance Carnival Spring Classic","Mar 13, 2015","Athena","5000","2015","Outdoor"
"Broderick, Laura","FR-1","18:49.22","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Athena","5000","2015","Outdoor"
"Broderick, Laura","FR-1","18:49.47","Bryan Clay Invitational","Apr 17, 2015","Athena","5000","2015","Outdoor"
"Brookshire, Rae","JR-3","18:57.54","2015 SCIAC Track & Field Championships","May 1, 2015","Athena","5000","2015","Outdoor"
"Broderick, Laura","FR-1","19:02.72","Occidental Distance Carnival Spring Classic","Mar 13, 2015","Athena","5000","2015","Outdoor"
"Brookshire, Rae","JR-3","19:04.02","Occidental Distance Carnival Spring Classic","Mar 13, 2015","Athena","5000","2015","Outdoor"
"Shepard, Anna","SO-2","19:05.58","Bryan Clay Invitational","Apr 17, 2015","Athena","5000","2015","Outdoor"
"Stanislaw, Lauren","FR-1","19:08.61","Occidental Distance Carnival Spring Classic","Mar 13, 2015","Athena","5000","2015","Outdoor"
"Muenzen, Kathleen","SO-2","19:11.76","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Athena","5000","2015","Outdoor"
"Mow, Rachel","SO-2","19:15.50","SCIAC Multi Dual","Mar 7, 2015","Athena","5000","2015","Outdoor"
"Stanislaw, Lauren","FR-1","19:16.39","Bryan Clay Invitational","Apr 17, 2015","Athena","5000","2015","Outdoor"
"Brookshire, Rae","JR-3","19:19.13","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Athena","5000","2015","Outdoor"
"Stanislaw, Lauren","FR-1","19:26.53","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Athena","5000","2015","Outdoor"
"Muenzen, Kathleen","SO-2","19:39.44","SCIAC Multi Dual","Mar 7, 2015","Athena","5000","2015","Outdoor"
"Brookshire, Rae","JR-3","19:44.27","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Athena","5000","2015","Outdoor"
"Broderick, Laura","FR-1","19:49.55","SCIAC Multi Dual","Mar 7, 2015","Athena","5000","2015","Outdoor"
"Stanislaw, Lauren","FR-1","19:50.26","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Athena","5000","2015","Outdoor"
"Brookshire, Rae","JR-3","20:18.30","SCIAC Multi Dual","Mar 7, 2015","Athena","5000","2015","Outdoor"
"Stanislaw, Lauren","FR-1","20:25.37","SCIAC Multi Dual","Mar 7, 2015","Athena","5000","2015","Outdoor"
"Yao, Tracy","SR-4","20:58.91","2015 SCIAC Track & Field Championships","May 1, 2015","Athena","5000","2015","Outdoor"
"Yao, Tracy","SR-4","21:14.00","Bryan Clay Invitational","Apr 17, 2015","Athena","5000","2015","Outdoor"
"Yao, Tracy","SR-4","21:37.98","Occidental Distance Carnival Spring Classic","Mar 13, 2015","Athena","5000","2015","Outdoor"
"Yao, Tracy","SR-4","21:53.45","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Athena","5000","2015","Outdoor"
"Snider, Leah","JR-3","22:56.13","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Athena","5000","2015","Outdoor"
"Snider, Leah","JR-3","23:10.47","Occidental Distance Carnival Spring Classic","Mar 13, 2015","Athena","5000","2015","Outdoor"
"Snider, Leah","JR-3","23:44.29","SCIAC Multi Dual","Mar 7, 2015","Athena","5000","2015","Outdoor"
"Snider, Leah","JR-3","23:58.02","Bryan Clay Invitational","Apr 17, 2015","Athena","5000","2015","Outdoor"
