"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Kirk, Joel","SR-4","4:19.03","SCIAC Track & Field Championships","Apr 29, 2016","Stag","1500","2016","Outdoor"
"Psaltakis, Matt","FR-1","4:20.93","SCIAC Multi-Dual #3","Apr 16, 2016","Stag","1500","2016","Outdoor"
"Wilson, Jack","SR-4","4:21.26","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Stag","1500","2016","Outdoor"
"Robison, Jacob","FR-1","4:21.55","SCIAC Multi-Dual #3","Apr 16, 2016","Stag","1500","2016","Outdoor"
"Mulligan, Matt","JR-3","4:22.37","SCIAC Multi-Dual #3","Apr 16, 2016","Stag","1500","2016","Outdoor"
"Kiefer, J.P","SO-2","4:23.37","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Stag","1500","2016","Outdoor"
"Cooper, Wyatt","JR-3","4:23.78","SCIAC Multi-Dual #3","Apr 16, 2016","Stag","1500","2016","Outdoor"
"Robison, Arch","SO-2","4:26.15","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Stag","1500","2016","Outdoor"
"Higle-Ralbovsky, Jacob","SR-4","4:27.05","SCIAC Multi-Dual #3","Apr 16, 2016","Stag","1500","2016","Outdoor"
"Diamant, Nate","FR-1","4:31.09","SCIAC Track & Field Championships","Apr 29, 2016","Stag","1500","2016","Outdoor"
"Diamant, Nate","FR-1","4:31.94","SCIAC Multi-Dual #3","Apr 16, 2016","Stag","1500","2016","Outdoor"
"Kirk, Joel","SR-4","4:32.90","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Stag","1500","2016","Outdoor"
"Mulligan, Matt","JR-3","4:33.45","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Stag","1500","2016","Outdoor"
"Diamant, Nate","FR-1","4:38.56","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Stag","1500","2016","Outdoor"
"Adams, Colin","FR-1","4:40.00","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Stag","1500","2016","Outdoor"
"Huerta, Matt","FR-1","5:05.09","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Stag","1500","2016","Outdoor"
