"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Jones, Justin","SR-4","50.22","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Stag","400","2015","Outdoor"
"Dewald, John","SO-2","50.96","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Stag","400","2015","Outdoor"
"Dewald, John","SO-2","50.98","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Stag","400","2015","Outdoor"
"Dewald, John","SO-2","51.40","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Stag","400","2015","Outdoor"
"Dewald, John","SO-2","51.71","Bryan Clay Invitational","Apr 17, 2015","Stag","400","2015","Outdoor"
"Dewald, John","SO-2","52.22","SCIAC Multi Dual","Mar 7, 2015","Stag","400","2015","Outdoor"
"Dewald, John","SO-2","52.45","2015 Pomona-Pitzer All Comers","Feb 21, 2015","Stag","400","2015","Outdoor"
"Mahre, Sean","FR-1","53.29","2015 Pomona-Pitzer All Comers","Feb 21, 2015","Stag","400","2015","Outdoor"
"Mathkour, Ashraf","SR-4","53.30","2015 SCIAC Track & Field Championships","May 1, 2015","Stag","400","2015","Outdoor"
"Mahre, Sean","FR-1","53.62","SCIAC Multi Dual","Mar 7, 2015","Stag","400","2015","Outdoor"
"Espy, Matt","SR-4","54.20","2015 Pomona-Pitzer All Comers","Feb 21, 2015","Stag","400","2015","Outdoor"
"Mahre, Sean","FR-1","54.21","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Stag","400","2015","Outdoor"
"Mahre, Sean","FR-1","54.24","2015 SCIAC Track & Field Championships","May 1, 2015","Stag","400","2015","Outdoor"
"Mahre, Sean","FR-1","54.32","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Stag","400","2015","Outdoor"
"Hernandez-Rodriguez, Victor","FR-1","59.62","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Stag","400","2015","Outdoor"
"Hernandez-Rodriguez, Victor","FR-1","1:01.92","SCIAC Multi Dual","Mar 7, 2015","Stag","400","2015","Outdoor"
