"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Kroll, Jackie","","36.57m","120' 0""","Oxy Invitational Colleges","May 5, 2012","Athena","JT","2012","Outdoor"
"Kroll, Jackie","","36.47m","119' 8""","Oxy Invitational Colleges","May 5, 2012","Athena","JT","2012","Outdoor"
"Kroll, Jackie","","33.61m","110' 3""","SCIAC Quad Meet 3","Apr 7, 2012","Athena","JT","2012","Outdoor"
"Cantrall, Catye","SR-4","33.55m","110' 1""","SCIAC 5 Way Meet Calu","Mar 24, 2012","Athena","JT","2012","Outdoor"
"Kroll, Jackie","","32.94m","108' 1""","SCIAC Quad Meet 3","Apr 7, 2012","Athena","JT","2012","Outdoor"
"Cantrall, Catye","SR-4","32.73m","107' 4""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Athena","JT","2012","Outdoor"
"Kroll, Jackie","","31.82m","104' 5""","UCSD - CPP - CMS Triangular","Feb 18, 2012","Athena","JT","2012","Outdoor"
"Kroll, Jackie","","31.77m","104' 3""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Athena","JT","2012","Outdoor"
"Kroll, Jackie","","31.72m","104' 1""","CSULA Last Chance Qualifier","May 12, 2012","Athena","JT","2012","Outdoor"
"Kroll, Jackie","","31.25m","102' 6""","SDSU Aztec Track & Field Invitational","Mar 15, 2012","Athena","JT","2012","Outdoor"
"Cantrall, Catye","SR-4","31.07m","101' 11""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Athena","JT","2012","Outdoor"
"Cantrall, Catye","SR-4","30.71m","100' 9""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Athena","JT","2012","Outdoor"
"Cantrall, Catye","SR-4","30.67m","100' 7""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Athena","JT","2012","Outdoor"
"Kroll, Jackie","","30.30m","99' 5""","SCIAC Quad Meet 3","Apr 7, 2012","Athena","JT","2012","Outdoor"
"Cantrall, Catye","SR-4","30.27m","99' 4""","SDSU Aztec Track & Field Invitational","Mar 15, 2012","Athena","JT","2012","Outdoor"
"Kroll, Jackie","","28.41m","93' 2""","SCIAC Quad Meet 3","Apr 7, 2012","Athena","JT","2012","Outdoor"
"Kroll, Jackie","","28.27m","92' 9""","SCIAC Quad Meet 3","Apr 7, 2012","Athena","JT","2012","Outdoor"
"Kroll, Jackie","","27.59m","90' 6""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Athena","JT","2012","Outdoor"
"Kroll, Jackie","","26.75m","87' 9""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Athena","JT","2012","Outdoor"
"Cantrall, Catye","SR-4","26.43m","86' 8""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Athena","JT","2012","Outdoor"
"Kroll, Jackie","","25.70m","84' 4""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Athena","JT","2012","Outdoor"
"Kroll, Jackie","","25.55m","83' 10""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Athena","JT","2012","Outdoor"
"Kroll, Jackie","","24.91m","81' 9""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Athena","JT","2012","Outdoor"
"Kroll, Jackie","","23.32m","76' 6""","SCIAC Quad Meet 3","Apr 7, 2012","Athena","JT","2012","Outdoor"
