"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Palunas, Vaiva","JR-3","14.09m","46' 2.75""","Redlands Final Qualifying Meet","May 18, 2016","Athena","SP","2016","Outdoor"
"Palunas, Vaiva","JR-3","13.88m","45' 6.5""","Redlands Final Qualifying Meet","May 18, 2016","Athena","SP","2016","Outdoor"
"Palunas, Vaiva","JR-3","13.45m","44' 1.5""","NCAA Division III Outdoor Track & Field Championships","May 26, 2016","Athena","SP","2016","Outdoor"
"Palunas, Vaiva","JR-3","13.43m","44' 0.75""","Redlands Final Qualifying Meet","May 18, 2016","Athena","SP","2016","Outdoor"
"Palunas, Vaiva","JR-3","13.26m","43' 6""","SCIAC Track & Field Championships","Apr 29, 2016","Athena","SP","2016","Outdoor"
"Palunas, Vaiva","JR-3","13.15m","43' 1.75""","Redlands Final Qualifying Meet","May 18, 2016","Athena","SP","2016","Outdoor"
"Palunas, Vaiva","JR-3","13.06m","42' 10.25""","NCAA Division III Outdoor Track & Field Championships","May 26, 2016","Athena","SP","2016","Outdoor"
"Palunas, Vaiva","JR-3","12.96m","42' 6.25""","Redlands Final Qualifying Meet","May 18, 2016","Athena","SP","2016","Outdoor"
"Palunas, Vaiva","JR-3","12.94m","42' 5.5""","2016 Oxy Invitational (College/University)","May 7, 2016","Athena","SP","2016","Outdoor"
"Palunas, Vaiva","JR-3","12.88m","42' 3.25""","Rossi Relays","Feb 27, 2016","Athena","SP","2016","Outdoor"
"Palunas, Vaiva","JR-3","12.82m","42' 0.75""","NCAA Division III Outdoor Track & Field Championships","May 26, 2016","Athena","SP","2016","Outdoor"
"Palunas, Vaiva","JR-3","12.64m","41' 5.75""","2016 Oxy Invitational (College/University)","May 7, 2016","Athena","SP","2016","Outdoor"
"Palunas, Vaiva","JR-3","12.63m","41' 5.25""","Rossi Relays","Feb 27, 2016","Athena","SP","2016","Outdoor"
"Palunas, Vaiva","JR-3","12.60m","41' 4.25""","SCIAC Track & Field Championships","Apr 29, 2016","Athena","SP","2016","Outdoor"
"Palunas, Vaiva","JR-3","12.59m","41' 3.75""","Bryan Clay Invitational","Apr 14, 2016","Athena","SP","2016","Outdoor"
"Palunas, Vaiva","JR-3","12.56m","41' 2.5""","Bryan Clay Invitational","Apr 14, 2016","Athena","SP","2016","Outdoor"
"Palunas, Vaiva","JR-3","12.49m","40' 11.75""","Rossi Relays","Feb 27, 2016","Athena","SP","2016","Outdoor"
