"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Vignos, Jeff","","1:53.62","Oxy Invitational Colleges","May 5, 2012","Stag","800","2012","Outdoor"
"Vignos, Jeff","","1:54.80","SDSU Aztec Track & Field Invitational","Mar 15, 2012","Stag","800","2012","Outdoor"
"Vignos, Jeff","","1:55.28","2012 Cal-Nevada Championships","Mar 31, 2012","Stag","800","2012","Outdoor"
"Vignos, Jeff","","1:55.31","SCIAC Quad Meet 3","Apr 7, 2012","Stag","800","2012","Outdoor"
"Vignos, Jeff","","1:55.49","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","800","2012","Outdoor"
"Vignos, Jeff","","1:56.10","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","800","2012","Outdoor"
"Vignos, Jeff","","1:56.22","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","800","2012","Outdoor"
"Vignos, Jeff","","1:56.32","CSULA Last Chance Qualifier","May 12, 2012","Stag","800","2012","Outdoor"
"Jones, Justin","SO","1:56.72","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","800","2012","Outdoor"
"Jones, Justin","SO","1:56.97","SCIAC Quad Meet 3","Apr 7, 2012","Stag","800","2012","Outdoor"
"Jones, Justin","SO","1:57.85","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","800","2012","Outdoor"
"Vignos, Jeff","","1:57.91","UCSD - CPP - CMS Triangular","Feb 18, 2012","Stag","800","2012","Outdoor"
"Kunselman, Shane","","1:57.96","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","800","2012","Outdoor"
"Kunselman, Shane","","1:58.74","SCIAC Quad Meet 3","Apr 7, 2012","Stag","800","2012","Outdoor"
"Baffi, Tim","SR","1:58.92","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Stag","800","2012","Outdoor"
"Kunselman, Shane","","1:59.03","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","800","2012","Outdoor"
"Mathkour, Ashraf","","1:59.20","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Stag","800","2012","Outdoor"
"Kunselman, Shane","","1:59.29","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","800","2012","Outdoor"
"Jones, Justin","SO","1:59.52","Oxy Distance Carnival Colleges","Mar 16, 2012","Stag","800","2012","Outdoor"
"Kunselman, Shane","","1:59.64","SDSU Aztec Track & Field Invitational","Mar 15, 2012","Stag","800","2012","Outdoor"
"Potterton, Kevin","SR-4","1:59.70","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Stag","800","2012","Outdoor"
"Kunselman, Shane","","1:59.74","SCIAC 5 Way Meet Calu","Mar 24, 2012","Stag","800","2012","Outdoor"
"Jones, Justin","SO","1:59.77","SCIAC 5 Way Meet Calu","Mar 24, 2012","Stag","800","2012","Outdoor"
"Chasan, Quinn","SR","1:59.85","UCSD - CPP - CMS Triangular","Feb 18, 2012","Stag","800","2012","Outdoor"
"Doran, Zach","JR-3","2:00.00","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","800","2012","Outdoor"
"Mathkour, Ashraf","","2:00.10","SCIAC Quad Meet 3","Apr 7, 2012","Stag","800","2012","Outdoor"
"Clausen, Will","SO","2:00.40","SCIAC Quad Meet 3","Apr 7, 2012","Stag","800","2012","Outdoor"
"Clausen, Will","SO","2:00.64","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","800","2012","Outdoor"
"Clausen, Will","SO","2:00.72","SCIAC 5 Way Meet Calu","Mar 24, 2012","Stag","800","2012","Outdoor"
"Varghese, Matt","","2:00.95","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","800","2012","Outdoor"
"Giardina, Tommy","FR-1","2:00.99","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Stag","800","2012","Outdoor"
"Clausen, Will","SO","2:01.18","Oxy Distance Carnival Colleges","Mar 16, 2012","Stag","800","2012","Outdoor"
"Mathkour, Ashraf","","2:01.67","UCSD - CPP - CMS Triangular","Feb 18, 2012","Stag","800","2012","Outdoor"
"Giardina, Tommy","FR-1","2:01.80","SCIAC Quad Meet 3","Apr 7, 2012","Stag","800","2012","Outdoor"
"Potterton, Kevin","SR-4","2:01.95","SCIAC 5 Way Meet Calu","Mar 24, 2012","Stag","800","2012","Outdoor"
"Baffi, Tim","SR","2:02.60","SCIAC Quad Meet 3","Apr 7, 2012","Stag","800","2012","Outdoor"
"Baffi, Tim","SR","2:02.78","SCIAC 5 Way Meet Calu","Mar 24, 2012","Stag","800","2012","Outdoor"
"Jones, Justin","SO","2:02.87","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","800","2012","Outdoor"
"Ogilvie, Scott","SR-4","2:03.55","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Stag","800","2012","Outdoor"
"Ogilvie, Scott","SR-4","2:03.64","Oxy Distance Carnival Colleges","Mar 16, 2012","Stag","800","2012","Outdoor"
"Kunselman, Shane","","2:04.17","UCSD - CPP - CMS Triangular","Feb 18, 2012","Stag","800","2012","Outdoor"
"Clausen, Will","SO","2:04.65","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Stag","800","2012","Outdoor"
"Tarpley, Chad","FR-1","2:04.70","SCIAC Quad Meet 3","Apr 7, 2012","Stag","800","2012","Outdoor"
"Giardina, Tommy","FR-1","2:04.70","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","800","2012","Outdoor"
"Tarpley, Chad","FR-1","2:04.85","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","800","2012","Outdoor"
"Tarpley, Chad","FR-1","2:05.00","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","800","2012","Outdoor"
"Ogilvie, Scott","SR-4","2:05.23","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","800","2012","Outdoor"
"Giardina, Tommy","FR-1","2:05.29","Oxy Distance Carnival Colleges","Mar 16, 2012","Stag","800","2012","Outdoor"
"Tarpley, Chad","FR-1","2:05.37","SCIAC 5 Way Meet Calu","Mar 24, 2012","Stag","800","2012","Outdoor"
"Varghese, Matt","","2:05.38","SCIAC Quad Meet 3","Apr 7, 2012","Stag","800","2012","Outdoor"
"Poyhonen, Alex","SR","2:05.45","Oxy Distance Carnival Colleges","Mar 16, 2012","Stag","800","2012","Outdoor"
"Clausen, Will","SO","2:06.57","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","800","2012","Outdoor"
"Soll, Evan","FR-1","2:07.38","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","800","2012","Outdoor"
"Ogilvie, Scott","SR-4","2:07.50","SCIAC Quad Meet 3","Apr 7, 2012","Stag","800","2012","Outdoor"
"Giardina, Tommy","FR-1","2:08.54","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","800","2012","Outdoor"
"Soll, Evan","FR-1","2:09.07","SCIAC Quad Meet 3","Apr 7, 2012","Stag","800","2012","Outdoor"
"Jones, Justin","SO","2:09.41","UCSD - CPP - CMS Triangular","Feb 18, 2012","Stag","800","2012","Outdoor"
"Soll, Evan","FR-1","2:10.71","SCIAC 5 Way Meet Calu","Mar 24, 2012","Stag","800","2012","Outdoor"
"Ogilvie, Scott","SR-4","2:11.31","SCIAC 5 Way Meet Calu","Mar 24, 2012","Stag","800","2012","Outdoor"
