"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Christensen, Miles","SR-4","4:11.04","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Stag","Mile","2023","Outdoor"
"Krasemann, Daniel","SR-4","4:12.39","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Stag","Mile","2023","Outdoor"
"Beauchemin, Hayden","FR-1","4:13.21","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Stag","Mile","2023","Outdoor"
"Nevens, Noah","SR-4","4:24.91","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Stag","Mile","2023","Outdoor"
"Burger, Rafael","SR-4","4:38.01","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Stag","Mile","2023","Outdoor"
"Russell, Mark","SO-2","4:39.24","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Stag","Mile","2023","Outdoor"
