"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Seidel, Ellen","SO-2","3.46m","11' 4.25""","Bryan Clay Invitational","Apr 17, 2015","Athena","PV","2015","Outdoor"
"Seidel, Ellen","SO-2","3.45m","11' 3.75""","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Athena","PV","2015","Outdoor"
"Seidel, Ellen","SO-2","3.40m","11' 1.75""","2015 Triton Invitational","Apr 24, 2015","Athena","PV","2015","Outdoor"
"Ristig, Erin","SR-4","3.35m","10' 11.75""","Rossi Relays","Feb 28, 2015","Athena","PV","2015","Outdoor"
"Seidel, Ellen","SO-2","3.35m","10' 11.75""","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Athena","PV","2015","Outdoor"
"Seidel, Ellen","SO-2","3.31m","10' 10.25""","Bryan Clay Invitational","Apr 17, 2015","Athena","PV","2015","Outdoor"
"Seidel, Ellen","SO-2","3.25m","10' 8""","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Athena","PV","2015","Outdoor"
"Seidel, Ellen","SO-2","3.22m","10' 6.75""","2015 SCIAC Track & Field Championships","May 1, 2015","Athena","PV","2015","Outdoor"
"Seidel, Ellen","SO-2","3.20m","10' 6""","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Athena","PV","2015","Outdoor"
"Seidel, Ellen","SO-2","3.20m","10' 6""","Rossi Relays","Feb 28, 2015","Athena","PV","2015","Outdoor"
"Ristig, Erin","SR-4","3.20m","10' 6""","Rossi Relays","Feb 28, 2015","Athena","PV","2015","Outdoor"
"Ristig, Erin","SR-4","3.18m","10' 5.25""","2015 Pomona-Pitzer All Comers","Feb 21, 2015","Athena","PV","2015","Outdoor"
"Seidel, Ellen","SO-2","3.16m","10' 4.25""","Bryan Clay Invitational","Apr 17, 2015","Athena","PV","2015","Outdoor"
"Seidel, Ellen","SO-2","3.15m","10' 4""","SCIAC Multi Dual","Mar 7, 2015","Athena","PV","2015","Outdoor"
"Seidel, Ellen","SO-2","3.10m","10' 2""","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Athena","PV","2015","Outdoor"
"Seidel, Ellen","SO-2","3.10m","10' 2""","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Athena","PV","2015","Outdoor"
"Seidel, Ellen","SO-2","3.07m","10' 0.75""","2015 SCIAC Track & Field Championships","May 1, 2015","Athena","PV","2015","Outdoor"
"Seidel, Ellen","SO-2","3.05m","10' 0""","Rossi Relays","Feb 28, 2015","Athena","PV","2015","Outdoor"
"Seidel, Ellen","SO-2","3.05m","10' 0""","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Athena","PV","2015","Outdoor"
"Seidel, Ellen","SO-2","3.03m","9' 11.25""","2015 Pomona-Pitzer All Comers","Feb 21, 2015","Athena","PV","2015","Outdoor"
"Seidel, Ellen","SO-2","3.01m","9' 10.5""","Bryan Clay Invitational","Apr 17, 2015","Athena","PV","2015","Outdoor"
"Seidel, Ellen","SO-2","3.00m","9' 10""","SCIAC Multi Dual","Mar 7, 2015","Athena","PV","2015","Outdoor"
"Seidel, Ellen","SO-2","2.95m","9' 8""","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Athena","PV","2015","Outdoor"
"Seidel, Ellen","SO-2","2.90m","9' 6.25""","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Athena","PV","2015","Outdoor"
"Seidel, Ellen","SO-2","2.90m","9' 6.25""","Rossi Relays","Feb 28, 2015","Athena","PV","2015","Outdoor"
"Seidel, Ellen","SO-2","2.90m","9' 6.25""","Westmont Collegiate Classic","Mar 21, 2015","Athena","PV","2015","Outdoor"
"Seidel, Ellen","SO-2","2.88m","9' 5.25""","2015 Pomona-Pitzer All Comers","Feb 21, 2015","Athena","PV","2015","Outdoor"
"Seidel, Ellen","SO-2","2.85m","9' 4.25""","SCIAC Multi Dual","Mar 7, 2015","Athena","PV","2015","Outdoor"
"Seidel, Ellen","SO-2","2.73m","8' 11.5""","2015 Pomona-Pitzer All Comers","Feb 21, 2015","Athena","PV","2015","Outdoor"
