"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Pittman, Ryan","SR-4","44.36m","145' 6""","Claremont Classic Multi","May 13, 2010","Stag","JT","2010","Outdoor"
"Pittman, Ryan","SR-4","42.63m","139' 10""","CSUN Multi's","Mar 18, 2010","Stag","JT","2010","Outdoor"
"Pittman, Ryan","SR-4","41.96m","137' 8""","SCIAC Quad Meet","Apr 17, 2010","Stag","JT","2010","Outdoor"
"Pittman, Ryan","SR-4","41.73m","136' 11""","CSUN Multi's","Mar 18, 2010","Stag","JT","2010","Outdoor"
"Pittman, Ryan","SR-4","41.15m","135' 0""","Redlands-CMS-CLU-CIT Quad Meet","Apr 3, 2010","Stag","JT","2010","Outdoor"
"Pittman, Ryan","SR-4","39.84m","130' 8""","Cal Lu - CMS - La Verne - Whittier","Mar 6, 2010","Stag","JT","2010","Outdoor"
"Pittman, Ryan","SR-4","38.65m","126' 10""","CSUN Multi's","Mar 18, 2010","Stag","JT","2010","Outdoor"
"Franz, Noah","SR-4","38.10m","125' 0""","SCIAC Quad Meet","Apr 17, 2010","Stag","JT","2010","Outdoor"
"Anderson, Joey","SO-2","34.29m","112' 6""","Redlands-CMS-CLU-CIT Quad Meet","Apr 3, 2010","Stag","JT","2010","Outdoor"
"Franz, Noah","SR-4","30.40m","99' 9""","Cal Lu - CMS - La Verne - Whittier","Mar 6, 2010","Stag","JT","2010","Outdoor"
