"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Dannenhauer, Rafer","SR-4","4:02.75","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Stag","1500","2013","Outdoor"
"Jones, Justin","SO-2","4:03.35","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Stag","1500","2013","Outdoor"
"Naden, Bennett","SR-4","4:03.48","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","1500","2013","Outdoor"
"Baffi, Tim","SR-4","4:03.63","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","1500","2013","Outdoor"
"Chasan, Quinn","SR-4","4:03.75","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","1500","2013","Outdoor"
"Pitcavage, Sam","SO-2","4:03.83","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Stag","1500","2013","Outdoor"
"Baffi, Tim","SR-4","4:03.93","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","1500","2013","Outdoor"
"Loustalet, Zorg","FR-1","4:04.51","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Stag","1500","2013","Outdoor"
"Dannenhauer, Rafer","SR-4","4:04.90","Oxy-Lu Last Chance Qualifier","May 12, 2013","Stag","1500","2013","Outdoor"
"Chasan, Quinn","SR-4","4:05.10","Cal Tech SCIAC 3-Way","Mar 2, 2013","Stag","1500","2013","Outdoor"
"Sutter, Brian","SR-4","4:05.14","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Stag","1500","2013","Outdoor"
"Chasan, Quinn","SR-4","4:05.54","SCIAC Quad Meet","Apr 6, 2013","Stag","1500","2013","Outdoor"
"Naden, Bennett","SR-4","4:05.63","SCIAC Quad Meet","Apr 6, 2013","Stag","1500","2013","Outdoor"
"Baffi, Tim","SR-4","4:06.06","Occidental Distance Carnival","Mar 15, 2013","Stag","1500","2013","Outdoor"
"Naden, Bennett","SR-4","4:06.15","Cal Tech SCIAC 3-Way","Mar 2, 2013","Stag","1500","2013","Outdoor"
"Baffi, Tim","SR-4","4:07.02","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Stag","1500","2013","Outdoor"
"Molineux, Evan","FR-1","4:07.65","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","1500","2013","Outdoor"
"Briskman, Colin","JR-3","4:08.42","SCIAC Quad Meet","Apr 6, 2013","Stag","1500","2013","Outdoor"
"Baffi, Tim","SR-4","4:08.67","SCIAC Quad Meet","Apr 6, 2013","Stag","1500","2013","Outdoor"
"Kirk, Joel","FR-1","4:08.76","Occidental Distance Carnival","Mar 15, 2013","Stag","1500","2013","Outdoor"
"Baffi, Tim","SR-4","4:09.33","Cal Tech SCIAC 3-Way","Mar 2, 2013","Stag","1500","2013","Outdoor"
"Briskman, Jonathan","JR-3","4:09.80","SCIAC Quad Meet","Apr 6, 2013","Stag","1500","2013","Outdoor"
"Poyhonen, Alex","SR-4","4:13.01","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","1500","2013","Outdoor"
"Poyhonen, Alex","SR-4","4:13.38","Occidental Distance Carnival","Mar 15, 2013","Stag","1500","2013","Outdoor"
"Schiller, Adam","FR-1","4:13.40","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","1500","2013","Outdoor"
"Van Houten, Lucas","JR-3","4:13.52","Occidental Distance Carnival","Mar 15, 2013","Stag","1500","2013","Outdoor"
"Poyhonen, Alex","SR-4","4:13.57","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Stag","1500","2013","Outdoor"
"Van Houten, Lucas","JR-3","4:14.27","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Stag","1500","2013","Outdoor"
"Pitcavage, Sam","SO-2","4:14.30","UCSD Opening Triangular","Feb 16, 2013","Stag","1500","2013","Outdoor"
"Poyhonen, Alex","SR-4","4:14.69","SCIAC Quad Meet","Apr 6, 2013","Stag","1500","2013","Outdoor"
"Kirk, Joel","FR-1","4:15.64","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Stag","1500","2013","Outdoor"
"Wilson, Jack","FR-1","4:15.77","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Stag","1500","2013","Outdoor"
"Conroy, Brian","SR-4","4:16.75","UCSD Opening Triangular","Feb 16, 2013","Stag","1500","2013","Outdoor"
"Mauro, Alex","SO-2","4:16.94","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Stag","1500","2013","Outdoor"
"Cook, Matt","SO-2","4:16.98","SCIAC Quad Meet","Apr 6, 2013","Stag","1500","2013","Outdoor"
"Wilson, Jack","FR-1","4:16.99","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Stag","1500","2013","Outdoor"
"Conroy, Brian","SR-4","4:17.11","Cal Tech SCIAC 3-Way","Mar 2, 2013","Stag","1500","2013","Outdoor"
"Schiller, Adam","FR-1","4:17.27","SCIAC Quad Meet","Apr 6, 2013","Stag","1500","2013","Outdoor"
"Poyhonen, Alex","SR-4","4:17.53","Cal Tech SCIAC 3-Way","Mar 2, 2013","Stag","1500","2013","Outdoor"
"Poyhonen, Alex","SR-4","4:18.26","UCSD Opening Triangular","Feb 16, 2013","Stag","1500","2013","Outdoor"
"Owlett, Bob","FR-1","4:19.29","SCIAC Quad Meet","Apr 6, 2013","Stag","1500","2013","Outdoor"
"Schiller, Adam","FR-1","4:19.37","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Stag","1500","2013","Outdoor"
"Schiller, Adam","FR-1","4:19.70","UCSD Opening Triangular","Feb 16, 2013","Stag","1500","2013","Outdoor"
"Schiller, Adam","FR-1","4:20.13","Cal Tech SCIAC 3-Way","Mar 2, 2013","Stag","1500","2013","Outdoor"
"Higle-Ralbovsky, Jacob","FR-1","4:24.67","SCIAC Quad Meet","Apr 6, 2013","Stag","1500","2013","Outdoor"
"Koh, Alec","FR-1","4:25.43","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Stag","1500","2013","Outdoor"
"Higle-Ralbovsky, Jacob","FR-1","4:26.10","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Stag","1500","2013","Outdoor"
"McCaslin, David","FR-1","4:26.25","Occidental Distance Carnival","Mar 15, 2013","Stag","1500","2013","Outdoor"
"Crawford, Matt","SO-2","4:27.16","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Stag","1500","2013","Outdoor"
"Crawford, Matt","SO-2","4:28.40","Cal Tech SCIAC 3-Way","Mar 2, 2013","Stag","1500","2013","Outdoor"
"Atwong, Andrew","FR-1","4:30.10","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Stag","1500","2013","Outdoor"
"Koh, Alec","FR-1","4:30.94","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Stag","1500","2013","Outdoor"
"O'Neill, Kevin","SR-4","4:32.41","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Stag","1500","2013","Outdoor"
"Mauro, Alex","SO-2","4:32.45","SCIAC Quad Meet","Apr 6, 2013","Stag","1500","2013","Outdoor"
"Atwong, Andrew","FR-1","4:33.07","UCSD Opening Triangular","Feb 16, 2013","Stag","1500","2013","Outdoor"
"Schein, Steve","FR-1","4:35.94","Cal Tech SCIAC 3-Way","Mar 2, 2013","Stag","1500","2013","Outdoor"
"McCaslin, David","FR-1","4:36.43","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Stag","1500","2013","Outdoor"
"Koh, Alec","FR-1","4:37.33","UCSD Opening Triangular","Feb 16, 2013","Stag","1500","2013","Outdoor"
"Schein, Steve","FR-1","4:40.00","UCSD Opening Triangular","Feb 16, 2013","Stag","1500","2013","Outdoor"
"Krall, Alex","FR-1","5:22.73","Claremont Classic Multi","May 9, 2013","Stag","1500","2013","Outdoor"
