"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Hekster, Antonia","SO-2","48.15m","158' 0""","Whittier Twilight","Apr 7, 2023","Athena","HT","2023","Outdoor"
"Hekster, Antonia","SO-2","47.84m","156' 11""","2023 Redlands Final Qualifier","May 17, 2023","Athena","HT","2023","Outdoor"
"Hekster, Antonia","SO-2","47.80m","156' 10""","2023 Redlands Final Qualifier","May 17, 2023","Athena","HT","2023","Outdoor"
"Hekster, Antonia","SO-2","47.64m","156' 3""","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","HT","2023","Outdoor"
"Hekster, Antonia","SO-2","47.55m","156' 0""","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","HT","2023","Outdoor"
"Hekster, Antonia","SO-2","46.77m","153' 5""","APU Franson Last Chance","May 12, 2023","Athena","HT","2023","Outdoor"
"Hekster, Antonia","SO-2","46.57m","152' 9""","APU Franson Last Chance","May 12, 2023","Athena","HT","2023","Outdoor"
"Hekster, Antonia","SO-2","46.20m","151' 7""","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","HT","2023","Outdoor"
"Hekster, Antonia","SO-2","46.18m","151' 6""","APU Franson Last Chance","May 12, 2023","Athena","HT","2023","Outdoor"
"Hekster, Antonia","SO-2","46.07m","151' 2""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","HT","2023","Outdoor"
"Hekster, Antonia","SO-2","45.85m","150' 5""","Whittier Twilight","Apr 7, 2023","Athena","HT","2023","Outdoor"
"Hekster, Antonia","SO-2","45.66m","149' 10""","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","HT","2023","Outdoor"
"Hekster, Antonia","SO-2","45.62m","149' 8""","2023 Redlands Final Qualifier","May 17, 2023","Athena","HT","2023","Outdoor"
"Hekster, Antonia","SO-2","45.49m","149' 3""","APU Franson Last Chance","May 12, 2023","Athena","HT","2023","Outdoor"
"Hekster, Antonia","SO-2","45.23m","148' 5""","2023 Redlands Final Qualifier","May 17, 2023","Athena","HT","2023","Outdoor"
"Hekster, Antonia","SO-2","45.00m","147' 8""","APU Franson Last Chance","May 12, 2023","Athena","HT","2023","Outdoor"
"Hekster, Antonia","SO-2","44.71m","146' 8""","APU Franson Last Chance","May 12, 2023","Athena","HT","2023","Outdoor"
"Hekster, Antonia","SO-2","44.03m","144' 5""","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","HT","2023","Outdoor"
"Hekster, Antonia","SO-2","43.96m","144' 3""","Redlands Invitational (Collegiate)","Mar 17, 2023","Athena","HT","2023","Outdoor"
"Hekster, Antonia","SO-2","43.66m","143' 3""","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","HT","2023","Outdoor"
