"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Clarke, Emily","SR-4","16:40.93","NCAA Division III Outdoor Track & Field Championships","May 26, 2022","Athena","5000","2022","Outdoor"
"Clarke, Emily","SR-4","16:45.76","APU Last Chance","May 13, 2022","Athena","5000","2022","Outdoor"
"Bloss, Meredith","JR-3","16:51.32","Bob Larsen Distance Carnival","Mar 25, 2022","Athena","5000","2022","Outdoor"
"Clarke, Emily","SR-4","16:53.28","Bryan Clay Invitational","Apr 13, 2022","Athena","5000","2022","Outdoor"
"Harmon, Riley","SR-4","16:54.25","College/University 2022 Oxy Invitational","May 7, 2022","Athena","5000","2022","Outdoor"
"Harmon, Riley","SR-4","17:04.52","Bryan Clay Invitational","Apr 13, 2022","Athena","5000","2022","Outdoor"
"Bloss, Meredith","JR-3","17:15.82","APU Last Chance","May 13, 2022","Athena","5000","2022","Outdoor"
"Harmon, Riley","SR-4","17:17.69","NCAA Division III Outdoor Track & Field Championships","May 26, 2022","Athena","5000","2022","Outdoor"
"Harmon, Riley","SR-4","17:19.11","2022 Occidental Distance Carnival and Spring Break Classic","Mar 12, 2022","Athena","5000","2022","Outdoor"
"Clarke, Emily","SR-4","17:40.88","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","5000","2022","Outdoor"
"Clarke, Emily","SR-4","17:46.49","SCIAC Track & Field Championships","Apr 30, 2022","Athena","5000","2022","Outdoor"
"Taylor, Chloe","SR-4","17:51.28","2022 Occidental Distance Carnival and Spring Break Classic","Mar 12, 2022","Athena","5000","2022","Outdoor"
"Harmon, Riley","SR-4","17:55.27","SCIAC Track & Field Championships","Apr 30, 2022","Athena","5000","2022","Outdoor"
"Kimme, Anika","JR-3","17:56.21","2022 Occidental Distance Carnival and Spring Break Classic","Mar 12, 2022","Athena","5000","2022","Outdoor"
"Cunningham, Lara","SR-4","17:56.39","College/University 2022 Oxy Invitational","May 7, 2022","Athena","5000","2022","Outdoor"
"Bloss, Meredith","JR-3","17:59.31","SCIAC Track & Field Championships","Apr 30, 2022","Athena","5000","2022","Outdoor"
"Button, Brooklyn","SR-4","18:03.92","2022 Occidental Distance Carnival and Spring Break Classic","Mar 12, 2022","Athena","5000","2022","Outdoor"
"Jenne, Mallorie","JR-3","18:15.63","2022 Occidental Distance Carnival and Spring Break Classic","Mar 12, 2022","Athena","5000","2022","Outdoor"
"Cunningham, Lara","SR-4","18:18.59","2022 Occidental Distance Carnival and Spring Break Classic","Mar 12, 2022","Athena","5000","2022","Outdoor"
"Kimme, Anika","JR-3","18:20.80","College/University 2022 Oxy Invitational","May 7, 2022","Athena","5000","2022","Outdoor"
"Taylor, Chloe","SR-4","18:22.10","SCIAC Track & Field Championships","Apr 30, 2022","Athena","5000","2022","Outdoor"
"Kimme, Anika","JR-3","18:22.80","SCIAC #1 @ ULV","Mar 5, 2022","Athena","5000","2022","Outdoor"
"Jenne, Mallorie","JR-3","18:26.92","SCIAC #1 @ ULV","Mar 5, 2022","Athena","5000","2022","Outdoor"
"Button, Brooklyn","SR-4","18:27.69","SCIAC #1 @ ULV","Mar 5, 2022","Athena","5000","2022","Outdoor"
"Kimme, Anika","JR-3","18:27.94","SCIAC Track & Field Championships","Apr 30, 2022","Athena","5000","2022","Outdoor"
"Kimme, Anika","JR-3","18:29.71","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","5000","2022","Outdoor"
"Taylor, Chloe","SR-4","18:30.26","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","5000","2022","Outdoor"
"Jenne, Mallorie","JR-3","18:31.55","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","5000","2022","Outdoor"
"Hartmann, Delaney","SR-4","18:33.92","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","5000","2022","Outdoor"
"Hartmann, Delaney","SR-4","18:41.13","2022 Occidental Distance Carnival and Spring Break Classic","Mar 12, 2022","Athena","5000","2022","Outdoor"
"Cunningham, Lara","SR-4","18:45.38","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","5000","2022","Outdoor"
"Hartmann, Delaney","SR-4","18:51.73","SCIAC#3 (ULV,CIT,CU,CMS,OC)","Apr 16, 2022","Athena","5000","2022","Outdoor"
"Button, Brooklyn","SR-4","18:57.68","SCIAC Track & Field Championships","Apr 30, 2022","Athena","5000","2022","Outdoor"
"Opsahl, Amelia","FR-1","19:00.89","SCIAC Track & Field Championships","Apr 30, 2022","Athena","5000","2022","Outdoor"
"Jenne, Mallorie","JR-3","19:04.58","SCIAC#3 (ULV,CIT,CU,CMS,OC)","Apr 16, 2022","Athena","5000","2022","Outdoor"
"Kimme, Anika","JR-3","19:11.79","SCIAC#3 (ULV,CIT,CU,CMS,OC)","Apr 16, 2022","Athena","5000","2022","Outdoor"
"Myjer, Serena","SR-4","19:18.34","2022 Occidental Distance Carnival and Spring Break Classic","Mar 12, 2022","Athena","5000","2022","Outdoor"
"Pham, Tiffany","JR-3","19:30.02","SCIAC #1 @ ULV","Mar 5, 2022","Athena","5000","2022","Outdoor"
"Myjer, Serena","SR-4","19:31.57","SCIAC #1 @ ULV","Mar 5, 2022","Athena","5000","2022","Outdoor"
"Myjer, Serena","SR-4","19:40.93","SCIAC Track & Field Championships","Apr 30, 2022","Athena","5000","2022","Outdoor"
"Weaver, Hannah","SO-2","19:51.77","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","5000","2022","Outdoor"
"Ryan, Lily","SO-2","19:54.19","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","5000","2022","Outdoor"
"Ryan, Lily","SO-2","19:56.51","SCIAC Track & Field Championships","Apr 30, 2022","Athena","5000","2022","Outdoor"
"Hughes, Amber","SO-2","23:15.15","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","5000","2022","Outdoor"
