"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Johnson, Abby","SO-2","4:39.64","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Athena","1500","2019","Outdoor"
"Johnson, Abby","SO-2","4:39.81","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","1500","2019","Outdoor"
"Johnson, Abby","SO-2","4:40.25","2019 Oxy Invitational","May 11, 2019","Athena","1500","2019","Outdoor"
"Johnson, Abby","SO-2","4:44.30","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","1500","2019","Outdoor"
"Johnson, Abby","SO-2","4:44.72","SCIAC Dual Redlands","Mar 2, 2019","Athena","1500","2019","Outdoor"
"Gleason, Olivia","SO-2","4:47.64","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","1500","2019","Outdoor"
"Johnson, Abby","SO-2","4:51.14","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","1500","2019","Outdoor"
"Gleason, Olivia","SO-2","4:51.43","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","1500","2019","Outdoor"
"Johnson, Abby","SO-2","4:51.73","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","1500","2019","Outdoor"
"Msall, Matilda","SR-4","4:52.13","Redlands Invitational","Mar 15, 2019","Athena","1500","2019","Outdoor"
"Msall, Matilda","SR-4","4:52.34","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Athena","1500","2019","Outdoor"
"Marsh, Natalie","SR-4","4:52.97","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","1500","2019","Outdoor"
"Marsh, Natalie","SR-4","4:53.27","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","1500","2019","Outdoor"
"Marsh, Natalie","SR-4","4:53.51","Redlands Invitational","Mar 15, 2019","Athena","1500","2019","Outdoor"
