"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Palunas, Vaiva","FR-1","11.22m","36' 9.75""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Athena","SP","2014","Outdoor"
"Palunas, Vaiva","FR-1","10.98m","36' 0.25""","SCIAC Multi Duals Meet #3","Apr 19, 2014","Athena","SP","2014","Outdoor"
"Palunas, Vaiva","FR-1","10.97m","36' 0""","2014 SCIAC Quad Meet","Mar 29, 2014","Athena","SP","2014","Outdoor"
"Palunas, Vaiva","FR-1","10.92m","35' 10""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Athena","SP","2014","Outdoor"
"Palunas, Vaiva","FR-1","10.74m","35' 3""","SCIAC Multi Duals Meet #3","Apr 19, 2014","Athena","SP","2014","Outdoor"
"Palunas, Vaiva","FR-1","10.72m","35' 2""","Rossi Relays","Feb 22, 2014","Athena","SP","2014","Outdoor"
"Palunas, Vaiva","FR-1","10.68m","35' 0.5""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Athena","SP","2014","Outdoor"
"Palunas, Vaiva","FR-1","10.64m","34' 11""","2014 SCIAC T&F Championships","May 3, 2014","Athena","SP","2014","Outdoor"
"Palunas, Vaiva","FR-1","10.64m","34' 11""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Athena","SP","2014","Outdoor"
"Palunas, Vaiva","FR-1","10.64m","34' 11""","Rossi Relays","Feb 22, 2014","Athena","SP","2014","Outdoor"
"Palunas, Vaiva","FR-1","10.62m","34' 10.25""","SCIAC Multi Duals Meet #3","Apr 19, 2014","Athena","SP","2014","Outdoor"
"Palunas, Vaiva","FR-1","10.57m","34' 8.25""","UNLV Randall Cunningham Initational","Mar 21, 2014","Athena","SP","2014","Outdoor"
"Palunas, Vaiva","FR-1","10.55m","34' 7.5""","2014 SCIAC T&F Championships","May 3, 2014","Athena","SP","2014","Outdoor"
"Palunas, Vaiva","FR-1","10.51m","34' 5.75""","UNLV Randall Cunningham Initational","Mar 21, 2014","Athena","SP","2014","Outdoor"
"Palunas, Vaiva","FR-1","10.41m","34' 2""","2014 SCIAC T&F Championships","May 3, 2014","Athena","SP","2014","Outdoor"
"Palunas, Vaiva","FR-1","10.39m","34' 1.25""","UNLV Randall Cunningham Initational","Mar 21, 2014","Athena","SP","2014","Outdoor"
"Palunas, Vaiva","FR-1","10.31m","33' 10""","2014 SCIAC T&F Championships","May 3, 2014","Athena","SP","2014","Outdoor"
"Palunas, Vaiva","FR-1","10.28m","33' 8.75""","Rossi Relays","Feb 22, 2014","Athena","SP","2014","Outdoor"
"Palunas, Vaiva","FR-1","10.16m","33' 4""","2014 SCIAC T&F Championships","May 3, 2014","Athena","SP","2014","Outdoor"
"Palunas, Vaiva","FR-1","10.15m","33' 3.75""","2014 SCIAC T&F Championships","May 3, 2014","Athena","SP","2014","Outdoor"
"Palunas, Vaiva","FR-1","10.12m","33' 2.5""","2014 SCIAC Quad Meet","Mar 29, 2014","Athena","SP","2014","Outdoor"
"Palunas, Vaiva","FR-1","10.11m","33' 2""","2014 Pomona-Pitzer T&F All Comers","Feb 15, 2014","Athena","SP","2014","Outdoor"
"Palunas, Vaiva","FR-1","10.06m","33' 0.25""","SCIAC Multi Duals Meet #3","Apr 19, 2014","Athena","SP","2014","Outdoor"
"Palunas, Vaiva","FR-1","10.06m","33' 0.25""","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Athena","SP","2014","Outdoor"
"Palunas, Vaiva","FR-1","10.03m","32' 11""","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Athena","SP","2014","Outdoor"
"Palunas, Vaiva","FR-1","10.00m","32' 9.75""","2014 SCIAC Quad Meet","Mar 29, 2014","Athena","SP","2014","Outdoor"
"Laliberte, Nicole","FR-1","9.96m","32' 8.25""","2014 SCIAC T&F Championships","May 3, 2014","Athena","SP","2014","Outdoor"
"Palunas, Vaiva","FR-1","9.96m","32' 8.25""","Rossi Relays","Feb 22, 2014","Athena","SP","2014","Outdoor"
"Laliberte, Nicole","FR-1","9.78m","32' 1""","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Athena","SP","2014","Outdoor"
