"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Hollshwandner, Amy","SO-2","1.47m","4' 9.75""","2015 SCIAC Track & Field Championships","May 1, 2015","Athena","HJ","2015","Outdoor"
"Hollshwandner, Amy","SO-2","1.45m","4' 9""","SCIAC Multi Dual","Mar 7, 2015","Athena","HJ","2015","Outdoor"
"Hollshwandner, Amy","SO-2","1.45m","4' 9""","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Athena","HJ","2015","Outdoor"
"Hollshwandner, Amy","SO-2","1.45m","4' 9""","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Athena","HJ","2015","Outdoor"
"Hollshwandner, Amy","SO-2","1.42m","4' 7.75""","2015 SCIAC Track & Field Championships","May 1, 2015","Athena","HJ","2015","Outdoor"
"Hollshwandner, Amy","SO-2","1.42m","4' 7.75""","Westmont Collegiate Classic","Mar 21, 2015","Athena","HJ","2015","Outdoor"
"Hollshwandner, Amy","SO-2","1.42m","4' 7.75""","Claremont Classic Multi","May 7, 2015","Athena","HJ","2015","Outdoor"
"Hollshwandner, Amy","SO-2","1.40m","4' 7""","SCIAC Multi Dual","Mar 7, 2015","Athena","HJ","2015","Outdoor"
"Hollshwandner, Amy","SO-2","1.40m","4' 7""","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Athena","HJ","2015","Outdoor"
"Hollshwandner, Amy","SO-2","1.40m","4' 7""","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Athena","HJ","2015","Outdoor"
"Hollshwandner, Amy","SO-2","1.39m","4' 6.75""","Westmont Collegiate Classic","Mar 21, 2015","Athena","HJ","2015","Outdoor"
"Hollshwandner, Amy","SO-2","1.39m","4' 6.75""","Claremont Classic Multi","May 7, 2015","Athena","HJ","2015","Outdoor"
"Hollshwandner, Amy","SO-2","1.37m","4' 6""","2015 SCIAC Track & Field Championships","May 1, 2015","Athena","HJ","2015","Outdoor"
"Hollshwandner, Amy","SO-2","1.36m","4' 5.5""","Claremont Classic Multi","May 7, 2015","Athena","HJ","2015","Outdoor"
"Hollshwandner, Amy","SO-2","1.35m","4' 5""","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Athena","HJ","2015","Outdoor"
"Hollshwandner, Amy","SO-2","1.35m","4' 5""","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Athena","HJ","2015","Outdoor"
"Hollshwandner, Amy","SO-2","1.35m","4' 5""","SCIAC Multi Dual","Mar 7, 2015","Athena","HJ","2015","Outdoor"
"Bellack, Alley","SO-2","1.32m","4' 4""","Rossi Relays","Feb 28, 2015","Athena","HJ","2015","Outdoor"
"Bellack, Alley","SO-2","1.30m","4' 3.25""","2015 Pomona-Pitzer All Comers","Feb 21, 2015","Athena","HJ","2015","Outdoor"
