"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Tave, Jennifer","SR","17:54.37","Oxy Invitational","May 8, 2010","Athena","5000","2010","Outdoor"
"Deutsch, Breanna","SO-2","17:58.24","Oxy Invitational","May 8, 2010","Athena","5000","2010","Outdoor"
"Deutsch, Breanna","SO-2","18:02.28","2010 Pomona-Pitzer Track & Field Invite (Invited Colleges)","Apr 10, 2010","Athena","5000","2010","Outdoor"
"Tave, Jennifer","SR","18:11.12","Cal Lu - CMS - La Verne - Whittier","Mar 6, 2010","Athena","5000","2010","Outdoor"
"Rigby, Julia","SO-2","18:23.48","Occidental Distance Carnival","Mar 12, 2010","Athena","5000","2010","Outdoor"
"Gushue, Alison","SO-2","18:33.01","Occidental Distance Carnival","Mar 12, 2010","Athena","5000","2010","Outdoor"
"Rigby, Julia","SO-2","18:35.92","Cal Lu - CMS - La Verne - Whittier","Mar 6, 2010","Athena","5000","2010","Outdoor"
"Rigby, Julia","SO-2","18:42.98","SCIAC Quad Meet","Apr 17, 2010","Athena","5000","2010","Outdoor"
"Deutsch, Breanna","SO-2","18:46.48","Redlands-CMS-CLU-CIT Quad Meet","Apr 3, 2010","Athena","5000","2010","Outdoor"
"McLean, Lacey","SO-2","18:53.76","Cal Lu - CMS - La Verne - Whittier","Mar 6, 2010","Athena","5000","2010","Outdoor"
"McLean, Lacey","SO-2","18:59.38","SCIAC Quad Meet","Apr 17, 2010","Athena","5000","2010","Outdoor"
"McLean, Lacey","SO-2","19:04.58","Occidental Distance Carnival","Mar 12, 2010","Athena","5000","2010","Outdoor"
"McLean, Lacey","SO-2","19:05.02","Redlands-CMS-CLU-CIT Quad Meet","Apr 3, 2010","Athena","5000","2010","Outdoor"
"Hogue, Marnie","SR","19:08.12","Cal Lu - CMS - La Verne - Whittier","Mar 6, 2010","Athena","5000","2010","Outdoor"
"Gushue, Alison","SO-2","19:10.30","Redlands-CMS-CLU-CIT Quad Meet","Apr 3, 2010","Athena","5000","2010","Outdoor"
"Hogue, Marnie","SR","19:28.63","Occidental Distance Carnival","Mar 12, 2010","Athena","5000","2010","Outdoor"
"Rigby, Julia","SO-2","19:40.04","Redlands-CMS-CLU-CIT Quad Meet","Apr 3, 2010","Athena","5000","2010","Outdoor"
"Hogue, Marnie","SR","19:42.28","SCIAC Quad Meet","Apr 17, 2010","Athena","5000","2010","Outdoor"
"Crawford, Kate","FR-1","19:44.81","2010 Pomona-Pitzer Track & Field Invite (Invited Colleges)","Apr 10, 2010","Athena","5000","2010","Outdoor"
"Hogue, Marnie","SR","19:49.64","Redlands-CMS-CLU-CIT Quad Meet","Apr 3, 2010","Athena","5000","2010","Outdoor"
"Gushue, Alison","SO-2","20:14.24","SCIAC Quad Meet","Apr 17, 2010","Athena","5000","2010","Outdoor"
"Bhardwaj, Sheila","SR-4","20:14.25","2010 Pomona-Pitzer Track & Field Invite (Invited Colleges)","Apr 10, 2010","Athena","5000","2010","Outdoor"
