"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Knowles, Maxwell","SR-4","57.97m","190' 2""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","JT","2020","Outdoor"
"Knowles, Maxwell","SR-4","57.21m","187' 8""","Rossi Relays","Feb 22, 2020","Stag","JT","2020","Outdoor"
"Knowles, Maxwell","SR-4","56.94m","186' 10""","Rossi Relays","Feb 22, 2020","Stag","JT","2020","Outdoor"
"Knowles, Maxwell","SR-4","56.48m","185' 4""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","JT","2020","Outdoor"
"Knowles, Maxwell","SR-4","55.66m","182' 7""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","JT","2020","Outdoor"
"Knowles, Maxwell","SR-4","55.62m","182' 6""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","JT","2020","Outdoor"
"Knowles, Truman","FR-1","55.24m","181' 3""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","JT","2020","Outdoor"
"Knowles, Maxwell","SR-4","55.08m","180' 8""","Rossi Relays","Feb 22, 2020","Stag","JT","2020","Outdoor"
"Knowles, Maxwell","SR-4","55.01m","180' 6""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","JT","2020","Outdoor"
"Knowles, Maxwell","SR-4","53.19m","174' 6""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","JT","2020","Outdoor"
"Knowles, Maxwell","SR-4","53.04m","174' 0""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","JT","2020","Outdoor"
"Knowles, Maxwell","SR-4","51.94m","170' 5""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","JT","2020","Outdoor"
"Venglass, Jordan","JR-3","51.04m","167' 5""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","JT","2020","Outdoor"
"Venglass, Jordan","JR-3","50.72m","166' 5""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","JT","2020","Outdoor"
"Knowles, Truman","FR-1","50.58m","165' 11""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","JT","2020","Outdoor"
"Schulz, Connor","JR-3","50.14m","164' 6""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","JT","2020","Outdoor"
"Venglass, Jordan","JR-3","50.13m","164' 6""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","JT","2020","Outdoor"
"Venglass, Jordan","JR-3","49.80m","163' 5""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","JT","2020","Outdoor"
"Schulz, Connor","JR-3","48.91m","160' 5""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","JT","2020","Outdoor"
"Knowles, Truman","FR-1","48.84m","160' 3""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","JT","2020","Outdoor"
"Venglass, Jordan","JR-3","48.80m","160' 1""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","JT","2020","Outdoor"
"Venglass, Jordan","JR-3","48.64m","159' 7""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","JT","2020","Outdoor"
"Schulz, Connor","JR-3","48.38m","158' 9""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","JT","2020","Outdoor"
"Schulz, Connor","JR-3","48.24m","158' 3""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","JT","2020","Outdoor"
"Schulz, Connor","JR-3","48.03m","157' 7""","Rossi Relays","Feb 22, 2020","Stag","JT","2020","Outdoor"
"Venglass, Jordan","JR-3","48.02m","157' 6""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","JT","2020","Outdoor"
"Schulz, Connor","JR-3","47.79m","156' 9""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","JT","2020","Outdoor"
"Knowles, Truman","FR-1","47.66m","156' 4""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","JT","2020","Outdoor"
"Venglass, Jordan","JR-3","46.72m","153' 3""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","JT","2020","Outdoor"
"Schulz, Connor","JR-3","45.45m","149' 1""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","JT","2020","Outdoor"
"Schulz, Connor","JR-3","45.02m","147' 8""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","JT","2020","Outdoor"
"Rainaldi, Ross","JR-3","44.50m","146' 0""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","JT","2020","Outdoor"
"Rainaldi, Ross","JR-3","44.03m","144' 5""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","JT","2020","Outdoor"
"Rainaldi, Ross","JR-3","42.68m","140' 0""","Rossi Relays","Feb 22, 2020","Stag","JT","2020","Outdoor"
"Rainaldi, Ross","JR-3","42.66m","139' 11""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","JT","2020","Outdoor"
"Rainaldi, Ross","JR-3","42.43m","139' 2""","Rossi Relays","Feb 22, 2020","Stag","JT","2020","Outdoor"
