"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Macdonald, Jeff","",48.04,"Oxy Invitational","May 7, 2011","Stag","400","2011","Outdoor"
"Macdonald, Jeff","",48.12,"2011 SCIAC Track & Field Championships","Apr 29, 2011","Stag","400","2011","Outdoor"
"Macdonald, Jeff","",48.66,"Cal State LA Tommy Tiny Lister Classic","Apr 22, 2011","Stag","400","2011","Outdoor"
"Macdonald, Jeff","",48.89,"2011 NCAA Division III Outdoor Track & Field Championships","May 26, 2011","Stag","400","2011","Outdoor"
"Macdonald, Jeff","",49.16,"Univ. of Redlands SCIAC Quad","Apr 2, 2011","Stag","400","2011","Outdoor"
"Macdonald, Jeff","",49.36,"Cal State LA Last Chance Qualifier","May 13, 2011","Stag","400","2011","Outdoor"
"Macdonald, Jeff","",49.69,"2011 SCIAC Track & Field Championships","Apr 29, 2011","Stag","400","2011","Outdoor"
"Macdonald, Jeff","",50.02,"Northridge Invitational","Mar 12, 2011","Stag","400","2011","Outdoor"
"Macdonald, Jeff","",50.05,"SCIAC Quad #1 at CMS","Mar 5, 2011","Stag","400","2011","Outdoor"
"Macdonald, Jeff","",50.09,"UC-Irvine Spring Break Invite","Mar 19, 2011","Stag","400","2011","Outdoor"
"Vignos, Jeff","",50.82,"Univ. of Redlands SCIAC Quad","Apr 2, 2011","Stag","400","2011","Outdoor"
"Davis, Ari","",51.4,"Caltech/CMS/La Verne/Pomona-Pitzer","Apr 16, 2011","Stag","400","2011","Outdoor"
"Vignos, Jeff","",51.48,"SCIAC Quad #1 at CMS","Mar 5, 2011","Stag","400","2011","Outdoor"
"Davis, Ari","",51.56,"SCIAC Quad #1 at CMS","Mar 5, 2011","Stag","400","2011","Outdoor"
"Warner, Kenneth","FR-1",51.64,"Caltech/CMS/La Verne/Pomona-Pitzer","Apr 16, 2011","Stag","400","2011","Outdoor"
"Warner, Kenneth","FR-1",52.22,"Cal State LA Tommy Tiny Lister Classic","Apr 22, 2011","Stag","400","2011","Outdoor"
"Kunselman, Shane","",52.65,"Northridge Invitational","Mar 12, 2011","Stag","400","2011","Outdoor"
"Shaughnessy, John","FR-1",54.75,"SCIAC Quad #1 at CMS","Mar 5, 2011","Stag","400","2011","Outdoor"
