"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Iten, Ben","JR-3","3:57.32","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","1500","2018","Outdoor"
"Iten, Ben","JR-3","3:57.74","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Stag","1500","2018","Outdoor"
"Ives, Wilson","SO-2","3:57.75","Bryan Clay Invitational","Apr 19, 2018","Stag","1500","2018","Outdoor"
"Iten, Ben","JR-3","3:58.27","40th Annual Aztec Open","Mar 23, 2018","Stag","1500","2018","Outdoor"
"Ives, Wilson","SO-2","3:58.37","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","1500","2018","Outdoor"
"Huang, Kevin","SR-4","3:58.65","SCIAC Multi-Dual #1","Mar 3, 2018","Stag","1500","2018","Outdoor"
"Hassman, Evan","FR-1","3:58.71","Titan Twilight","May 5, 2018","Stag","1500","2018","Outdoor"
"Iten, Ben","JR-3","3:59.62","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","1500","2018","Outdoor"
"Hassman, Evan","FR-1","3:59.95","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Stag","1500","2018","Outdoor"
"Ives, Wilson","SO-2","4:00.87","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","1500","2018","Outdoor"
"Ives, Wilson","SO-2","4:01.22","40th Annual Aztec Open","Mar 23, 2018","Stag","1500","2018","Outdoor"
"Iten, Ben","JR-3","4:03.56","SCIAC Multi-Dual #1","Mar 3, 2018","Stag","1500","2018","Outdoor"
"Steinberg, Stevie","FR-1","4:03.67","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Stag","1500","2018","Outdoor"
"Ives, Wilson","SO-2","4:04.28","Oxy Distance Carnival Spring Break Classic","Mar 10, 2018","Stag","1500","2018","Outdoor"
"Ives, Wilson","SO-2","4:05.88","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","1500","2018","Outdoor"
"Iten, Ben","JR-3","4:06.02","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","1500","2018","Outdoor"
"Sealand, Daniel","FR-1","4:06.07","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","1500","2018","Outdoor"
"Steinberg, Stevie","FR-1","4:06.10","SCIAC Multi-Dual #1","Mar 3, 2018","Stag","1500","2018","Outdoor"
"Hassman, Evan","FR-1","4:07.09","Oxy Distance Carnival Spring Break Classic","Mar 10, 2018","Stag","1500","2018","Outdoor"
"Sealand, Daniel","FR-1","4:07.12","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","1500","2018","Outdoor"
"Sealand, Daniel","FR-1","4:10.34","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","1500","2018","Outdoor"
"Barraugh, Collin","SR-4","4:11.10","Oxy Distance Carnival Spring Break Classic","Mar 10, 2018","Stag","1500","2018","Outdoor"
"Harris, Charlie","JR-3","4:14.18","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","1500","2018","Outdoor"
"Kimball, Will","FR-1","4:15.27","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","1500","2018","Outdoor"
"Robison, Arch","SR-4","4:15.48","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","1500","2018","Outdoor"
"Mountain, Bennett","FR-1","4:16.82","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","1500","2018","Outdoor"
"Mountain, Bennett","FR-1","4:17.47","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","1500","2018","Outdoor"
"Mountain, Bennett","FR-1","4:17.93","Oxy Distance Carnival Spring Break Classic","Mar 10, 2018","Stag","1500","2018","Outdoor"
"Sealand, Daniel","FR-1","4:17.93","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Stag","1500","2018","Outdoor"
"Robison, Arch","SR-4","4:19.13","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","1500","2018","Outdoor"
"Sealand, Daniel","FR-1","4:21.05","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","1500","2018","Outdoor"
"Suver, Kyle","SR-4","4:22.10","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","1500","2018","Outdoor"
"Mountain, Bennett","FR-1","4:25.61","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","1500","2018","Outdoor"
"Robison, Arch","SR-4","4:28.39","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","1500","2018","Outdoor"
"Macdonald, Brooks","SO-2","4:29.74","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","1500","2018","Outdoor"
"Psaltakis, Matt","JR-3","4:31.81","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","1500","2018","Outdoor"
"Macdonald, Brooks","SO-2","4:33.11","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Stag","1500","2018","Outdoor"
