"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Myers, Eric","SR-4","1.85m","6' 0.75""","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Stag","HJ","2019","Outdoor"
"Myers, Eric","SR-4","1.85m","6' 0.75""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Stag","HJ","2019","Outdoor"
"Myers, Eric","SR-4","1.85m","6' 0.75""","SCIAC Dual Redlands","Mar 2, 2019","Stag","HJ","2019","Outdoor"
"Rainaldi, Ross","SO-2","1.83m","6' 0""","41st Annual Aztec Open","Mar 21, 2019","Stag","HJ","2019","Outdoor"
"Rainaldi, Ross","SO-2","1.81m","5' 11.25""","Claremont Classic Hep/Dec Multis Meet","May 8, 2019","Stag","HJ","2019","Outdoor"
"Rainaldi, Ross","SO-2","1.80m","5' 10.75""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Stag","HJ","2019","Outdoor"
"Myers, Eric","SR-4","1.80m","5' 10.75""","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Stag","HJ","2019","Outdoor"
"Rainaldi, Ross","SO-2","1.80m","5' 10.75""","SCIAC Dual Redlands","Mar 2, 2019","Stag","HJ","2019","Outdoor"
"Myers, Eric","SR-4","1.80m","5' 10.75""","SCIAC Dual Redlands","Mar 2, 2019","Stag","HJ","2019","Outdoor"
"Myers, Eric","SR-4","1.80m","5' 10.75""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Stag","HJ","2019","Outdoor"
"Rainaldi, Ross","SO-2","1.80m","5' 10.75""","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Stag","HJ","2019","Outdoor"
"Rainaldi, Ross","SO-2","1.80m","5' 10.75""","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Stag","HJ","2019","Outdoor"
"Rainaldi, Ross","SO-2","1.78m","5' 10""","41st Annual Aztec Open","Mar 21, 2019","Stag","HJ","2019","Outdoor"
"Myers, Eric","SR-4","1.77m","5' 9.75""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Stag","HJ","2019","Outdoor"
"Rainaldi, Ross","SO-2","1.75m","5' 8.75""","SCIAC Dual Redlands","Mar 2, 2019","Stag","HJ","2019","Outdoor"
"Rainaldi, Ross","SO-2","1.75m","5' 8.75""","Oxy Distance Carnival Spring Break Classic","Mar 9, 2019","Stag","HJ","2019","Outdoor"
"Myers, Eric","SR-4","1.75m","5' 8.75""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Stag","HJ","2019","Outdoor"
"Rainaldi, Ross","SO-2","1.75m","5' 8.75""","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Stag","HJ","2019","Outdoor"
"Myers, Eric","SR-4","1.75m","5' 8.75""","SCIAC Multi-Dual #2","Mar 30, 2019","Stag","HJ","2019","Outdoor"
"Rainaldi, Ross","SO-2","1.75m","5' 8.75""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Stag","HJ","2019","Outdoor"
"Rainaldi, Ross","SO-2","1.75m","5' 8.75""","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Stag","HJ","2019","Outdoor"
"Myers, Eric","SR-4","1.75m","5' 8.75""","SCIAC Dual Redlands","Mar 2, 2019","Stag","HJ","2019","Outdoor"
"Rainaldi, Ross","SO-2","1.73m","5' 8""","23rd Rossi Relays","Feb 23, 2019","Stag","HJ","2019","Outdoor"
"Rainaldi, Ross","SO-2","1.72m","5' 7.75""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Stag","HJ","2019","Outdoor"
"Rainaldi, Ross","SO-2","1.70m","5' 7""","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Stag","HJ","2019","Outdoor"
"Rainaldi, Ross","SO-2","1.70m","5' 7""","SCIAC Dual Redlands","Mar 2, 2019","Stag","HJ","2019","Outdoor"
"Rainaldi, Ross","SO-2","1.70m","5' 7""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Stag","HJ","2019","Outdoor"
"Myers, Eric","SR-4","1.70m","5' 7""","SCIAC Dual Redlands","Mar 2, 2019","Stag","HJ","2019","Outdoor"
"Rainaldi, Ross","SO-2","0.04m","0' 1.5""","Claremont Classic Hep/Dec Multis Meet","May 8, 2019","Stag","HJ","2019","Outdoor"
"Rainaldi, Ross","SO-2","0.04m","0' 1.5""","Claremont Classic Hep/Dec Multis Meet","May 8, 2019","Stag","HJ","2019","Outdoor"
"Rainaldi, Ross","SO-2","0.04m","0' 1.5""","Claremont Classic Hep/Dec Multis Meet","May 8, 2019","Stag","HJ","2019","Outdoor"
"Rainaldi, Ross","SO-2","0.04m","0' 1.5""","Claremont Classic Hep/Dec Multis Meet","May 8, 2019","Stag","HJ","2019","Outdoor"
