"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Palunas, Vaiva","JR-3","48.15m","158' 0""","Redlands Final Qualifying Meet","May 18, 2016","Athena","DT","2016","Outdoor"
"Palunas, Vaiva","JR-3","47.35m","155' 4""","Bryan Clay Invitational","Apr 14, 2016","Athena","DT","2016","Outdoor"
"Palunas, Vaiva","JR-3","47.28m","155' 1""","SCIAC Track & Field Championships","Apr 29, 2016","Athena","DT","2016","Outdoor"
"Palunas, Vaiva","JR-3","46.93m","154' 0""","Bryan Clay Invitational","Apr 14, 2016","Athena","DT","2016","Outdoor"
"Palunas, Vaiva","JR-3","46.62m","152' 11""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","DT","2016","Outdoor"
"Palunas, Vaiva","JR-3","46.45m","152' 5""","SCIAC Multi-Dual #3","Apr 16, 2016","Athena","DT","2016","Outdoor"
"Palunas, Vaiva","JR-3","46.42m","152' 3""","Rossi Relays","Feb 27, 2016","Athena","DT","2016","Outdoor"
"Palunas, Vaiva","JR-3","46.40m","152' 3""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","DT","2016","Outdoor"
"Palunas, Vaiva","JR-3","45.35m","148' 9""","Redlands Final Qualifying Meet","May 18, 2016","Athena","DT","2016","Outdoor"
"Palunas, Vaiva","JR-3","45.17m","148' 2""","SCIAC Track & Field Championships","Apr 29, 2016","Athena","DT","2016","Outdoor"
"Palunas, Vaiva","JR-3","45.07m","147' 10""","Rossi Relays","Feb 27, 2016","Athena","DT","2016","Outdoor"
"Palunas, Vaiva","JR-3","44.97m","147' 6""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","DT","2016","Outdoor"
"Palunas, Vaiva","JR-3","44.74m","146' 9""","SCIAC Track & Field Championships","Apr 29, 2016","Athena","DT","2016","Outdoor"
"Palunas, Vaiva","JR-3","44.35m","145' 6""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","DT","2016","Outdoor"
"Palunas, Vaiva","JR-3","44.06m","144' 7""","Bryan Clay Invitational","Apr 14, 2016","Athena","DT","2016","Outdoor"
"Bassett, Emily","SO-2","43.59m","143' 0""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","DT","2016","Outdoor"
"Palunas, Vaiva","JR-3","43.59m","143' 0""","SCIAC Track & Field Championships","Apr 29, 2016","Athena","DT","2016","Outdoor"
"Palunas, Vaiva","JR-3","43.30m","142' 1""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","DT","2016","Outdoor"
"Palunas, Vaiva","JR-3","43.15m","141' 7""","NCAA Division III Outdoor Track & Field Championships","May 26, 2016","Athena","DT","2016","Outdoor"
"Palunas, Vaiva","JR-3","42.50m","139' 5""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","DT","2016","Outdoor"
"Palunas, Vaiva","JR-3","42.44m","139' 3""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","DT","2016","Outdoor"
"Palunas, Vaiva","JR-3","42.43m","139' 2""","2016 Ross and Sharon Irwin Collegiate Scoring Meet","Mar 19, 2016","Athena","DT","2016","Outdoor"
"Bassett, Emily","SO-2","42.38m","139' 0""","Redlands Final Qualifying Meet","May 18, 2016","Athena","DT","2016","Outdoor"
"Bassett, Emily","SO-2","42.26m","138' 8""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","DT","2016","Outdoor"
"Bassett, Emily","SO-2","42.22m","138' 6""","SCIAC Track & Field Championships","Apr 29, 2016","Athena","DT","2016","Outdoor"
"Bassett, Emily","SO-2","42.20m","138' 5""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","DT","2016","Outdoor"
"Mott, Lauren","JR-3","41.94m","137' 7""","2016 Ross and Sharon Irwin Collegiate Scoring Meet","Mar 19, 2016","Athena","DT","2016","Outdoor"
"Palunas, Vaiva","JR-3","41.67m","136' 8""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016","Athena","DT","2016","Outdoor"
"Palunas, Vaiva","JR-3","41.38m","135' 9""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","DT","2016","Outdoor"
"Palunas, Vaiva","JR-3","41.30m","135' 6""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016","Athena","DT","2016","Outdoor"
"Bassett, Emily","SO-2","41.20m","135' 2""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","DT","2016","Outdoor"
"Palunas, Vaiva","JR-3","41.07m","134' 9""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016","Athena","DT","2016","Outdoor"
"Mott, Lauren","JR-3","40.91m","134' 3""","SCIAC Track & Field Championships","Apr 29, 2016","Athena","DT","2016","Outdoor"
"Palunas, Vaiva","JR-3","40.88m","134' 1""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","DT","2016","Outdoor"
"Mott, Lauren","JR-3","40.82m","133' 11""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","DT","2016","Outdoor"
"Palunas, Vaiva","JR-3","40.77m","133' 9""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","DT","2016","Outdoor"
"Bassett, Emily","SO-2","40.67m","133' 5""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","DT","2016","Outdoor"
"Palunas, Vaiva","JR-3","40.62m","133' 3""","SCIAC Track & Field Championships","Apr 29, 2016","Athena","DT","2016","Outdoor"
"Mott, Lauren","JR-3","40.29m","132' 2""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","DT","2016","Outdoor"
"Bassett, Emily","SO-2","40.10m","131' 7""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","DT","2016","Outdoor"
"Bassett, Emily","SO-2","39.89m","130' 10""","Redlands Final Qualifying Meet","May 18, 2016","Athena","DT","2016","Outdoor"
"Bassett, Emily","SO-2","39.89m","130' 10""","SCIAC Multi-Dual #3","Apr 16, 2016","Athena","DT","2016","Outdoor"
"Bassett, Emily","SO-2","39.79m","130' 6""","SCIAC Track & Field Championships","Apr 29, 2016","Athena","DT","2016","Outdoor"
"Mott, Lauren","JR-3","39.76m","130' 5""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","DT","2016","Outdoor"
"Mott, Lauren","JR-3","39.54m","129' 9""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","DT","2016","Outdoor"
"Mott, Lauren","JR-3","39.47m","129' 6""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","DT","2016","Outdoor"
"Bassett, Emily","SO-2","39.05m","128' 1""","2016 Ross and Sharon Irwin Collegiate Scoring Meet","Mar 19, 2016","Athena","DT","2016","Outdoor"
"Mott, Lauren","JR-3","38.97m","127' 10""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","DT","2016","Outdoor"
"Mott, Lauren","JR-3","38.83m","127' 5""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","DT","2016","Outdoor"
