"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Dannenhauer, Rafer","SR","14:28.68","Oxy Invitational Colleges","May 5, 2012","Stag","5000","2012","Outdoor"
"Dannenhauer, Rafer","SR","14:56.14","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Stag","5000","2012","Outdoor"
"Dannenhauer, Rafer","SR","14:58.40","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","5000","2012","Outdoor"
"Dannenhauer, Rafer","SR","14:58.48","NCAA Division III Outdoor Track & Field Championships","May 24, 2012","Stag","5000","2012","Outdoor"
"Dannenhauer, Rafer","SR","15:10.33","2012 Cal-Nevada Championships","Mar 31, 2012","Stag","5000","2012","Outdoor"
"Robinson, Tyler","JR","15:14.19","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","5000","2012","Outdoor"
"Robinson, Tyler","JR","15:21.75","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Stag","5000","2012","Outdoor"
"Robinson, Tyler","JR","15:26.83","Oxy Distance Carnival Colleges","Mar 16, 2012","Stag","5000","2012","Outdoor"
"Pitcavage, Sam","SO","15:29.65","Oxy Distance Carnival Colleges","Mar 16, 2012","Stag","5000","2012","Outdoor"
"Pitcavage, Sam","SO","15:36.22","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","5000","2012","Outdoor"
"Robinson, Tyler","JR","15:39.38","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","5000","2012","Outdoor"
"Pitcavage, Sam","SO","15:42.90","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","5000","2012","Outdoor"
"Page, Russell","SR","15:43.85","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","5000","2012","Outdoor"
"Briskman, Colin","JR","15:45.99","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","5000","2012","Outdoor"
"Page, Russell","SR","15:49.22","SCIAC Quad Meet 3","Apr 7, 2012","Stag","5000","2012","Outdoor"
"Sutter, Brian","SR","15:49.23","2012 Colonial Relays","Apr 5, 2012","Stag","5000","2012","Outdoor"
"Robinson, Tyler","JR","15:49.26","SCIAC Quad Meet 3","Apr 7, 2012","Stag","5000","2012","Outdoor"
"Dannenhauer, Rafer","SR","15:49.36","SCIAC Quad Meet 3","Apr 7, 2012","Stag","5000","2012","Outdoor"
"Briskman, Jonathan","JR","15:52.99","Oxy Distance Carnival Colleges","Mar 16, 2012","Stag","5000","2012","Outdoor"
"Page, Russell","SR","15:54.92","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","5000","2012","Outdoor"
"Briskman, Colin","JR","15:55.79","Oxy Distance Carnival Colleges","Mar 16, 2012","Stag","5000","2012","Outdoor"
"Page, Russell","SR","15:59.94","SCIAC 5 Way Meet Calu","Mar 24, 2012","Stag","5000","2012","Outdoor"
"Mauro, Alex","SO","16:01.03","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","5000","2012","Outdoor"
"Briskman, Colin","JR","16:02.12","SCIAC 5 Way Meet Calu","Mar 24, 2012","Stag","5000","2012","Outdoor"
"Briskman, Jonathan","JR","16:03.08","SCIAC 5 Way Meet Calu","Mar 24, 2012","Stag","5000","2012","Outdoor"
"Baffi, Tim","SR","16:03.32","Oxy Distance Carnival Colleges","Mar 16, 2012","Stag","5000","2012","Outdoor"
"Cook, Matt","SO","16:04.31","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","5000","2012","Outdoor"
"Mauro, Alex","SO","16:06.52","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","5000","2012","Outdoor"
"Mauro, Alex","SO","16:06.88","SCIAC 5 Way Meet Calu","Mar 24, 2012","Stag","5000","2012","Outdoor"
"Briskman, Colin","JR","16:10.61","SCIAC Quad Meet 3","Apr 7, 2012","Stag","5000","2012","Outdoor"
"Briskman, Jonathan","JR","16:18.78","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","5000","2012","Outdoor"
"Briskman, Jonathan","JR","16:19.12","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","5000","2012","Outdoor"
"Baffi, Tim","SR","16:29.46","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","5000","2012","Outdoor"
"Cook, Matt","SO","16:30.04","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Stag","5000","2012","Outdoor"
"Mauro, Alex","SO","16:33.61","SCIAC Quad Meet 3","Apr 7, 2012","Stag","5000","2012","Outdoor"
"Cook, Matt","SO","16:33.87","Oxy Distance Carnival Colleges","Mar 16, 2012","Stag","5000","2012","Outdoor"
"Boerigter, Tom","SR-4","16:36.65","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Stag","5000","2012","Outdoor"
"Briskman, Colin","JR","16:41.33","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","5000","2012","Outdoor"
"Boerigter, Tom","SR-4","16:43.87","Oxy Distance Carnival Colleges","Mar 16, 2012","Stag","5000","2012","Outdoor"
"Boerigter, Tom","SR-4","16:51.93","SCIAC 5 Way Meet Calu","Mar 24, 2012","Stag","5000","2012","Outdoor"
"Boerigter, Tom","SR-4","16:53.64","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","5000","2012","Outdoor"
"Boerigter, Tom","SR-4","17:01.89","SCIAC Quad Meet 3","Apr 7, 2012","Stag","5000","2012","Outdoor"
"Briskman, Jonathan","JR","17:03.85","SCIAC Quad Meet 3","Apr 7, 2012","Stag","5000","2012","Outdoor"
"Conroy, Brian","SR","17:07.20","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","5000","2012","Outdoor"
"Boerigter, Tom","SR-4","17:13.99","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","5000","2012","Outdoor"
"Guo, Tom","JR-3","18:40.35","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","5000","2012","Outdoor"
"Kealhofer, Robert","JR-3","19:06.59","SCIAC 5 Way Meet Calu","Mar 24, 2012","Stag","5000","2012","Outdoor"
