"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Cockburn, Jamie","JR-3",47.87,"College/University 2022 Oxy Invitational","May 7, 2022","Stag","400","2022","Outdoor"
"Bertini, Massimo","FR-1",48.24,"Westmont Collegiate Classic","Mar 26, 2022","Stag","400","2022","Outdoor"
"Bertini, Massimo","FR-1",48.27,"2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Stag","400","2022","Outdoor"
"Bertini, Massimo","FR-1",48.29,"SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Stag","400","2022","Outdoor"
"Bertini, Massimo","FR-1",48.56,"SCIAC #1 @ ULV","Mar 5, 2022","Stag","400","2022","Outdoor"
"Cockburn, Jamie","JR-3",48.6,"SCIAC Track & Field Championships","Apr 30, 2022","Stag","400","2022","Outdoor"
"Cockburn, Jamie","JR-3",48.87,"SCIAC#3 (ULV,CIT,CU,CMS,OC)","Apr 16, 2022","Stag","400","2022","Outdoor"
"Bertini, Massimo","FR-1",48.9,"2022 Redlands Final Qualifier","May 18, 2022","Stag","400","2022","Outdoor"
"Cockburn, Jamie","JR-3",49,"2022 Redlands Final Qualifier","May 18, 2022","Stag","400","2022","Outdoor"
"Bertini, Massimo","FR-1",49.14,"SCIAC Track & Field Championships","Apr 30, 2022","Stag","400","2022","Outdoor"
"Bertini, Massimo","FR-1",49.19,"CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Stag","400","2022","Outdoor"
"Dettman, Kai","JR-3",49.28,"Westmont Collegiate Classic","Mar 26, 2022","Stag","400","2022","Outdoor"
"Bertini, Massimo","FR-1",50.06,"SCIAC Track & Field Championships","Apr 30, 2022","Stag","400","2022","Outdoor"
"Cockburn, Jamie","JR-3",50.11,"2022 Pomona-Pitzer T&F Invite","Apr 9, 2022","Stag","400","2022","Outdoor"
"Cockburn, Jamie","JR-3",50.12,"SCIAC Track & Field Championships","Apr 30, 2022","Stag","400","2022","Outdoor"
"Myers, Jack","FR-1",50.5,"SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Stag","400","2022","Outdoor"
"Aldrich, Jackson","SO-2",51.15,"Westmont Collegiate Classic","Mar 26, 2022","Stag","400","2022","Outdoor"
"Teresi , Nicholas","SO-2",51.29,"2022 Redlands Final Qualifier","May 18, 2022","Stag","400","2022","Outdoor"
"Myers, Jack","FR-1",51.73,"SCIAC Track & Field Championships","Apr 30, 2022","Stag","400","2022","Outdoor"
"Myers, Jack","FR-1",51.86,"2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Stag","400","2022","Outdoor"
"Aldrich, Jackson","SO-2",51.94,"SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Stag","400","2022","Outdoor"
"Scanlon, Colin","FR-1",52.17,"CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Stag","400","2022","Outdoor"
