"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Harmon, Riley","SO-2","10:22.75","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Athena","3000","2020","Outdoor"
"Clarke, Emily","SO-2","10:27.49","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Athena","3000","2020","Outdoor"
"Button, Brooklyn","SO-2","10:36.30","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Athena","3000","2020","Outdoor"
"Pham, Tiffany","FR-1","10:50.14","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Athena","3000","2020","Outdoor"
"Gitlin, Sophie","SO-2","10:51.03","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Athena","3000","2020","Outdoor"
"Elliot, Anne","SO-2","10:58.19","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Athena","3000","2020","Outdoor"
"Brusco, Isabella","FR-1","11:01.05","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Athena","3000","2020","Outdoor"
"Taylor, Chloe","SO-2","11:12.67","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Athena","3000","2020","Outdoor"
"Stuart, Hannah","FR-1","11:26.65","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Athena","3000","2020","Outdoor"
"Lambros, Alexandra","SR-4","11:27.08","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Athena","3000","2020","Outdoor"
"McVay, Carson","FR-1","12:06.65","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Athena","3000","2020","Outdoor"
"Cunningham, Lara","JR-3","12:12.02","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Athena","3000","2020","Outdoor"
"Willey, Carley","FR-1","13:08.96","Rossi Relays","Feb 22, 2020","Athena","3000","2020","Outdoor"
