"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Kakani, Sarath","SO-2","16.01m","52' 6.5""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","16.00m","52' 6""","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","16.00m","52' 6""","Redlands Invitational (Collegiate)","Mar 17, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","15.92m","52' 2.75""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","15.89m","52' 1.75""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","15.76m","51' 8.5""","2023 Redlands Final Qualifier","May 17, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","15.75m","51' 8.25""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","15.70m","51' 6.25""","2023 Redlands Final Qualifier","May 17, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","15.69m","51' 5.75""","2023 Pomona-Pitzer T&F Invite","Apr 8, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","15.68m","51' 5.5""","2023 Redlands Final Qualifier","May 17, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","15.66m","51' 4.5""","2023 Redlands Final Qualifier","May 17, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","15.62m","51' 3""","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","15.61m","51' 2.75""","63rd Annual Mt. SAC Relays","Apr 12, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","15.53m","50' 11.5""","63rd Annual Mt. SAC Relays","Apr 12, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","15.44m","50' 8""","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","15.34m","50' 4""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","15.28m","50' 1.75""","APU Franson Last Chance","May 12, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","15.23m","49' 11.75""","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","15.19m","49' 10""","APU Franson Last Chance","May 12, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","15.17m","49' 9.25""","Redlands Invitational (Collegiate)","Mar 17, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","15.16m","49' 9""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","15.16m","49' 9""","Mangrum Invitational","Mar 24, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","15.14m","49' 8.25""","Whittier Twilight","Apr 7, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","15.11m","49' 7""","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","15.08m","49' 5.75""","Whittier Twilight","Apr 7, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","15.03m","49' 3.75""","63rd Annual Mt. SAC Relays","Apr 12, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","15.01m","49' 3""","Mangrum Invitational","Mar 24, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","15.00m","49' 2.5""","2023 Pomona-Pitzer T&F Invite","Apr 8, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","14.99m","49' 2.25""","2023 Redlands Final Qualifier","May 17, 2023","Stag","SP","2023","Outdoor"
"Bowman, Jason","SO-2","14.93m","48' 11.75""","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","14.86m","48' 9""","2023 Pomona-Pitzer T&F Invite","Apr 8, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","14.84m","48' 8.25""","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","14.77m","48' 5.5""","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","14.74m","48' 4.5""","Mangrum Invitational","Mar 24, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","14.73m","48' 4""","Whittier Twilight","Apr 7, 2023","Stag","SP","2023","Outdoor"
"Osborne, Ian","FR-1","14.72m","48' 3.5""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","14.68m","48' 2""","Whittier Twilight","Apr 7, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","14.61m","47' 11.25""","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","14.60m","47' 11""","Mangrum Invitational","Mar 24, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","14.60m","47' 11""","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","14.57m","47' 9.75""","2023 Pomona-Pitzer T&F Invite","Apr 8, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","14.51m","47' 7.25""","Redlands Invitational (Collegiate)","Mar 17, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","14.46m","47' 5.25""","APU Franson Last Chance","May 12, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","14.41m","47' 3.5""","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","14.39m","47' 2.5""","Redlands Invitational (Collegiate)","Mar 17, 2023","Stag","SP","2023","Outdoor"
"Osborne, Ian","FR-1","14.28m","46' 10.25""","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","SP","2023","Outdoor"
"Bowman, Jason","SO-2","14.17m","46' 6""","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","SP","2023","Outdoor"
"Bowman, Jason","SO-2","14.13m","46' 4.25""","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","SP","2023","Outdoor"
"Osborne, Ian","FR-1","14.11m","46' 3.5""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Stag","SP","2023","Outdoor"
"Bowman, Jason","SO-2","14.11m","46' 3.5""","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Stag","SP","2023","Outdoor"
"Bowman, Jason","SO-2","14.00m","45' 11.25""","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Stag","SP","2023","Outdoor"
"Osborne, Ian","FR-1","13.93m","45' 8.5""","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","SP","2023","Outdoor"
"Yep, Jacob","SR-4","13.81m","45' 3.75""","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","SP","2023","Outdoor"
"Kakani, Sarath","SO-2","13.78m","45' 2.5""","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","SP","2023","Outdoor"
"Osborne, Ian","FR-1","13.75m","45' 1.5""","APU Franson Last Chance","May 12, 2023","Stag","SP","2023","Outdoor"
"Yep, Jacob","SR-4","13.72m","45' 0.25""","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","SP","2023","Outdoor"
"Bowman, Jason","SO-2","13.67m","44' 10.25""","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Stag","SP","2023","Outdoor"
"Osborne, Ian","FR-1","13.62m","44' 8.25""","2023 Redlands Final Qualifier","May 17, 2023","Stag","SP","2023","Outdoor"
"Bowman, Jason","SO-2","13.58m","44' 6.75""","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","SP","2023","Outdoor"
"Yep, Jacob","SR-4","13.54m","44' 5.25""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Stag","SP","2023","Outdoor"
"Bowman, Jason","SO-2","13.53m","44' 4.75""","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","SP","2023","Outdoor"
"Osborne, Ian","FR-1","13.52m","44' 4.25""","2023 Redlands Final Qualifier","May 17, 2023","Stag","SP","2023","Outdoor"
"Osborne, Ian","FR-1","13.51m","44' 4""","Whittier Twilight","Apr 7, 2023","Stag","SP","2023","Outdoor"
