"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Bloss, Meredith","SR-4","5:12.89","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Athena","Mile","2023","Outdoor"
"Gushue, Angela","SO-2","5:14.86","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Athena","Mile","2023","Outdoor"
"Maley, Megan","SR-4","5:17.96","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Athena","Mile","2023","Outdoor"
"Milbrodt, Jenna","FR-1","5:35.53","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Athena","Mile","2023","Outdoor"
"McVay, Carson","SR-4","5:40.23","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Athena","Mile","2023","Outdoor"
"Weaver, Hannah","JR-3","5:43.34","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Athena","Mile","2023","Outdoor"
"Hughes, Amber","JR-3","5:47.91","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Athena","Mile","2023","Outdoor"
"Kendrick, Emily","FR-1","5:50.65","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Athena","Mile","2023","Outdoor"
"Wong, Olina","SR-4","5:57.85","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Athena","Mile","2023","Outdoor"
