"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Kirschner, Elizabeth","SO-2","1.55m","5' 1""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","HJ","2023","Outdoor"
"Rogers, Simone","SO-2","1.52m","4' 11.75""","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","HJ","2023","Outdoor"
"Kirschner, Elizabeth","SO-2","1.51m","4' 11.5""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Athena","HJ","2023","Outdoor"
"Rogers, Simone","SO-2","1.51m","4' 11.5""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Athena","HJ","2023","Outdoor"
"Okamura, Cameryn","FR-1","1.50m","4' 11""","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","HJ","2023","Outdoor"
"Rogers, Simone","SO-2","1.50m","4' 11""","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","HJ","2023","Outdoor"
"Rogers, Simone","SO-2","1.50m","4' 11""","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Athena","HJ","2023","Outdoor"
"Rogers, Simone","SO-2","1.50m","4' 11""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","HJ","2023","Outdoor"
"Kirschner, Elizabeth","SO-2","1.50m","4' 11""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","HJ","2023","Outdoor"
"Okamura, Cameryn","FR-1","1.47m","4' 9.75""","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","HJ","2023","Outdoor"
"Kirschner, Elizabeth","SO-2","1.47m","4' 9.75""","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","HJ","2023","Outdoor"
"Rogers, Simone","SO-2","1.47m","4' 9.75""","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","HJ","2023","Outdoor"
"Kirschner, Elizabeth","SO-2","1.46m","4' 9.5""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Athena","HJ","2023","Outdoor"
"Okamura, Cameryn","FR-1","1.46m","4' 9.5""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Athena","HJ","2023","Outdoor"
"Rogers, Simone","SO-2","1.46m","4' 9.5""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Athena","HJ","2023","Outdoor"
"Okamura, Cameryn","FR-1","1.45m","4' 9""","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Athena","HJ","2023","Outdoor"
"Okamura, Cameryn","FR-1","1.45m","4' 9""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","HJ","2023","Outdoor"
"Okamura, Cameryn","FR-1","1.45m","4' 9""","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","HJ","2023","Outdoor"
"Rogers, Simone","SO-2","1.45m","4' 9""","Redlands Invitational (Collegiate)","Mar 17, 2023","Athena","HJ","2023","Outdoor"
"Rogers, Simone","SO-2","1.45m","4' 9""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","HJ","2023","Outdoor"
"Okamura, Cameryn","FR-1","1.45m","4' 9""","Redlands Invitational (Collegiate)","Mar 17, 2023","Athena","HJ","2023","Outdoor"
"Rogers, Simone","SO-2","1.45m","4' 9""","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Athena","HJ","2023","Outdoor"
"Rogers, Simone","SO-2","1.45m","4' 9""","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","HJ","2023","Outdoor"
"Kirschner, Elizabeth","SO-2","1.45m","4' 9""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","HJ","2023","Outdoor"
"Kirschner, Elizabeth","SO-2","1.42m","4' 7.75""","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","HJ","2023","Outdoor"
"Rogers, Simone","SO-2","1.42m","4' 7.75""","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","HJ","2023","Outdoor"
"Okamura, Cameryn","FR-1","1.42m","4' 7.75""","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","HJ","2023","Outdoor"
"Okamura, Cameryn","FR-1","1.41m","4' 7.5""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Athena","HJ","2023","Outdoor"
"Rogers, Simone","SO-2","1.40m","4' 7""","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","HJ","2023","Outdoor"
"Okamura, Cameryn","FR-1","1.40m","4' 7""","Redlands Invitational (Collegiate)","Mar 17, 2023","Athena","HJ","2023","Outdoor"
"Kirschner, Elizabeth","SO-2","1.40m","4' 7""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","HJ","2023","Outdoor"
"Rogers, Simone","SO-2","1.40m","4' 7""","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Athena","HJ","2023","Outdoor"
"Okamura, Cameryn","FR-1","1.40m","4' 7""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","HJ","2023","Outdoor"
"Okamura, Cameryn","FR-1","1.40m","4' 7""","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","HJ","2023","Outdoor"
