"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Steinberg, Stevie","SO-2","8:31.20","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Stag","3000","2019","Outdoor"
"van Schendel, Kyril","FR-1","8:38.51","41st Annual Aztec Open","Mar 21, 2019","Stag","3000","2019","Outdoor"
"Wilkinson, Adam","FR-1","8:48.11","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Stag","3000","2019","Outdoor"
"Kimball, Will","SO-2","8:53.23","41st Annual Aztec Open","Mar 21, 2019","Stag","3000","2019","Outdoor"
"van Schendel, Kyril","FR-1","8:54.43","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Stag","3000","2019","Outdoor"
"Wilkinson, Adam","FR-1","8:57.66","41st Annual Aztec Invitational","Mar 22, 2019","Stag","3000","2019","Outdoor"
"Hirsch, Alexander","FR-1","9:12.22","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Stag","3000","2019","Outdoor"
"Harris, Charlie","SR-4","9:13.38","Redlands Invitational","Mar 15, 2019","Stag","3000","2019","Outdoor"
"Komoriya, Kaito","FR-1","9:19.47","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Stag","3000","2019","Outdoor"
"Jensen, Garrick","FR-1","9:22.35","23rd Rossi Relays","Feb 23, 2019","Stag","3000","2019","Outdoor"
"Harris, Charlie","SR-4","9:25.45","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Stag","3000","2019","Outdoor"
"Natarajan, Arjun","SO-2","9:26.72","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Stag","3000","2019","Outdoor"
"Psaltakis, Matt","SR-4","9:26.93","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Stag","3000","2019","Outdoor"
"Psaltakis, Matt","SR-4","9:34.19","Redlands Invitational","Mar 15, 2019","Stag","3000","2019","Outdoor"
"Schulze, Adam","SR-4","9:40.94","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Stag","3000","2019","Outdoor"
"Schulze, Adam","SR-4","9:53.96","Redlands Invitational","Mar 15, 2019","Stag","3000","2019","Outdoor"
