"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Macdonald, Jeff","",48.47,"Oxy Invitational Colleges","May 5, 2012","Stag","400","2012","Outdoor"
"Macdonald, Jeff","",48.67,"CSULA Last Chance Qualifier","May 12, 2012","Stag","400","2012","Outdoor"
"Macdonald, Jeff","",48.73,"2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","400","2012","Outdoor"
"Macdonald, Jeff","",48.85,"2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","400","2012","Outdoor"
"Macdonald, Jeff","",49.14,"Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","400","2012","Outdoor"
"Macdonald, Jeff","",49.3,"2012 Cal-Nevada Championships","Mar 31, 2012","Stag","400","2012","Outdoor"
"Macdonald, Jeff","",49.63,"SCIAC Quad Meet 3","Apr 7, 2012","Stag","400","2012","Outdoor"
"Vignos, Jeff","",50.29,"SCIAC 5 Way Meet Calu","Mar 24, 2012","Stag","400","2012","Outdoor"
"Macdonald, Jeff","",50.59,"UCSD - CPP - CMS Triangular","Feb 18, 2012","Stag","400","2012","Outdoor"
"Davis, Ari","",51.43,"Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","400","2012","Outdoor"
"Taylor, David","JR-3",51.46,"2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","400","2012","Outdoor"
"Davis, Ari","",51.77,"2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","400","2012","Outdoor"
"Taylor, David","JR-3",52.03,"Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","400","2012","Outdoor"
"Davis, Ari","",52.06,"SCIAC Quad Meet 3","Apr 7, 2012","Stag","400","2012","Outdoor"
"Davis, Ari","",52.25,"UCSD - CPP - CMS Triangular","Feb 18, 2012","Stag","400","2012","Outdoor"
"Davis, Ari","",52.56,"CSULA Last Chance Qualifier","May 12, 2012","Stag","400","2012","Outdoor"
"Taylor, David","JR-3",52.71,"UCSD - CPP - CMS Triangular","Feb 18, 2012","Stag","400","2012","Outdoor"
"Davis, Ari","",53.12,"SCIAC 5 Way Meet Calu","Mar 24, 2012","Stag","400","2012","Outdoor"
"Tarpley, Chad","FR-1",57.28,"UCSD - CPP - CMS Triangular","Feb 18, 2012","Stag","400","2012","Outdoor"
