"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Cameron-Lewis, Aiyanna","SO-2","55.17","NCAA Division III Outdoor Track & Field Championships","May 26, 2016","Athena","400","2016","Outdoor"
"Cameron-Lewis, Aiyanna","SO-2","55.50","SCIAC Track & Field Championships","Apr 29, 2016","Athena","400","2016","Outdoor"
"Cameron-Lewis, Aiyanna","SO-2","55.56","NCAA Division III Outdoor Track & Field Championships","May 26, 2016","Athena","400","2016","Outdoor"
"Cameron-Lewis, Aiyanna","SO-2","56.38","2016 Oxy Invitational (College/University)","May 7, 2016","Athena","400","2016","Outdoor"
"Cameron-Lewis, Aiyanna","SO-2","56.65","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","400","2016","Outdoor"
"Cameron-Lewis, Aiyanna","SO-2","56.96","Bryan Clay Invitational","Apr 14, 2016","Athena","400","2016","Outdoor"
"Cameron-Lewis, Aiyanna","SO-2","56.98","2016 Ross and Sharon Irwin Collegiate Scoring Meet","Mar 19, 2016","Athena","400","2016","Outdoor"
"Cameron-Lewis, Aiyanna","SO-2","57.03","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","400","2016","Outdoor"
"Cameron-Lewis, Aiyanna","SO-2","57.15","SCIAC Track & Field Championships","Apr 29, 2016","Athena","400","2016","Outdoor"
"Cameron-Lewis, Aiyanna","SO-2","58.17","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016","Athena","400","2016","Outdoor"
"Cameron-Lewis, Aiyanna","SO-2","58.27","Redlands Final Qualifying Meet","May 18, 2016","Athena","400","2016","Outdoor"
"English, Adele","FR-1","1:00.41","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","400","2016","Outdoor"
"English, Adele","FR-1","1:01.06","2016 Ross and Sharon Irwin Collegiate Scoring Meet","Mar 19, 2016","Athena","400","2016","Outdoor"
"English, Adele","FR-1","1:01.15","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","400","2016","Outdoor"
"Stewart, Rebecca","SO-2","1:01.27","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016","Athena","400","2016","Outdoor"
"English, Adele","FR-1","1:01.34","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","400","2016","Outdoor"
"English, Adele","FR-1","1:01.40","SCIAC Track & Field Championships","Apr 29, 2016","Athena","400","2016","Outdoor"
"Stewart, Rebecca","SO-2","1:01.83","Redlands Final Qualifying Meet","May 18, 2016","Athena","400","2016","Outdoor"
"English, Adele","FR-1","1:01.95","SCIAC Track & Field Championships","Apr 29, 2016","Athena","400","2016","Outdoor"
"Grunwald, Jenna","FR-1","1:03.35","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016","Athena","400","2016","Outdoor"
"Grunwald, Jenna","FR-1","1:04.39","SCIAC Multi-Dual #3","Apr 16, 2016","Athena","400","2016","Outdoor"
"Zepeda, Evelyn","SO-2","1:14.23","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","400","2016","Outdoor"
"Akmal, Katy","FR-1","1:21.30","SCIAC Track & Field Championships","Apr 29, 2016","Athena","400","2016","Outdoor"
"Akmal, Katy","FR-1","1:24.37","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","400","2016","Outdoor"
"Akmal, Katy","FR-1","1:28.76","SCIAC Multi-Dual #3","Apr 16, 2016","Athena","400","2016","Outdoor"
