"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Bowman, Jason","SO-2","55.42m","181' 10""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Stag","HT","2023","Outdoor"
"Bowman, Jason","SO-2","54.47m","178' 8""","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Stag","HT","2023","Outdoor"
"Bowman, Jason","SO-2","52.71m","172' 11""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Stag","HT","2023","Outdoor"
"Bowman, Jason","SO-2","52.22m","171' 4""","2023 Redlands Final Qualifier","May 17, 2023","Stag","HT","2023","Outdoor"
"Bowman, Jason","SO-2","52.21m","171' 3""","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","HT","2023","Outdoor"
"Bowman, Jason","SO-2","51.79m","169' 11""","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","HT","2023","Outdoor"
"Bowman, Jason","SO-2","51.45m","168' 9""","2023 Redlands Final Qualifier","May 17, 2023","Stag","HT","2023","Outdoor"
"Bowman, Jason","SO-2","51.06m","167' 6""","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Stag","HT","2023","Outdoor"
"Bowman, Jason","SO-2","50.32m","165' 1""","2023 Redlands Final Qualifier","May 17, 2023","Stag","HT","2023","Outdoor"
"Bowman, Jason","SO-2","50.29m","165' 0""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Stag","HT","2023","Outdoor"
"Bowman, Jason","SO-2","50.22m","164' 9""","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","HT","2023","Outdoor"
"Bowman, Jason","SO-2","50.05m","164' 2""","APU Franson Last Chance","May 12, 2023","Stag","HT","2023","Outdoor"
"Bowman, Jason","SO-2","48.92m","160' 6""","APU Franson Last Chance","May 12, 2023","Stag","HT","2023","Outdoor"
"Bowman, Jason","SO-2","48.58m","159' 4""","Whittier Twilight","Apr 7, 2023","Stag","HT","2023","Outdoor"
"Bowman, Jason","SO-2","48.23m","158' 3""","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","HT","2023","Outdoor"
"Bowman, Jason","SO-2","48.21m","158' 2""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Stag","HT","2023","Outdoor"
"Bowman, Jason","SO-2","48.13m","157' 11""","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","HT","2023","Outdoor"
"Bowman, Jason","SO-2","47.99m","157' 5""","APU Franson Last Chance","May 12, 2023","Stag","HT","2023","Outdoor"
"Bowman, Jason","SO-2","47.95m","157' 4""","APU Franson Last Chance","May 12, 2023","Stag","HT","2023","Outdoor"
"Osborne, Ian","FR-1","47.85m","157' 0""","2023 Redlands Final Qualifier","May 17, 2023","Stag","HT","2023","Outdoor"
"Bowman, Jason","SO-2","47.83m","156' 11""","Redlands Invitational (Collegiate)","Mar 17, 2023","Stag","HT","2023","Outdoor"
"Osborne, Ian","FR-1","47.20m","154' 10""","2023 Redlands Final Qualifier","May 17, 2023","Stag","HT","2023","Outdoor"
"Osborne, Ian","FR-1","47.15m","154' 8""","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","HT","2023","Outdoor"
"Osborne, Ian","FR-1","46.65m","153' 1""","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","HT","2023","Outdoor"
"Bowman, Jason","SO-2","46.19m","151' 6""","Whittier Twilight","Apr 7, 2023","Stag","HT","2023","Outdoor"
"Osborne, Ian","FR-1","45.90m","150' 7""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Stag","HT","2023","Outdoor"
"Bowman, Jason","SO-2","45.38m","148' 11""","Mangrum Invitational","Mar 24, 2023","Stag","HT","2023","Outdoor"
"Osborne, Ian","FR-1","45.10m","147' 11""","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","HT","2023","Outdoor"
"Osborne, Ian","FR-1","44.81m","147' 0""","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","HT","2023","Outdoor"
"Osborne, Ian","FR-1","44.19m","145' 0""","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","HT","2023","Outdoor"
"Osborne, Ian","FR-1","44.18m","144' 11""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Stag","HT","2023","Outdoor"
"O'Keefe, Logan","SO-2","42.78m","140' 4""","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","HT","2023","Outdoor"
"O'Keefe, Logan","SO-2","42.33m","138' 10""","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","HT","2023","Outdoor"
"O'Keefe, Logan","SO-2","42.31m","138' 10""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Stag","HT","2023","Outdoor"
"O'Keefe, Logan","SO-2","42.01m","137' 10""","Redlands Invitational (Collegiate)","Mar 17, 2023","Stag","HT","2023","Outdoor"
