"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Mejia, Carmen","JR-3","2:09.66","NCAA Division III Outdoor Track & Field Championships","May 26, 2016","Athena","800","2016","Outdoor"
"Mejia, Carmen","JR-3","2:09.66","2016 Oxy Invitational (College/University)","May 7, 2016","Athena","800","2016","Outdoor"
"Mejia, Carmen","JR-3","2:09.87","NCAA Division III Outdoor Track & Field Championships","May 26, 2016","Athena","800","2016","Outdoor"
"Cameron-Lewis, Aiyanna","SO-2","2:09.98","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","800","2016","Outdoor"
"Mejia, Carmen","JR-3","2:11.15","Bryan Clay Invitational","Apr 14, 2016","Athena","800","2016","Outdoor"
"Mejia, Carmen","JR-3","2:11.40","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","800","2016","Outdoor"
"Mejia, Carmen","JR-3","2:12.85","SCIAC Track & Field Championships","Apr 29, 2016","Athena","800","2016","Outdoor"
"Cameron-Lewis, Aiyanna","SO-2","2:13.00","Occidental Distance Carnival Spring Break Classic","Mar 11, 2016","Athena","800","2016","Outdoor"
"Mejia, Carmen","JR-3","2:14.34","Occidental Distance Carnival Spring Break Classic","Mar 11, 2016","Athena","800","2016","Outdoor"
"Mejia, Carmen","JR-3","2:15.27","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","800","2016","Outdoor"
"McKillop, Bryn","SO-2","2:17.30","SCIAC Multi-Dual #3","Apr 16, 2016","Athena","800","2016","Outdoor"
"Shirey, Jasmine","SO-2","2:19.35","SCIAC Track & Field Championships","Apr 29, 2016","Athena","800","2016","Outdoor"
"Shirey, Jasmine","SO-2","2:20.40","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","800","2016","Outdoor"
"Mejia, Carmen","JR-3","2:21.86","SCIAC Track & Field Championships","Apr 29, 2016","Athena","800","2016","Outdoor"
"Shirey, Jasmine","SO-2","2:22.62","SCIAC Track & Field Championships","Apr 29, 2016","Athena","800","2016","Outdoor"
"Shirey, Jasmine","SO-2","2:23.05","Occidental Distance Carnival Spring Break Classic","Mar 11, 2016","Athena","800","2016","Outdoor"
"Shirey, Jasmine","SO-2","2:24.07","SCIAC Multi-Dual #3","Apr 16, 2016","Athena","800","2016","Outdoor"
"Mann, Kyleigh","SO-2","2:25.59","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","800","2016","Outdoor"
"Shirey, Jasmine","SO-2","2:26.28","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","800","2016","Outdoor"
"Shirey, Jasmine","SO-2","2:27.55","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","800","2016","Outdoor"
"Grunwald, Jenna","FR-1","2:27.57","2016 Ross and Sharon Irwin Collegiate Scoring Meet","Mar 19, 2016","Athena","800","2016","Outdoor"
"Grunwald, Jenna","FR-1","2:27.74","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","800","2016","Outdoor"
"Su, Emma","SO-2","2:27.83","SCIAC Track & Field Championships","Apr 29, 2016","Athena","800","2016","Outdoor"
"Grunwald, Jenna","FR-1","2:28.36","SCIAC Track & Field Championships","Apr 29, 2016","Athena","800","2016","Outdoor"
"Grunwald, Jenna","FR-1","2:28.36","SCIAC Track & Field Championships","Apr 29, 2016","Athena","800","2016","Outdoor"
"Nix, Meredith","FR-1","2:30.21","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","800","2016","Outdoor"
"Mann, Kyleigh","SO-2","2:30.45","SCIAC Track & Field Championships","Apr 29, 2016","Athena","800","2016","Outdoor"
"Su, Emma","SO-2","2:30.49","SCIAC Track & Field Championships","Apr 29, 2016","Athena","800","2016","Outdoor"
"Mann, Kyleigh","SO-2","2:32.48","Occidental Distance Carnival Spring Break Classic","Mar 11, 2016","Athena","800","2016","Outdoor"
"Su, Emma","SO-2","2:33.01","SCIAC Multi-Dual #3","Apr 16, 2016","Athena","800","2016","Outdoor"
"Su, Emma","SO-2","2:33.07","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","800","2016","Outdoor"
"Nix, Meredith","FR-1","2:33.67","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","800","2016","Outdoor"
"Palenscar, Olivia","FR-1","2:36.13","SCIAC Multi-Dual #3","Apr 16, 2016","Athena","800","2016","Outdoor"
"Nix, Meredith","FR-1","2:39.90","SCIAC Multi-Dual #3","Apr 16, 2016","Athena","800","2016","Outdoor"
"Zepeda, Evelyn","SO-2","2:49.18","SCIAC Track & Field Championships","Apr 29, 2016","Athena","800","2016","Outdoor"
"Zepeda, Evelyn","SO-2","2:55.86","SCIAC Multi-Dual #3","Apr 16, 2016","Athena","800","2016","Outdoor"
"Zepeda, Evelyn","SO-2","3:01.57","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","800","2016","Outdoor"
"Zepeda, Evelyn","SO-2","3:05.86","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","800","2016","Outdoor"
