"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Weaver, Ryan","SR-4","1.87m","6' 1.5""","Univ. of Redlands SCIAC Quad","Apr 2, 2011","Stag","HJ","2011","Outdoor"
"Weaver, Ryan","SR-4","1.85m","6' 0.75""","Caltech/CMS/La Verne/Pomona-Pitzer","Apr 16, 2011","Stag","HJ","2011","Outdoor"
"Weaver, Ryan","SR-4","1.83m","6' 0""","2011 Pomona-Pitzer Invite","Apr 9, 2011","Stag","HJ","2011","Outdoor"
"Weaver, Ryan","SR-4","1.82m","5' 11.5""","2011 SCIAC Track & Field Championships","Apr 29, 2011","Stag","HJ","2011","Outdoor"
"Weaver, Ryan","SR-4","1.80m","5' 10.75""","Caltech/CMS/La Verne/Pomona-Pitzer","Apr 16, 2011","Stag","HJ","2011","Outdoor"
"Anderson, Joey","JR-3","1.77m","5' 9.75""","Univ. of Redlands SCIAC Quad","Apr 2, 2011","Stag","HJ","2011","Outdoor"
"Weaver, Ryan","SR-4","1.77m","5' 9.75""","2011 SCIAC Track & Field Championships","Apr 29, 2011","Stag","HJ","2011","Outdoor"
"Weaver, Ryan","SR-4","1.75m","5' 8.75""","Caltech/CMS/La Verne/Pomona-Pitzer","Apr 16, 2011","Stag","HJ","2011","Outdoor"
"Anderson, Joey","JR-3","1.75m","5' 8.75""","Caltech/CMS/La Verne/Pomona-Pitzer","Apr 16, 2011","Stag","HJ","2011","Outdoor"
"Warner, Kenneth","FR-1","1.72m","5' 7.75""","SCIAC Quad #1 at CMS","Mar 5, 2011","Stag","HJ","2011","Outdoor"
"Weaver, Ryan","SR-4","1.72m","5' 7.75""","2011 SCIAC Track & Field Championships","Apr 29, 2011","Stag","HJ","2011","Outdoor"
"Weaver, Ryan","SR-4","1.70m","5' 7""","Caltech/CMS/La Verne/Pomona-Pitzer","Apr 16, 2011","Stag","HJ","2011","Outdoor"
"Anderson, Joey","JR-3","1.70m","5' 7""","Caltech/CMS/La Verne/Pomona-Pitzer","Apr 16, 2011","Stag","HJ","2011","Outdoor"
"Weaver, Ryan","SR-4","1.65m","5' 5""","Caltech/CMS/La Verne/Pomona-Pitzer","Apr 16, 2011","Stag","HJ","2011","Outdoor"
"Warner, Kenneth","FR-1","1.60m","5' 3""","Caltech/CMS/La Verne/Pomona-Pitzer","Apr 16, 2011","Stag","HJ","2011","Outdoor"
