"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Macdonald, Jeff","SR-4",47.43,"SCIAC Quad Meet","Apr 6, 2013","Stag","400","2013","Outdoor"
"Macdonald, Jeff","SR-4",47.6,"2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","400","2013","Outdoor"
"Macdonald, Jeff","SR-4",47.75,"Cal-Nevada Championships","Mar 29, 2013","Stag","400","2013","Outdoor"
"Macdonald, Jeff","SR-4",47.97,"NCAA Division III Outdoor Track & Field Championships","May 23, 2013","Stag","400","2013","Outdoor"
"Macdonald, Jeff","SR-4",48,"NCAA Division III Outdoor Track & Field Championships","May 23, 2013","Stag","400","2013","Outdoor"
"Macdonald, Jeff","SR-4",48.05,"Cal-Nevada Championships","Mar 29, 2013","Stag","400","2013","Outdoor"
"Macdonald, Jeff","SR-4",48.38,"2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","400","2013","Outdoor"
"Macdonald, Jeff","SR-4",48.57,"Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Stag","400","2013","Outdoor"
"Macdonald, Jeff","SR-4",49.03,"Cal Tech SCIAC 3-Way","Mar 2, 2013","Stag","400","2013","Outdoor"
"Macdonald, Jeff","SR-4",49.55,"UCSD Opening Triangular","Feb 16, 2013","Stag","400","2013","Outdoor"
"Davis, Ari","SR-4",51.12,"2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","400","2013","Outdoor"
"Davis, Ari","SR-4",51.24,"2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Stag","400","2013","Outdoor"
"Davis, Ari","SR-4",51.71,"Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Stag","400","2013","Outdoor"
"Davis, Ari","SR-4",52.08,"35th SDSU Aztec Invitational","Mar 14, 2013","Stag","400","2013","Outdoor"
"Davis, Ari","SR-4",52.22,"UCSD Opening Triangular","Feb 16, 2013","Stag","400","2013","Outdoor"
"Davis, Ari","SR-4",52.32,"Cal Tech SCIAC 3-Way","Mar 2, 2013","Stag","400","2013","Outdoor"
"Davis, Ari","SR-4",52.8,"SCIAC Quad Meet","Apr 6, 2013","Stag","400","2013","Outdoor"
"Hightower, Mac","FR-1",53.01,"Oxy Invitational","May 4, 2013","Stag","400","2013","Outdoor"
"Krall, Alex","FR-1",53.15,"Claremont Classic Multi","May 9, 2013","Stag","400","2013","Outdoor"
