"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Garton, Kelly","SR-4","2:14.86","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Athena","800","2012","Outdoor"
"Garton, Kelly","SR-4","2:15.76","2012 SCIAC Track & Field Championships","Apr 27, 2012","Athena","800","2012","Outdoor"
"Garton, Kelly","SR-4","2:17.41","SCIAC 5 Way Meet Calu","Mar 24, 2012","Athena","800","2012","Outdoor"
"Warren, Olivia","SO-2","2:17.51","SDSU Aztec Track & Field Invitational","Mar 15, 2012","Athena","800","2012","Outdoor"
"Garton, Kelly","SR-4","2:17.72","SCIAC Quad Meet 3","Apr 7, 2012","Athena","800","2012","Outdoor"
"Warren, Olivia","SO-2","2:18.49","SCIAC Quad Meet 3","Apr 7, 2012","Athena","800","2012","Outdoor"
"Garton, Kelly","SR-4","2:18.49","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Athena","800","2012","Outdoor"
"Wyatt, Laura","SR","2:18.60","Oxy Distance Carnival Colleges","Mar 16, 2012","Athena","800","2012","Outdoor"
"Wyatt, Laura","SR","2:18.79","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Athena","800","2012","Outdoor"
"Warren, Olivia","SO-2","2:18.94","2012 SCIAC Track & Field Championships","Apr 27, 2012","Athena","800","2012","Outdoor"
"Warren, Olivia","SO-2","2:18.99","SCIAC 5 Way Meet Calu","Mar 24, 2012","Athena","800","2012","Outdoor"
"Wyatt, Laura","SR","2:19.01","2012 SCIAC Track & Field Championships","Apr 27, 2012","Athena","800","2012","Outdoor"
"Warren, Olivia","SO-2","2:20.06","2012 Cal-Nevada Championships","Mar 31, 2012","Athena","800","2012","Outdoor"
"Wyatt, Laura","SR","2:20.60","2012 SCIAC Track & Field Championships","Apr 27, 2012","Athena","800","2012","Outdoor"
"Warren, Olivia","SO-2","2:20.66","2012 SCIAC Track & Field Championships","Apr 27, 2012","Athena","800","2012","Outdoor"
"Wyatt, Laura","SR","2:20.68","SCIAC 5 Way Meet Calu","Mar 24, 2012","Athena","800","2012","Outdoor"
"Warren, Olivia","SO-2","2:21.60","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Athena","800","2012","Outdoor"
"Wyatt, Laura","SR","2:22.16","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Athena","800","2012","Outdoor"
"Wyatt, Laura","SR","2:22.28","SCIAC Quad Meet 3","Apr 7, 2012","Athena","800","2012","Outdoor"
"Garton, Kelly","SR-4","2:22.29","2012 SCIAC Track & Field Championships","Apr 27, 2012","Athena","800","2012","Outdoor"
"Yoshida, Elise","JR-3","2:23.29","2012 SCIAC Track & Field Championships","Apr 27, 2012","Athena","800","2012","Outdoor"
"Yoshida, Elise","JR-3","2:23.54","2012 SCIAC Track & Field Championships","Apr 27, 2012","Athena","800","2012","Outdoor"
"Wyatt, Laura","SR","2:24.02","UCSD - CPP - CMS Triangular","Feb 18, 2012","Athena","800","2012","Outdoor"
"Baumgarten, Alisse","","2:24.25","Oxy Distance Carnival Colleges","Mar 16, 2012","Athena","800","2012","Outdoor"
"Yoshida, Elise","JR-3","2:25.09","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Athena","800","2012","Outdoor"
"Baumgarten, Alisse","","2:25.74","SCIAC Quad Meet 3","Apr 7, 2012","Athena","800","2012","Outdoor"
"Baumgarten, Alisse","","2:26.42","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Athena","800","2012","Outdoor"
"Baumgarten, Alisse","","2:28.57","UCSD - CPP - CMS Triangular","Feb 18, 2012","Athena","800","2012","Outdoor"
"Yoshida, Elise","JR-3","2:29.71","UCSD - CPP - CMS Triangular","Feb 18, 2012","Athena","800","2012","Outdoor"
"Knott, Danielle","SO","2:32.08","SCIAC 5 Way Meet Calu","Mar 24, 2012","Athena","800","2012","Outdoor"
"Rigby, Julia","SR-4","2:37.50","SCIAC 5 Way Meet Calu","Mar 24, 2012","Athena","800","2012","Outdoor"
