"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Saena, Tyson","FR-1","14.06m","46' 1.5""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","SP","2017","Outdoor"
"Saena, Tyson","FR-1","14.04m","46' 0.75""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","SP","2017","Outdoor"
"Saena, Tyson","FR-1","14.03m","46' 0.5""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","SP","2017","Outdoor"
"Peterson, Reese","FR-1","13.96m","45' 9.75""","2017 Oxy Invitational","May 6, 2017","Stag","SP","2017","Outdoor"
"Peterson, Reese","FR-1","13.83m","45' 4.5""","2017 Oxy Invitational","May 6, 2017","Stag","SP","2017","Outdoor"
"Saena, Tyson","FR-1","13.74m","45' 1""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","SP","2017","Outdoor"
"Peterson, Reese","FR-1","13.71m","44' 11.75""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","SP","2017","Outdoor"
"Peterson, Reese","FR-1","13.67m","44' 10.25""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","SP","2017","Outdoor"
"Peterson, Reese","FR-1","13.65m","44' 9.5""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","SP","2017","Outdoor"
"Peterson, Reese","FR-1","13.63m","44' 8.75""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","SP","2017","Outdoor"
"Peterson, Reese","FR-1","13.63m","44' 8.75""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","SP","2017","Outdoor"
"Saena, Tyson","FR-1","13.63m","44' 8.75""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","SP","2017","Outdoor"
"Peterson, Reese","FR-1","13.61m","44' 8""","2017 Oxy Invitational","May 6, 2017","Stag","SP","2017","Outdoor"
"Saena, Tyson","FR-1","13.50m","44' 3.5""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","SP","2017","Outdoor"
"Saena, Tyson","FR-1","13.48m","44' 2.75""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","SP","2017","Outdoor"
"Saena, Tyson","FR-1","13.40m","43' 11.75""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","SP","2017","Outdoor"
"Saena, Tyson","FR-1","13.38m","43' 10.75""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","SP","2017","Outdoor"
"Peterson, Reese","FR-1","13.29m","43' 7.25""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","SP","2017","Outdoor"
"Peterson, Reese","FR-1","13.25m","43' 5.75""","Rossi Relays","Feb 25, 2017","Stag","SP","2017","Outdoor"
"Peterson, Reese","FR-1","13.21m","43' 4.25""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Stag","SP","2017","Outdoor"
"Saena, Tyson","FR-1","13.19m","43' 3.25""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Stag","SP","2017","Outdoor"
"Saena, Tyson","FR-1","13.17m","43' 2.5""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","SP","2017","Outdoor"
"Peterson, Reese","FR-1","13.15m","43' 1.75""","Redlands Invite (Colleges)","Mar 17, 2017","Stag","SP","2017","Outdoor"
"Peterson, Reese","FR-1","13.14m","43' 1.5""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","SP","2017","Outdoor"
"Saena, Tyson","FR-1","13.13m","43' 1""","Rossi Relays","Feb 25, 2017","Stag","SP","2017","Outdoor"
"Saena, Tyson","FR-1","13.10m","42' 11.75""","Rossi Relays","Feb 25, 2017","Stag","SP","2017","Outdoor"
"Saena, Tyson","FR-1","13.09m","42' 11.5""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Stag","SP","2017","Outdoor"
"Saena, Tyson","FR-1","13.08m","42' 11""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","SP","2017","Outdoor"
"Saena, Tyson","FR-1","13.04m","42' 9.5""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","SP","2017","Outdoor"
"Peterson, Reese","FR-1","13.03m","42' 9""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","SP","2017","Outdoor"
"Saena, Tyson","FR-1","13.02m","42' 8.75""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","SP","2017","Outdoor"
"Peterson, Reese","FR-1","13.00m","42' 8""","Redlands Invite (Colleges)","Mar 17, 2017","Stag","SP","2017","Outdoor"
"Saena, Tyson","FR-1","13.00m","42' 8""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","SP","2017","Outdoor"
"Peterson, Reese","FR-1","12.99m","42' 7.5""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","SP","2017","Outdoor"
"Saena, Tyson","FR-1","12.98m","42' 7""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Stag","SP","2017","Outdoor"
"Saena, Tyson","FR-1","12.97m","42' 6.75""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Stag","SP","2017","Outdoor"
"Peterson, Reese","FR-1","12.96m","42' 6.25""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","SP","2017","Outdoor"
"Peterson, Reese","FR-1","12.93m","42' 5.25""","Rossi Relays","Feb 25, 2017","Stag","SP","2017","Outdoor"
"Peterson, Reese","FR-1","12.87m","42' 2.75""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","SP","2017","Outdoor"
"Saena, Tyson","FR-1","12.85m","42' 2""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","SP","2017","Outdoor"
"Arotzarena, Dominique","JR-3","12.76m","41' 10.5""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","SP","2017","Outdoor"
"Peterson, Reese","FR-1","12.67m","41' 7""","Redlands Invite (Colleges)","Mar 17, 2017","Stag","SP","2017","Outdoor"
"Saena, Tyson","FR-1","12.63m","41' 5.25""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","SP","2017","Outdoor"
