"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Saena, Tyson","FR-1","46.55m","152' 9""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","HT","2017","Outdoor"
"Peterson, Reese","FR-1","46.31m","151' 11""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","HT","2017","Outdoor"
"Arotzarena, Dominique","JR-3","44.56m","146' 2""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","HT","2017","Outdoor"
"Arotzarena, Dominique","JR-3","44.46m","145' 10""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","HT","2017","Outdoor"
"Saena, Tyson","FR-1","44.43m","145' 9""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","HT","2017","Outdoor"
"Peterson, Reese","FR-1","44.36m","145' 6""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","HT","2017","Outdoor"
"Saena, Tyson","FR-1","43.66m","143' 3""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","HT","2017","Outdoor"
"Arotzarena, Dominique","JR-3","43.12m","141' 6""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","HT","2017","Outdoor"
"Saena, Tyson","FR-1","42.90m","140' 9""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","HT","2017","Outdoor"
"Saena, Tyson","FR-1","42.88m","140' 8""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","HT","2017","Outdoor"
"Saena, Tyson","FR-1","42.87m","140' 8""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","HT","2017","Outdoor"
"Arotzarena, Dominique","JR-3","42.60m","139' 9""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Stag","HT","2017","Outdoor"
"Saena, Tyson","FR-1","42.51m","139' 6""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Stag","HT","2017","Outdoor"
"Peterson, Reese","FR-1","42.21m","138' 6""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","HT","2017","Outdoor"
"Arotzarena, Dominique","JR-3","42.21m","138' 6""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","HT","2017","Outdoor"
"Peterson, Reese","FR-1","41.97m","137' 8""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","HT","2017","Outdoor"
"Arotzarena, Dominique","JR-3","41.90m","137' 6""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","HT","2017","Outdoor"
"Saena, Tyson","FR-1","41.89m","137' 5""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","HT","2017","Outdoor"
"Arotzarena, Dominique","JR-3","41.81m","137' 2""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","HT","2017","Outdoor"
"Saena, Tyson","FR-1","41.77m","137' 0""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","HT","2017","Outdoor"
"Saena, Tyson","FR-1","41.64m","136' 7""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Stag","HT","2017","Outdoor"
"Arotzarena, Dominique","JR-3","41.49m","136' 1""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","HT","2017","Outdoor"
"Saena, Tyson","FR-1","41.28m","135' 5""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Stag","HT","2017","Outdoor"
"Saena, Tyson","FR-1","41.27m","135' 5""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Stag","HT","2017","Outdoor"
"Peterson, Reese","FR-1","41.24m","135' 4""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","HT","2017","Outdoor"
"Saena, Tyson","FR-1","41.11m","134' 10""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","HT","2017","Outdoor"
"Arotzarena, Dominique","JR-3","40.75m","133' 8""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Stag","HT","2017","Outdoor"
"Arotzarena, Dominique","JR-3","40.42m","132' 7""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","HT","2017","Outdoor"
"Saena, Tyson","FR-1","40.28m","132' 2""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","HT","2017","Outdoor"
"Peterson, Reese","FR-1","40.06m","131' 5""","2017 Occidental Distance Carnival Spring Break Classic","Mar 10, 2017","Stag","HT","2017","Outdoor"
"Arotzarena, Dominique","JR-3","39.69m","130' 2""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","HT","2017","Outdoor"
"Peterson, Reese","FR-1","39.69m","130' 2""","Rossi Relays","Feb 25, 2017","Stag","HT","2017","Outdoor"
"Arotzarena, Dominique","JR-3","39.36m","129' 2""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","HT","2017","Outdoor"
"Saena, Tyson","FR-1","39.31m","129' 0""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","HT","2017","Outdoor"
"Peterson, Reese","FR-1","38.93m","127' 9""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Stag","HT","2017","Outdoor"
"Peterson, Reese","FR-1","38.87m","127' 6""","Rossi Relays","Feb 25, 2017","Stag","HT","2017","Outdoor"
"Peterson, Reese","FR-1","38.68m","126' 11""","Redlands Invite (Colleges)","Mar 17, 2017","Stag","HT","2017","Outdoor"
"Peterson, Reese","FR-1","38.43m","126' 1""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","HT","2017","Outdoor"
"Saena, Tyson","FR-1","38.38m","125' 11""","Rossi Relays","Feb 25, 2017","Stag","HT","2017","Outdoor"
"Peterson, Reese","FR-1","37.90m","124' 4""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","HT","2017","Outdoor"
"Saena, Tyson","FR-1","37.54m","123' 2""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","HT","2017","Outdoor"
"Arotzarena, Dominique","JR-3","37.48m","122' 11""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","HT","2017","Outdoor"
"Arotzarena, Dominique","JR-3","37.28m","122' 4""","Rossi Relays","Feb 25, 2017","Stag","HT","2017","Outdoor"
"Peterson, Reese","FR-1","37.28m","122' 4""","Rossi Relays","Feb 25, 2017","Stag","HT","2017","Outdoor"
"Saena, Tyson","FR-1","37.20m","122' 0""","Rossi Relays","Feb 25, 2017","Stag","HT","2017","Outdoor"
"Arotzarena, Dominique","JR-3","37.16m","121' 11""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","HT","2017","Outdoor"
"Arotzarena, Dominique","JR-3","36.87m","120' 11""","Redlands Invite (Colleges)","Mar 17, 2017","Stag","HT","2017","Outdoor"
"Peterson, Reese","FR-1","36.11m","118' 6""","Rossi Relays","Feb 25, 2017","Stag","HT","2017","Outdoor"
"Arotzarena, Dominique","JR-3","35.47m","116' 4""","Redlands Invite (Colleges)","Mar 17, 2017","Stag","HT","2017","Outdoor"
"Arotzarena, Dominique","JR-3","35.06m","115' 0""","Redlands Invite (Colleges)","Mar 17, 2017","Stag","HT","2017","Outdoor"
"Arotzarena, Dominique","JR-3","33.12m","108' 8""","Redlands Invite (Colleges)","Mar 17, 2017","Stag","HT","2017","Outdoor"
