"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Quinn, Walker","JR-3","4.10m","13' 5.25""","SCIAC Dual Redlands","Mar 2, 2019","Stag","PV","2019","Outdoor"
"Cha, Alex","JR-3","4.10m","13' 5.25""","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Stag","PV","2019","Outdoor"
"Cha, Alex","JR-3","4.05m","13' 3.5""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Stag","PV","2019","Outdoor"
"Cha, Alex","JR-3","4.05m","13' 3.5""","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Stag","PV","2019","Outdoor"
"Bernard, Lincoln","SO-2","3.95m","12' 11.5""","SCIAC Multi-Dual #2","Mar 30, 2019","Stag","PV","2019","Outdoor"
"Soghomonyan, Garegin","FR-1","3.95m","12' 11.5""","SCIAC Dual Redlands","Mar 2, 2019","Stag","PV","2019","Outdoor"
"Bernard, Lincoln","SO-2","3.90m","12' 9.5""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Stag","PV","2019","Outdoor"
"Bernard, Lincoln","SO-2","3.81m","12' 6""","23rd Rossi Relays","Feb 23, 2019","Stag","PV","2019","Outdoor"
"Soghomonyan, Garegin","FR-1","3.80m","12' 5.5""","SCIAC Dual Redlands","Mar 2, 2019","Stag","PV","2019","Outdoor"
"Bernard, Lincoln","SO-2","3.80m","12' 5.5""","SCIAC Multi-Dual #2","Mar 30, 2019","Stag","PV","2019","Outdoor"
"Bernard, Lincoln","SO-2","3.75m","12' 3.5""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Stag","PV","2019","Outdoor"
"Quinn, Walker","JR-3","3.65m","11' 11.75""","SCIAC Dual Redlands","Mar 2, 2019","Stag","PV","2019","Outdoor"
"Soghomonyan, Garegin","FR-1","3.65m","11' 11.75""","SCIAC Dual Redlands","Mar 2, 2019","Stag","PV","2019","Outdoor"
"Soghomonyan, Garegin","FR-1","3.50m","11' 5.75""","SCIAC Dual Redlands","Mar 2, 2019","Stag","PV","2019","Outdoor"
"Rainaldi, Ross","SO-2","3.20m","10' 6""","Claremont Classic Hep/Dec Multis Meet","May 8, 2019","Stag","PV","2019","Outdoor"
"Rainaldi, Ross","SO-2","0.07m","0' 2.75""","Claremont Classic Hep/Dec Multis Meet","May 8, 2019","Stag","PV","2019","Outdoor"
"Rainaldi, Ross","SO-2","0.07m","0' 2.75""","Claremont Classic Hep/Dec Multis Meet","May 8, 2019","Stag","PV","2019","Outdoor"
