"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Lilly, Michelle","FR-1","1.60m","5' 3""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","HJ","2017","Outdoor"
"Otto Cutting, Amelia","FR-1","1.57m","5' 1.75""","Rossi Relays","Feb 25, 2017","Athena","HJ","2017","Outdoor"
"Otto Cutting, Amelia","FR-1","1.57m","5' 1.75""","Redlands Invite (Colleges)","Mar 17, 2017","Athena","HJ","2017","Outdoor"
"Otto Cutting, Amelia","FR-1","1.55m","5' 1""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","HJ","2017","Outdoor"
"Otto Cutting, Amelia","FR-1","1.55m","5' 1""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","HJ","2017","Outdoor"
"Otto Cutting, Amelia","FR-1","1.55m","5' 1""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","HJ","2017","Outdoor"
"Lilly, Michelle","FR-1","1.55m","5' 1""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","HJ","2017","Outdoor"
"Otto Cutting, Amelia","FR-1","1.52m","4' 11.75""","Redlands Invite (Colleges)","Mar 17, 2017","Athena","HJ","2017","Outdoor"
"Otto Cutting, Amelia","FR-1","1.52m","4' 11.75""","Rossi Relays","Feb 25, 2017","Athena","HJ","2017","Outdoor"
"Lilly, Michelle","FR-1","1.52m","4' 11.75""","Rossi Relays","Feb 25, 2017","Athena","HJ","2017","Outdoor"
"Lilly, Michelle","FR-1","1.52m","4' 11.75""","Redlands Invite (Colleges)","Mar 17, 2017","Athena","HJ","2017","Outdoor"
"Otto Cutting, Amelia","FR-1","1.52m","4' 11.75""","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","HJ","2017","Outdoor"
"Desmond, Jacquelyn","SO-2","1.50m","4' 11""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","HJ","2017","Outdoor"
"Lilly, Michelle","FR-1","1.50m","4' 11""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","HJ","2017","Outdoor"
"Otto Cutting, Amelia","FR-1","1.50m","4' 11""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","HJ","2017","Outdoor"
"Lilly, Michelle","FR-1","1.50m","4' 11""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","HJ","2017","Outdoor"
"Otto Cutting, Amelia","FR-1","1.50m","4' 11""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","HJ","2017","Outdoor"
"Otto Cutting, Amelia","FR-1","1.50m","4' 11""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","HJ","2017","Outdoor"
"Otto Cutting, Amelia","FR-1","1.50m","4' 11""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","HJ","2017","Outdoor"
"Lilly, Michelle","FR-1","1.47m","4' 9.75""","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","HJ","2017","Outdoor"
