"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Quinn, Walker","SR-4","4.75m","15' 7""","Rossi Relays","Feb 22, 2020","Stag","PV","2020","Outdoor"
"Quinn, Walker","SR-4","4.70m","15' 5""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","PV","2020","Outdoor"
"Quinn, Walker","SR-4","4.60m","15' 1""","Rossi Relays","Feb 22, 2020","Stag","PV","2020","Outdoor"
"Quinn, Walker","SR-4","4.55m","14' 11""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","PV","2020","Outdoor"
"Daly, Kieran","FR-1","4.15m","13' 7.25""","Rossi Relays","Feb 22, 2020","Stag","PV","2020","Outdoor"
"Daly, Kieran","FR-1","4.10m","13' 5.25""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","PV","2020","Outdoor"
"Daly, Kieran","FR-1","4.00m","13' 1.5""","Rossi Relays","Feb 22, 2020","Stag","PV","2020","Outdoor"
"Daly, Kieran","FR-1","3.95m","12' 11.5""","SCIAC Multi Dual WC/OXY/CMS/CU/CIT","Mar 7, 2020","Stag","PV","2020","Outdoor"
"Daly, Kieran","FR-1","3.95m","12' 11.5""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","PV","2020","Outdoor"
"Daly, Kieran","FR-1","3.85m","12' 7.5""","Rossi Relays","Feb 22, 2020","Stag","PV","2020","Outdoor"
"Daly, Kieran","FR-1","3.80m","12' 5.5""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","PV","2020","Outdoor"
"Daly, Kieran","FR-1","3.65m","11' 11.75""","2020 Pomona-Pitzer Collegiate All Comers","Feb 15, 2020","Stag","PV","2020","Outdoor"
