"Athlete","Year","Mark","Conv","Meet","Meet_Date","Wind","Team","Event","Season","Location"
"Lee, Liz","FR-1","4.52m","14' 10""","2014 SCIAC Quad Meet","Mar 29, 2014",1.1,"Athena","LJ","2014","Outdoor"
"Lee, Liz","FR-1","4.52m","14' 10""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014",1.7,"Athena","LJ","2014","Outdoor"
"Ng, Jessica","FR-1","4.51m","14' 9.75""","Rossi Relays","Feb 22, 2014",-0.2,"Athena","LJ","2014","Outdoor"
"Ng, Jessica","FR-1","4.50m","14' 9.25""","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014",-1,"Athena","LJ","2014","Outdoor"
"Ng, Jessica","FR-1","4.48m","14' 8.5""","2014 SCIAC Quad Meet","Mar 29, 2014",-1.9,"Athena","LJ","2014","Outdoor"
"Lee, Liz","FR-1","4.47m","14' 8""","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014",1.2,"Athena","LJ","2014","Outdoor"
"Lee, Liz","FR-1","4.44m","14' 7""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014",1.6,"Athena","LJ","2014","Outdoor"
"Lee, Liz","FR-1","4.43m","14' 6.5""","2014 SCIAC Quad Meet","Mar 29, 2014",-0.7,"Athena","LJ","2014","Outdoor"
"Lee, Liz","FR-1","4.42m","14' 6""","Rossi Relays","Feb 22, 2014",0.5,"Athena","LJ","2014","Outdoor"
"Ng, Jessica","FR-1","4.39m","14' 5""","Rossi Relays","Feb 22, 2014",1,"Athena","LJ","2014","Outdoor"
"Hollshwandner, Amy","FR-1","4.38m","14' 4.5""","Claremont Classic Multi","May 8, 2014",0.4,"Athena","LJ","2014","Outdoor"
"Ng, Jessica","FR-1","4.35m","14' 3.25""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014",0,"Athena","LJ","2014","Outdoor"
"Lee, Liz","FR-1","4.32m","14' 2.25""","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014",1.2,"Athena","LJ","2014","Outdoor"
"Ng, Jessica","FR-1","4.31m","14' 1.75""","2014 SCIAC Quad Meet","Mar 29, 2014",-0.1,"Athena","LJ","2014","Outdoor"
"Ng, Jessica","FR-1","4.30m","14' 1.25""","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014",-0.2,"Athena","LJ","2014","Outdoor"
"Lee, Liz","FR-1","4.27m","14' 0.25""","2014 SCIAC Quad Meet","Mar 29, 2014",0.6,"Athena","LJ","2014","Outdoor"
"Lee, Liz","FR-1","4.25m","13' 11.5""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014",-0.4,"Athena","LJ","2014","Outdoor"
"Ng, Jessica","FR-1","4.09m","13' 5""","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014",-0.8,"Athena","LJ","2014","Outdoor"
