"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Mostatabi, Sara","SR-4","5:04.98","2015 Pomona-Pitzer All Comers","Feb 21, 2015","Athena","Mile","2015","Outdoor"
"McKillop, Bryn","FR-1","5:11.48","2015 Pomona-Pitzer All Comers","Feb 21, 2015","Athena","Mile","2015","Outdoor"
"Lehr, Jen","SO-2","5:16.03","2015 Pomona-Pitzer All Comers","Feb 21, 2015","Athena","Mile","2015","Outdoor"
"Willian, Caroline","SO-2","5:20.77","2015 Pomona-Pitzer All Comers","Feb 21, 2015","Athena","Mile","2015","Outdoor"
"Scott, Amber","SO-2","5:28.25","2015 Pomona-Pitzer All Comers","Feb 21, 2015","Athena","Mile","2015","Outdoor"
"Knott, Danielle","SR-4","5:28.73","2015 Pomona-Pitzer All Comers","Feb 21, 2015","Athena","Mile","2015","Outdoor"
"Stanislaw, Lauren","FR-1","5:40.16","2015 Pomona-Pitzer All Comers","Feb 21, 2015","Athena","Mile","2015","Outdoor"
"Muenzen, Kathleen","SO-2","5:43.91","2015 Pomona-Pitzer All Comers","Feb 21, 2015","Athena","Mile","2015","Outdoor"
"Yao, Tracy","SR-4","6:37.63","2015 Pomona-Pitzer All Comers","Feb 21, 2015","Athena","Mile","2015","Outdoor"
