"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Knowles, Maxwell","SO-2","47.43m","155' 7""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","JT","2018","Outdoor"
"Knowles, Maxwell","SO-2","47.34m","155' 4""","SCIAC Multi-Dual #1","Mar 3, 2018","Stag","JT","2018","Outdoor"
"Schulz, Connor","FR-1","47.15m","154' 8""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","JT","2018","Outdoor"
"Knowles, Maxwell","SO-2","47.06m","154' 5""","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Stag","JT","2018","Outdoor"
"Schulz, Connor","FR-1","46.95m","154' 0""","Titan Twilight","May 5, 2018","Stag","JT","2018","Outdoor"
"Knowles, Maxwell","SO-2","46.93m","154' 0""","2018 Redlands Last Chance Qualifier","May 16, 2018","Stag","JT","2018","Outdoor"
"Schulz, Connor","FR-1","46.93m","154' 0""","Titan Twilight","May 5, 2018","Stag","JT","2018","Outdoor"
"Schulz, Connor","FR-1","46.88m","153' 10""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","JT","2018","Outdoor"
"Schulz, Connor","FR-1","46.86m","153' 9""","2018 Redlands Last Chance Qualifier","May 16, 2018","Stag","JT","2018","Outdoor"
"Schulz, Connor","FR-1","46.79m","153' 6""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","JT","2018","Outdoor"
"Ives, Wilson","SO-2","46.70m","153' 2""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","JT","2018","Outdoor"
"Schulz, Connor","FR-1","46.57m","152' 9""","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Stag","JT","2018","Outdoor"
"Ives, Wilson","SO-2","46.55m","152' 9""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","JT","2018","Outdoor"
"Schulz, Connor","FR-1","46.51m","152' 7""","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Stag","JT","2018","Outdoor"
"Schulz, Connor","FR-1","46.48m","152' 6""","Titan Twilight","May 5, 2018","Stag","JT","2018","Outdoor"
"Schulz, Connor","FR-1","46.36m","152' 1""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","JT","2018","Outdoor"
"Schulz, Connor","FR-1","46.32m","152' 0""","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Stag","JT","2018","Outdoor"
"Schulz, Connor","FR-1","46.21m","151' 7""","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Stag","JT","2018","Outdoor"
"Myers, Eric","JR-3","45.87m","150' 6""","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Stag","JT","2018","Outdoor"
"Schulz, Connor","FR-1","45.84m","150' 5""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","JT","2018","Outdoor"
"Ives, Wilson","SO-2","45.81m","150' 3""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","JT","2018","Outdoor"
"Schulz, Connor","FR-1","45.73m","150' 0""","Titan Twilight","May 5, 2018","Stag","JT","2018","Outdoor"
"Schulz, Connor","FR-1","45.68m","149' 10""","2018 Oxy Invitational (College/University)","May 12, 2018","Stag","JT","2018","Outdoor"
"Schulz, Connor","FR-1","45.65m","149' 9""","Titan Twilight","May 5, 2018","Stag","JT","2018","Outdoor"
"Ives, Wilson","SO-2","45.55m","149' 5""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","JT","2018","Outdoor"
"Knowles, Maxwell","SO-2","45.48m","149' 2""","Bryan Clay Invitational","Apr 19, 2018","Stag","JT","2018","Outdoor"
"Schulz, Connor","FR-1","44.95m","147' 6""","2018 Oxy Invitational (College/University)","May 12, 2018","Stag","JT","2018","Outdoor"
"Myers, Eric","JR-3","44.62m","146' 5""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","JT","2018","Outdoor"
"Schulz, Connor","FR-1","44.57m","146' 3""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","JT","2018","Outdoor"
"Knowles, Maxwell","SO-2","44.20m","145' 0""","Bryan Clay Invitational","Apr 19, 2018","Stag","JT","2018","Outdoor"
"Myers, Eric","JR-3","44.05m","144' 6""","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Stag","JT","2018","Outdoor"
"Schulz, Connor","FR-1","44.05m","144' 6""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","JT","2018","Outdoor"
"Schulz, Connor","FR-1","43.96m","144' 3""","2018 Oxy Invitational (College/University)","May 12, 2018","Stag","JT","2018","Outdoor"
"Schulz, Connor","FR-1","43.73m","143' 6""","Oxy Distance Carnival Spring Break Classic","Mar 10, 2018","Stag","JT","2018","Outdoor"
"Schulz, Connor","FR-1","42.88m","140' 8""","SCIAC Multi-Dual #1","Mar 3, 2018","Stag","JT","2018","Outdoor"
"Myers, Eric","JR-3","42.63m","139' 10""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","JT","2018","Outdoor"
"Knowles, Maxwell","SO-2","42.58m","139' 8""","SCIAC Multi-Dual #1","Mar 3, 2018","Stag","JT","2018","Outdoor"
"Schulz, Connor","FR-1","42.39m","139' 1""","2018 Oxy Invitational (College/University)","May 12, 2018","Stag","JT","2018","Outdoor"
"Myers, Eric","JR-3","42.31m","138' 10""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","JT","2018","Outdoor"
"Knowles, Maxwell","SO-2","42.24m","138' 7""","SCIAC Multi-Dual #1","Mar 3, 2018","Stag","JT","2018","Outdoor"
"Rainaldi, Ross","FR-1","42.18m","138' 5""","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Stag","JT","2018","Outdoor"
"Myers, Eric","JR-3","42.09m","138' 1""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","JT","2018","Outdoor"
"Knowles, Maxwell","SO-2","42.04m","137' 11""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","JT","2018","Outdoor"
"Rainaldi, Ross","FR-1","41.78m","137' 1""","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Stag","JT","2018","Outdoor"
"Ives, Wilson","SO-2","41.52m","136' 3""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","JT","2018","Outdoor"
"Rainaldi, Ross","FR-1","41.44m","135' 11""","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Stag","JT","2018","Outdoor"
"Rainaldi, Ross","FR-1","41.31m","135' 6""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","JT","2018","Outdoor"
"Ives, Wilson","SO-2","41.01m","134' 6""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","JT","2018","Outdoor"
"Rainaldi, Ross","FR-1","40.91m","134' 3""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","JT","2018","Outdoor"
"Myers, Eric","JR-3","40.72m","133' 7""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","JT","2018","Outdoor"
"Myers, Eric","JR-3","40.69m","133' 6""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","JT","2018","Outdoor"
"Rainaldi, Ross","FR-1","40.26m","132' 1""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","JT","2018","Outdoor"
"Rainaldi, Ross","FR-1","40.16m","131' 9""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","JT","2018","Outdoor"
"Schulz, Connor","FR-1","40.01m","131' 3""","Redlands Invitational","Mar 16, 2018","Stag","JT","2018","Outdoor"
"Myers, Eric","JR-3","39.98m","131' 2""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","JT","2018","Outdoor"
"Rainaldi, Ross","FR-1","39.73m","130' 4""","SCIAC Multi-Dual #1","Mar 3, 2018","Stag","JT","2018","Outdoor"
"Rainaldi, Ross","FR-1","39.66m","130' 1""","Redlands Invitational","Mar 16, 2018","Stag","JT","2018","Outdoor"
"Rainaldi, Ross","FR-1","39.48m","129' 6""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","JT","2018","Outdoor"
"Rainaldi, Ross","FR-1","39.38m","129' 2""","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Stag","JT","2018","Outdoor"
"Schulz, Connor","FR-1","39.34m","129' 1""","Oxy Distance Carnival Spring Break Classic","Mar 10, 2018","Stag","JT","2018","Outdoor"
"Rainaldi, Ross","FR-1","39.12m","128' 4""","Redlands Invitational","Mar 16, 2018","Stag","JT","2018","Outdoor"
"Schulz, Connor","FR-1","39.01m","128' 0""","Oxy Distance Carnival Spring Break Classic","Mar 10, 2018","Stag","JT","2018","Outdoor"
"Cunanan, Kevin","JR-3","38.98m","127' 11""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","JT","2018","Outdoor"
"Rainaldi, Ross","FR-1","38.95m","127' 9""","Redlands Invitational","Mar 16, 2018","Stag","JT","2018","Outdoor"
"Knowles, Maxwell","SO-2","38.64m","126' 9""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","JT","2018","Outdoor"
"Ives, Wilson","SO-2","38.46m","126' 2""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","JT","2018","Outdoor"
"Ives, Wilson","SO-2","38.37m","125' 11""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","JT","2018","Outdoor"
"Schulz, Connor","FR-1","38.20m","125' 4""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","JT","2018","Outdoor"
"Rainaldi, Ross","FR-1","38.11m","125' 0""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","JT","2018","Outdoor"
"Myers, Eric","JR-3","38.09m","125' 0""","Redlands Invitational","Mar 16, 2018","Stag","JT","2018","Outdoor"
"Ives, Wilson","SO-2","37.90m","124' 4""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","JT","2018","Outdoor"
"Myers, Eric","JR-3","37.70m","123' 8""","Redlands Invitational","Mar 16, 2018","Stag","JT","2018","Outdoor"
"Myers, Eric","JR-3","37.67m","123' 7""","SCIAC Multi-Dual #1","Mar 3, 2018","Stag","JT","2018","Outdoor"
"Knowles, Maxwell","SO-2","37.65m","123' 6""","Redlands Invitational","Mar 16, 2018","Stag","JT","2018","Outdoor"
"Rainaldi, Ross","FR-1","37.36m","122' 7""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","JT","2018","Outdoor"
"Schulz, Connor","FR-1","37.06m","121' 7""","Redlands Invitational","Mar 16, 2018","Stag","JT","2018","Outdoor"
"Rainaldi, Ross","FR-1","36.86m","120' 11""","SCIAC Multi-Dual #1","Mar 3, 2018","Stag","JT","2018","Outdoor"
"Myers, Eric","JR-3","36.55m","119' 11""","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Stag","JT","2018","Outdoor"
"Schulz, Connor","FR-1","36.51m","119' 9""","SCIAC Multi-Dual #1","Mar 3, 2018","Stag","JT","2018","Outdoor"
"Rainaldi, Ross","FR-1","36.39m","119' 5""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","JT","2018","Outdoor"
"Myers, Eric","JR-3","36.27m","119' 0""","Redlands Invitational","Mar 16, 2018","Stag","JT","2018","Outdoor"
"Myers, Eric","JR-3","35.88m","117' 8""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","JT","2018","Outdoor"
"Myers, Eric","JR-3","35.86m","117' 8""","SCIAC Multi-Dual #1","Mar 3, 2018","Stag","JT","2018","Outdoor"
"Rainaldi, Ross","FR-1","35.61m","116' 10""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","JT","2018","Outdoor"
"Ives, Wilson","SO-2","35.56m","116' 8""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","JT","2018","Outdoor"
"Rainaldi, Ross","FR-1","35.34m","115' 11""","SCIAC Multi-Dual #1","Mar 3, 2018","Stag","JT","2018","Outdoor"
"Knowles, Maxwell","SO-2","35.02m","114' 11""","Redlands Invitational","Mar 16, 2018","Stag","JT","2018","Outdoor"
"Rainaldi, Ross","FR-1","34.54m","113' 4""","SCIAC Multi-Dual #1","Mar 3, 2018","Stag","JT","2018","Outdoor"
"Rainaldi, Ross","FR-1","34.42m","112' 11""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","JT","2018","Outdoor"
"Schulz, Connor","FR-1","34.42m","112' 11""","SCIAC Multi-Dual #1","Mar 3, 2018","Stag","JT","2018","Outdoor"
"Myers, Eric","JR-3","33.93m","111' 4""","SCIAC Multi-Dual #1","Mar 3, 2018","Stag","JT","2018","Outdoor"
"Cunanan, Kevin","JR-3","33.71m","110' 7""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","JT","2018","Outdoor"
"Cunanan, Kevin","JR-3","33.30m","109' 3""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","JT","2018","Outdoor"
"Cunanan, Kevin","JR-3","32.97m","108' 2""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","JT","2018","Outdoor"
"Cunanan, Kevin","JR-3","32.70m","107' 3""","Redlands Invitational","Mar 16, 2018","Stag","JT","2018","Outdoor"
"Cunanan, Kevin","JR-3","32.59m","106' 11""","Redlands Invitational","Mar 16, 2018","Stag","JT","2018","Outdoor"
"Cunanan, Kevin","JR-3","32.47m","106' 6""","SCIAC Multi-Dual #1","Mar 3, 2018","Stag","JT","2018","Outdoor"
"Cunanan, Kevin","JR-3","32.43m","106' 5""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","JT","2018","Outdoor"
"Cunanan, Kevin","JR-3","32.29m","105' 11""","Redlands Invitational","Mar 16, 2018","Stag","JT","2018","Outdoor"
"Cunanan, Kevin","JR-3","31.71m","104' 0""","SCIAC Multi-Dual #1","Mar 3, 2018","Stag","JT","2018","Outdoor"
"Cunanan, Kevin","JR-3","31.59m","103' 8""","SCIAC Multi-Dual #1","Mar 3, 2018","Stag","JT","2018","Outdoor"
"Cunanan, Kevin","JR-3","28.24m","92' 8""","SCIAC Multi-Dual #1","Mar 3, 2018","Stag","JT","2018","Outdoor"
"Cunanan, Kevin","JR-3","25.37m","83' 3""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","JT","2018","Outdoor"
