"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Jauregui, Phillip","FR-1","2:02.46","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Stag","800","2014","Outdoor"
"Jauregui, Phillip","FR-1","2:02.63","SCIAC Multi Duals Meet #3","Apr 19, 2014","Stag","800","2014","Outdoor"
"Jauregui, Phillip","FR-1","2:03.29","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Stag","800","2014","Outdoor"
"Jauregui, Phillip","FR-1","2:03.52","2014 SCIAC Quad Meet","Mar 29, 2014","Stag","800","2014","Outdoor"
"Stashko, Connor","FR-1","2:05.50","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Stag","800","2014","Outdoor"
"Stashko, Connor","FR-1","2:07.52","2014 SCIAC T&F Championships","May 3, 2014","Stag","800","2014","Outdoor"
"Stashko, Connor","FR-1","2:07.69","SCIAC Multi Duals Meet #3","Apr 19, 2014","Stag","800","2014","Outdoor"
"Clausen, Will","JR-3","2:08.06","SCIAC Multi Duals Meet #3","Apr 19, 2014","Stag","800","2014","Outdoor"
"Clausen, Will","JR-3","2:08.15","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Stag","800","2014","Outdoor"
"Stashko, Connor","FR-1","2:09.77","UNLV Randall Cunningham Initational","Mar 21, 2014","Stag","800","2014","Outdoor"
