"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Naden, Bennett","SR","3:52.97","Oxy Invitational Colleges","May 5, 2012","Stag","1500","2012","Outdoor"
"Naden, Bennett","SR","3:53.66","Oxy Distance Carnival Colleges","Mar 16, 2012","Stag","1500","2012","Outdoor"
"Naden, Bennett","SR","3:54.46","2012 Cal-Nevada Championships","Mar 31, 2012","Stag","1500","2012","Outdoor"
"Chasan, Quinn","SR","3:54.96","Oxy Invitational Colleges","May 5, 2012","Stag","1500","2012","Outdoor"
"Naden, Bennett","SR","3:58.59","CSULA Last Chance Qualifier","May 12, 2012","Stag","1500","2012","Outdoor"
"Chasan, Quinn","SR","3:59.93","2012 Cal-Nevada Championships","Mar 31, 2012","Stag","1500","2012","Outdoor"
"Chasan, Quinn","SR","4:00.43","SCIAC 5 Way Meet Calu","Mar 24, 2012","Stag","1500","2012","Outdoor"
"Chasan, Quinn","SR","4:00.51","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","1500","2012","Outdoor"
"Naden, Bennett","SR","4:00.61","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","1500","2012","Outdoor"
"Doran, Zach","JR-3","4:00.75","SCIAC Quad Meet 3","Apr 7, 2012","Stag","1500","2012","Outdoor"
"Chasan, Quinn","SR","4:00.86","SCIAC Quad Meet 3","Apr 7, 2012","Stag","1500","2012","Outdoor"
"Naden, Bennett","SR","4:00.98","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Stag","1500","2012","Outdoor"
"Chasan, Quinn","SR","4:01.12","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Stag","1500","2012","Outdoor"
"Naden, Bennett","SR","4:01.33","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","1500","2012","Outdoor"
"Doran, Zach","JR-3","4:02.04","SCIAC 5 Way Meet Calu","Mar 24, 2012","Stag","1500","2012","Outdoor"
"Chasan, Quinn","SR","4:02.08","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","1500","2012","Outdoor"
"Doran, Zach","JR-3","4:02.21","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","1500","2012","Outdoor"
"Doran, Zach","JR-3","4:03.10","2012 Cal-Nevada Championships","Mar 31, 2012","Stag","1500","2012","Outdoor"
"Doran, Zach","JR-3","4:03.27","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Stag","1500","2012","Outdoor"
"Doran, Zach","JR-3","4:03.40","Oxy Distance Carnival Colleges","Mar 16, 2012","Stag","1500","2012","Outdoor"
"Chasan, Quinn","SR","4:03.97","Oxy Distance Carnival Colleges","Mar 16, 2012","Stag","1500","2012","Outdoor"
"Dannenhauer, Rafer","SR","4:04.66","SCIAC 5 Way Meet Calu","Mar 24, 2012","Stag","1500","2012","Outdoor"
"Pitcavage, Sam","SO","4:06.91","SCIAC 5 Way Meet Calu","Mar 24, 2012","Stag","1500","2012","Outdoor"
"Jones, Justin","SO","4:07.33","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Stag","1500","2012","Outdoor"
"Baffi, Tim","SR","4:07.94","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","1500","2012","Outdoor"
"Naden, Bennett","SR","4:07.96","UCSD - CPP - CMS Triangular","Feb 18, 2012","Stag","1500","2012","Outdoor"
"Robinson, Tyler","JR","4:08.85","SCIAC Quad Meet 3","Apr 7, 2012","Stag","1500","2012","Outdoor"
"Robinson, Tyler","JR","4:10.05","SCIAC 5 Way Meet Calu","Mar 24, 2012","Stag","1500","2012","Outdoor"
"Baffi, Tim","SR","4:10.12","SCIAC Quad Meet 3","Apr 7, 2012","Stag","1500","2012","Outdoor"
"Potterton, Kevin","SR-4","4:10.27","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","1500","2012","Outdoor"
"Baffi, Tim","SR","4:10.75","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","1500","2012","Outdoor"
"Chasan, Quinn","SR","4:10.75","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","1500","2012","Outdoor"
"Conroy, Brian","SR","4:11.09","SCIAC 5 Way Meet Calu","Mar 24, 2012","Stag","1500","2012","Outdoor"
"Doran, Zach","JR-3","4:11.56","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","1500","2012","Outdoor"
"Naden, Bennett","SR","4:11.64","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","1500","2012","Outdoor"
"Baffi, Tim","SR","4:11.79","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","1500","2012","Outdoor"
"Conroy, Brian","SR","4:12.59","SCIAC Quad Meet 3","Apr 7, 2012","Stag","1500","2012","Outdoor"
"Potterton, Kevin","SR-4","4:13.05","Oxy Distance Carnival Colleges","Mar 16, 2012","Stag","1500","2012","Outdoor"
"Conroy, Brian","SR","4:15.65","Oxy Distance Carnival Colleges","Mar 16, 2012","Stag","1500","2012","Outdoor"
"Baffi, Tim","SR","4:15.86","SCIAC 5 Way Meet Calu","Mar 24, 2012","Stag","1500","2012","Outdoor"
"Doran, Zach","JR-3","4:17.09","UCSD - CPP - CMS Triangular","Feb 18, 2012","Stag","1500","2012","Outdoor"
"Robinson, Tyler","JR","4:17.99","UCSD - CPP - CMS Triangular","Feb 18, 2012","Stag","1500","2012","Outdoor"
"Briskman, Colin","JR","4:19.33","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Stag","1500","2012","Outdoor"
"Potterton, Kevin","SR-4","4:21.33","SCIAC Quad Meet 3","Apr 7, 2012","Stag","1500","2012","Outdoor"
"Giardina, Tommy","FR-1","4:21.34","SCIAC 5 Way Meet Calu","Mar 24, 2012","Stag","1500","2012","Outdoor"
"Poyhonen, Alex","SR","4:21.55","UCSD - CPP - CMS Triangular","Feb 18, 2012","Stag","1500","2012","Outdoor"
"Crawford, Matt","SO","4:21.81","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","1500","2012","Outdoor"
"Potterton, Kevin","SR-4","4:25.09","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","1500","2012","Outdoor"
"Briskman, Jonathan","JR","4:25.42","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Stag","1500","2012","Outdoor"
"Van Houten, Lucas","JR","4:25.97","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","1500","2012","Outdoor"
"Van Houten, Lucas","JR","4:26.78","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Stag","1500","2012","Outdoor"
"Potterton, Kevin","SR-4","4:28.25","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","1500","2012","Outdoor"
"Ogilvie, Scott","SR-4","4:33.68","UCSD - CPP - CMS Triangular","Feb 18, 2012","Stag","1500","2012","Outdoor"
"O'Neill, Kevin","SR","4:35.86","Oxy Distance Carnival Colleges","Mar 16, 2012","Stag","1500","2012","Outdoor"
"Pitcavage, Sam","SO","4:37.05","SCIAC Quad Meet 3","Apr 7, 2012","Stag","1500","2012","Outdoor"
"O'Neill, Kevin","SR","4:38.04","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Stag","1500","2012","Outdoor"
"Van Houten, Lucas","JR","4:38.53","SCIAC Quad Meet 3","Apr 7, 2012","Stag","1500","2012","Outdoor"
"Giardina, Tommy","FR-1","4:39.68","UCSD - CPP - CMS Triangular","Feb 18, 2012","Stag","1500","2012","Outdoor"
