"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Kroll, Jackie",NA,"34.50m","113' 2""","2012 SCIAC Track & Field Championships","Apr 27, 2012","Athena","DT","2012","Outdoor"
"Kroll, Jackie",NA,"32.92m","108' 0""","2012 SCIAC Track & Field Championships","Apr 27, 2012","Athena","DT","2012","Outdoor"
"Kroll, Jackie",NA,"31.77m","104' 3""","SCIAC Quad Meet 3","Apr 7, 2012","Athena","DT","2012","Outdoor"
"Kroll, Jackie",NA,"31.56m","103' 6""","2012 SCIAC Track & Field Championships","Apr 27, 2012","Athena","DT","2012","Outdoor"
"Kroll, Jackie",NA,"31.48m","103' 3""","2012 SCIAC Track & Field Championships","Apr 27, 2012","Athena","DT","2012","Outdoor"
"Kroll, Jackie",NA,"31.39m","103' 0""","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Athena","DT","2012","Outdoor"
"Kroll, Jackie",NA,"29.85m","97' 11""","SCIAC Quad Meet 3","Apr 7, 2012","Athena","DT","2012","Outdoor"
"Kroll, Jackie",NA,"29.15m","95' 8""","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Athena","DT","2012","Outdoor"
"Kroll, Jackie",NA,"28.75m","94' 4""","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Athena","DT","2012","Outdoor"
"Kroll, Jackie",NA,"28.60m","93' 10""","SCIAC Quad Meet 3","Apr 7, 2012","Athena","DT","2012","Outdoor"
"Kroll, Jackie",NA,"28.40m","93' 2""","SCIAC Quad Meet 3","Apr 7, 2012","Athena","DT","2012","Outdoor"
"Kroll, Jackie",NA,"21.19m","69' 6""","UCSD - CPP - CMS Triangular","Feb 18, 2012","Athena","DT","2012","Outdoor"
