"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Kalish, Alex","","4.61m","15' 1.5""","SDSU Aztec Track & Field Invitational","Mar 15, 2012","Stag","PV","2012","Outdoor"
"Kalish, Alex","","4.55m","14' 11""","Azusa Pacific Bryan Clay Invitational","Apr 20, 2012","Stag","PV","2012","Outdoor"
"Kalish, Alex","","4.55m","14' 11""","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","PV","2012","Outdoor"
"Kalish, Alex","","4.50m","14' 9""","UCSD - CPP - CMS Triangular","Feb 18, 2012","Stag","PV","2012","Outdoor"
"Kalish, Alex","","4.46m","14' 7.5""","SDSU Aztec Track & Field Invitational","Mar 15, 2012","Stag","PV","2012","Outdoor"
"Kalish, Alex","","4.45m","14' 7.25""","2012 Cal-Nevada Championships","Mar 31, 2012","Stag","PV","2012","Outdoor"
"Kalish, Alex","","4.41m","14' 5.5""","Rossi Relays","Feb 25, 2012","Stag","PV","2012","Outdoor"
"Kalish, Alex","","4.40m","14' 5.25""","Azusa Pacific Bryan Clay Invitational","Apr 20, 2012","Stag","PV","2012","Outdoor"
"Kalish, Alex","","4.40m","14' 5.25""","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","PV","2012","Outdoor"
"Kalish, Alex","","4.31m","14' 1.75""","SDSU Aztec Track & Field Invitational","Mar 15, 2012","Stag","PV","2012","Outdoor"
"Falk, Nathan","","4.25m","13' 11.25""","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","PV","2012","Outdoor"
"Kalish, Alex","","4.25m","13' 11.25""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","PV","2012","Outdoor"
"Falk, Nathan","","4.10m","13' 5.25""","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","PV","2012","Outdoor"
"Falk, Nathan","","4.10m","13' 5.25""","SCIAC Quad Meet 3","Apr 7, 2012","Stag","PV","2012","Outdoor"
"Falk, Nathan","","4.10m","13' 5.25""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","PV","2012","Outdoor"
"Falk, Nathan","","4.05m","13' 3.5""","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Stag","PV","2012","Outdoor"
"Falk, Nathan","","4.01m","13' 1.75""","SDSU Aztec Track & Field Invitational","Mar 15, 2012","Stag","PV","2012","Outdoor"
"Falk, Nathan","","3.96m","12' 11.75""","Rossi Relays","Feb 25, 2012","Stag","PV","2012","Outdoor"
"Haas, Aaron","SR-4","3.95m","12' 11.5""","SCIAC Quad Meet 3","Apr 7, 2012","Stag","PV","2012","Outdoor"
"Falk, Nathan","","3.95m","12' 11.5""","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","PV","2012","Outdoor"
"Falk, Nathan","","3.95m","12' 11.5""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","PV","2012","Outdoor"
"Haas, Aaron","SR-4","3.95m","12' 11.5""","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","PV","2012","Outdoor"
"Falk, Nathan","","3.95m","12' 11.5""","SCIAC Quad Meet 3","Apr 7, 2012","Stag","PV","2012","Outdoor"
"Falk, Nathan","","3.90m","12' 9.5""","2012 Pomona-Pitzer T&F Invite","Apr 14, 2012","Stag","PV","2012","Outdoor"
"Falk, Nathan","","3.90m","12' 9.5""","UCSD - CPP - CMS Triangular","Feb 18, 2012","Stag","PV","2012","Outdoor"
"Falk, Nathan","","3.80m","12' 5.5""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","PV","2012","Outdoor"
"Haas, Aaron","SR-4","3.80m","12' 5.5""","SCIAC Quad Meet 3","Apr 7, 2012","Stag","PV","2012","Outdoor"
"Haas, Aaron","SR-4","3.80m","12' 5.5""","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","PV","2012","Outdoor"
"Falk, Nathan","","3.80m","12' 5.5""","SCIAC Quad Meet 3","Apr 7, 2012","Stag","PV","2012","Outdoor"
"Haas, Aaron","SR-4","3.65m","11' 11.75""","2012 SCIAC Track & Field Championships","Apr 27, 2012","Stag","PV","2012","Outdoor"
"Haas, Aaron","SR-4","3.65m","11' 11.75""","SCIAC Quad Meet 3","Apr 7, 2012","Stag","PV","2012","Outdoor"
"Haas, Aaron","SR-4","3.65m","11' 11.75""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","PV","2012","Outdoor"
"Haas, Aaron","SR-4","3.56m","11' 8""","SDSU Aztec Track & Field Invitational","Mar 15, 2012","Stag","PV","2012","Outdoor"
"Haas, Aaron","SR-4","3.51m","11' 6.25""","Rossi Relays","Feb 25, 2012","Stag","PV","2012","Outdoor"
"Haas, Aaron","SR-4","3.50m","11' 5.75""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","PV","2012","Outdoor"
"Haas, Aaron","SR-4","3.41m","11' 2.25""","SDSU Aztec Track & Field Invitational","Mar 15, 2012","Stag","PV","2012","Outdoor"
"Haas, Aaron","SR-4","3.35m","10' 11.75""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","PV","2012","Outdoor"
"Haas, Aaron","SR-4","3.20m","10' 6""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","PV","2012","Outdoor"
"Haas, Aaron","SR-4","3.05m","10' 0""","Chapman/CMS/Pomona-Pitzer/Redlands/Whittier","Mar 3, 2012","Stag","PV","2012","Outdoor"
