"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Peterson, Reese","FR-1","42.83m","140' 6""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","DT","2017","Outdoor"
"Peterson, Reese","FR-1","41.25m","135' 4""","2017 Oxy Invitational","May 6, 2017","Stag","DT","2017","Outdoor"
"Peterson, Reese","FR-1","40.51m","132' 11""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","DT","2017","Outdoor"
"Peterson, Reese","FR-1","40.49m","132' 10""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","DT","2017","Outdoor"
"Peterson, Reese","FR-1","40.31m","132' 3""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","DT","2017","Outdoor"
"Peterson, Reese","FR-1","39.63m","130' 0""","2017 Oxy Invitational","May 6, 2017","Stag","DT","2017","Outdoor"
"Peterson, Reese","FR-1","38.18m","125' 3""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","DT","2017","Outdoor"
"Peterson, Reese","FR-1","38.10m","125' 0""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","DT","2017","Outdoor"
"Peterson, Reese","FR-1","38.02m","124' 9""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","DT","2017","Outdoor"
"Peterson, Reese","FR-1","37.97m","124' 7""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","DT","2017","Outdoor"
"Peterson, Reese","FR-1","37.71m","123' 9""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Stag","DT","2017","Outdoor"
"Peterson, Reese","FR-1","37.16m","121' 11""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Stag","DT","2017","Outdoor"
"Peterson, Reese","FR-1","36.90m","121' 1""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","DT","2017","Outdoor"
"Peterson, Reese","FR-1","36.03m","118' 2""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Stag","DT","2017","Outdoor"
"Saena, Tyson","FR-1","35.81m","117' 6""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","DT","2017","Outdoor"
"Saena, Tyson","FR-1","35.50m","116' 6""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","DT","2017","Outdoor"
"Peterson, Reese","FR-1","34.69m","113' 10""","Rossi Relays","Feb 25, 2017","Stag","DT","2017","Outdoor"
"Saena, Tyson","FR-1","34.57m","113' 5""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","DT","2017","Outdoor"
"Peterson, Reese","FR-1","33.95m","111' 5""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","DT","2017","Outdoor"
"Saena, Tyson","FR-1","33.71m","110' 7""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","DT","2017","Outdoor"
"Peterson, Reese","FR-1","33.45m","109' 9""","Redlands Invite (Colleges)","Mar 17, 2017","Stag","DT","2017","Outdoor"
"Saena, Tyson","FR-1","33.13m","108' 8""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","DT","2017","Outdoor"
"Saena, Tyson","FR-1","33.06m","108' 5""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","DT","2017","Outdoor"
"Saena, Tyson","FR-1","32.80m","107' 7""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","DT","2017","Outdoor"
"Saena, Tyson","FR-1","32.29m","105' 11""","Rossi Relays","Feb 25, 2017","Stag","DT","2017","Outdoor"
"Arotzarena, Dominique","JR-3","32.10m","105' 4""","Rossi Relays","Feb 25, 2017","Stag","DT","2017","Outdoor"
"Saena, Tyson","FR-1","32.08m","105' 3""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","DT","2017","Outdoor"
"Saena, Tyson","FR-1","31.71m","104' 0""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","DT","2017","Outdoor"
"Arotzarena, Dominique","JR-3","30.02m","98' 6""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","DT","2017","Outdoor"
"Saena, Tyson","FR-1","29.96m","98' 3""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","DT","2017","Outdoor"
"Saena, Tyson","FR-1","29.89m","98' 1""","Rossi Relays","Feb 25, 2017","Stag","DT","2017","Outdoor"
"Arotzarena, Dominique","JR-3","28.66m","94' 0""","Rossi Relays","Feb 25, 2017","Stag","DT","2017","Outdoor"
"Slaats, Paul","SR-4","28.22m","92' 7""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","DT","2017","Outdoor"
"Arotzarena, Dominique","JR-3","27.99m","91' 10""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","DT","2017","Outdoor"
"Arotzarena, Dominique","JR-3","27.71m","90' 11""","Redlands Invite (Colleges)","Mar 17, 2017","Stag","DT","2017","Outdoor"
"Arotzarena, Dominique","JR-3","26.54m","87' 1""","Rossi Relays","Feb 25, 2017","Stag","DT","2017","Outdoor"
"Arotzarena, Dominique","JR-3","26.43m","86' 8""","Rossi Relays","Feb 25, 2017","Stag","DT","2017","Outdoor"
"Arotzarena, Dominique","JR-3","26.33m","86' 5""","Redlands Invite (Colleges)","Mar 17, 2017","Stag","DT","2017","Outdoor"
"Slaats, Paul","SR-4","25.22m","82' 9""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","DT","2017","Outdoor"
"Slaats, Paul","SR-4","24.71m","81' 1""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","DT","2017","Outdoor"
"Myat Aung, Moe","SO-2","21.50m","70' 6""","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","DT","2017","Outdoor"
"Myat Aung, Moe","SO-2","20.47m","67' 2""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","DT","2017","Outdoor"
"Myat Aung, Moe","SO-2","20.33m","66' 8""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","DT","2017","Outdoor"
"Myat Aung, Moe","SO-2","20.12m","66' 0""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","DT","2017","Outdoor"
"Myat Aung, Moe","SO-2","19.97m","65' 6""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","DT","2017","Outdoor"
"Myat Aung, Moe","SO-2","19.74m","64' 9""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","DT","2017","Outdoor"
