"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Burger, Emily","FR-1","27.26m","89' 5""","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","JT","2022","Outdoor"
"Burger, Emily","FR-1","26.96m","88' 5""","2022 Redlands Invitational (Collegiate)","Mar 18, 2022","Athena","JT","2022","Outdoor"
"Peterson, Robin","SR-4","26.64m","87' 5""","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","JT","2022","Outdoor"
"Burger, Emily","FR-1","25.12m","82' 5""","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","JT","2022","Outdoor"
"Peterson, Robin","SR-4","24.03m","78' 10""","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","JT","2022","Outdoor"
"Peterson, Robin","SR-4","23.95m","78' 7""","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","JT","2022","Outdoor"
"Peterson, Robin","SR-4","23.31m","76' 6""","25th Rossi Relays","Feb 26, 2022","Athena","JT","2022","Outdoor"
"Peterson, Robin","SR-4","22.74m","74' 7""","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","JT","2022","Outdoor"
"Peterson, Robin","SR-4","22.44m","73' 7""","25th Rossi Relays","Feb 26, 2022","Athena","JT","2022","Outdoor"
"Peterson, Robin","SR-4","22.40m","73' 6""","25th Rossi Relays","Feb 26, 2022","Athena","JT","2022","Outdoor"
"Peterson, Robin","SR-4","21.63m","70' 11""","25th Rossi Relays","Feb 26, 2022","Athena","JT","2022","Outdoor"
"Peterson, Robin","SR-4","19.15m","62' 10""","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","JT","2022","Outdoor"
