"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Krugman, Allison","SO-2","3.55m","11' 7.75""","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Athena","PV","2013","Outdoor"
"Krugman, Allison","SO-2","3.52m","11' 6.5""","Azusa Pacific Last Chance Qualifier","May 11, 2013","Athena","PV","2013","Outdoor"
"Krugman, Allison","SO-2","3.50m","11' 5.75""","Cal-Nevada Championships","Mar 29, 2013","Athena","PV","2013","Outdoor"
"Krugman, Allison","SO-2","3.50m","11' 5.75""","35th SDSU Aztec Invitational","Mar 14, 2013","Athena","PV","2013","Outdoor"
"Krugman, Allison","SO-2","3.42m","11' 2.5""","Oxy-Lu Last Chance Qualifier","May 12, 2013","Athena","PV","2013","Outdoor"
"Krugman, Allison","SO-2","3.40m","11' 1.75""","35th SDSU Aztec Invitational","Mar 14, 2013","Athena","PV","2013","Outdoor"
"Krugman, Allison","SO-2","3.40m","11' 1.75""","Rossi Relays","Feb 23, 2013","Athena","PV","2013","Outdoor"
"Krugman, Allison","SO-2","3.40m","11' 1.75""","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Athena","PV","2013","Outdoor"
"Krugman, Allison","SO-2","3.37m","11' 0.75""","Azusa Pacific Last Chance Qualifier","May 11, 2013","Athena","PV","2013","Outdoor"
"Ristig, Erin","SO-2","3.36m","11' 0.25""","2013 SCIAC Track & Field Championships","Apr 26, 2013","Athena","PV","2013","Outdoor"
"Krugman, Allison","SO-2","3.36m","11' 0.25""","2013 SCIAC Track & Field Championships","Apr 26, 2013","Athena","PV","2013","Outdoor"
"Krugman, Allison","SO-2","3.35m","10' 11.75""","SCIAC Quad Meet","Apr 6, 2013","Athena","PV","2013","Outdoor"
"Krugman, Allison","SO-2","3.35m","10' 11.75""","Cal-Nevada Championships","Mar 29, 2013","Athena","PV","2013","Outdoor"
"Krugman, Allison","SO-2","3.32m","10' 10.75""","Oxy Invitational","May 4, 2013","Athena","PV","2013","Outdoor"
"Ristig, Erin","SO-2","3.32m","10' 10.75""","Oxy Invitational","May 4, 2013","Athena","PV","2013","Outdoor"
"Krugman, Allison","SO-2","3.32m","10' 10.75""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Athena","PV","2013","Outdoor"
"Krugman, Allison","SO-2","3.30m","10' 10""","35th SDSU Aztec Invitational","Mar 14, 2013","Athena","PV","2013","Outdoor"
"Ristig, Erin","SO-2","3.25m","10' 8""","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Athena","PV","2013","Outdoor"
"Krugman, Allison","SO-2","3.25m","10' 8""","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Athena","PV","2013","Outdoor"
"Krugman, Allison","SO-2","3.25m","10' 8""","Rossi Relays","Feb 23, 2013","Athena","PV","2013","Outdoor"
"Krugman, Allison","SO-2","3.22m","10' 6.75""","Azusa Pacific Last Chance Qualifier","May 11, 2013","Athena","PV","2013","Outdoor"
"Ristig, Erin","SO-2","3.22m","10' 6.75""","Azusa Pacific Last Chance Qualifier","May 11, 2013","Athena","PV","2013","Outdoor"
"Krugman, Allison","SO-2","3.21m","10' 6.25""","2013 SCIAC Track & Field Championships","Apr 26, 2013","Athena","PV","2013","Outdoor"
"Ristig, Erin","SO-2","3.21m","10' 6.25""","2013 SCIAC Track & Field Championships","Apr 26, 2013","Athena","PV","2013","Outdoor"
"Krugman, Allison","SO-2","3.20m","10' 6""","Cal-Nevada Championships","Mar 29, 2013","Athena","PV","2013","Outdoor"
"Krugman, Allison","SO-2","3.20m","10' 6""","SCIAC Quad Meet","Apr 6, 2013","Athena","PV","2013","Outdoor"
"Ristig, Erin","SO-2","3.17m","10' 4.75""","Oxy Invitational","May 4, 2013","Athena","PV","2013","Outdoor"
"Krugman, Allison","SO-2","3.17m","10' 4.75""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Athena","PV","2013","Outdoor"
"Krugman, Allison","SO-2","3.15m","10' 4""","35th SDSU Aztec Invitational","Mar 14, 2013","Athena","PV","2013","Outdoor"
"Huang, Koko","SR-4","3.10m","10' 2""","Rossi Relays","Feb 23, 2013","Athena","PV","2013","Outdoor"
"Krugman, Allison","SO-2","3.10m","10' 2""","Rossi Relays","Feb 23, 2013","Athena","PV","2013","Outdoor"
"Ristig, Erin","SO-2","3.10m","10' 2""","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Athena","PV","2013","Outdoor"
"Krugman, Allison","SO-2","3.08m","10' 1.25""","Cal Tech SCIAC 3-Way","Mar 2, 2013","Athena","PV","2013","Outdoor"
"Huang, Koko","SR-4","3.08m","10' 1.25""","Cal Tech SCIAC 3-Way","Mar 2, 2013","Athena","PV","2013","Outdoor"
"Ristig, Erin","SO-2","3.07m","10' 0.75""","Azusa Pacific Last Chance Qualifier","May 11, 2013","Athena","PV","2013","Outdoor"
"Ristig, Erin","SO-2","3.06m","10' 0.5""","2013 SCIAC Track & Field Championships","Apr 26, 2013","Athena","PV","2013","Outdoor"
"Ristig, Erin","SO-2","3.05m","10' 0""","SCIAC Quad Meet","Apr 6, 2013","Athena","PV","2013","Outdoor"
